threshold,trades,win_rate,avg_win,avg_loss,payoff,expectancy,total_pnl,mean_net,std_net,mdd,mean_boot,boot_lower,boot_upper,kelly,fold
0.5,889.0,0.4983127109111361,0.04591542810320341,0.04485011324706346,1.0237527796255834,0.00037950972050484685,0.3373841415288039,0.0003795097205048413,0.060506501843737084,2.1462998682140713,0.00038762539966415285,-0.0035976281928739415,0.0043988557941355335,0.008265407428018068,1
0.6000000000000001,15.0,0.5333333333333333,0.059291828749197605,0.028202204909297167,2.1023827370905814,0.01846127970856671,0.27691919562850076,0.018461279708566716,0.05516775028684756,0.39251976348164724,0.0187012872797568,-0.008495618208281978,0.046438113293861404,0.31136296683742526,2
0.6000000000000001,31.0,0.6451612903225806,0.049703868654126314,0.03774393071973667,1.3168704929859274,0.018674004360174933,0.5788941351654231,0.01867400436017494,0.04934188811089998,1.0561329455752497,0.01875903098013642,0.0006408599485006749,0.03608022362808881,0.37570524922559834,3
0.52,79.0,0.7468354430379747,0.07815097420681236,0.04256894581452539,1.835868206540028,0.047588969138119254,3.759528561911421,0.047588969138119254,0.06989970156682156,0.5854209626638229,0.04749991883829683,0.032551615224959564,0.06307264750728102,0.6089363519920262,4
