z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Caro (1.5 a 2.5),182,1.5283599256765348,0.9641998089186532,0.0693064586923989,52.87958115183245,22.052200220005695,1.459053466984136
Muito Caro (>2.5),60,6.326098686967249,7.16347063767484,0.0843015373903051,69.01408450704226,75.04131962192955,6.241797149576945
Muito Barato (<-2.5),11,-1.258244042953974,-0.8810597606823678,0.0513123446861561,36.36363636363637,-24.521273119140297,-1.3095563876401302
Barato (-2.5 a -1.5),31,5.389680507847359,2.5316447507171214,0.1315329536921422,61.29032258064516,40.97589475171532,5.258147554155217
Leve Desc (-1.5 a -0.5),82,8.712191553626061,9.811654202488562,0.1056759205695966,78.04878048780488,82.4425415385504,8.606515633056464
Neutro,216,7.238997060183946,6.307313563128714,0.1007559987910478,75.0,71.84680887685592,7.138241061392899
Leve Premio (0.5 a 1.5),303,4.990047282189631,4.973110594306252,0.1191265709508767,60.89743589743589,41.888616456178546,4.870920711238755
Caro (1.5 a 2.5),233,1.1951381047119694,0.4734786326621831,0.0918174210357306,49.59016393442623,13.016463305263388,1.1033206836762388
Muito Caro (>2.5),27,-0.4775942805108607,-5.604218670860906,0.1460983128959972,25.925925925925924,-3.2689924186999524,-0.6236925934068579
Muito Barato (<-2.5),17,2.387613143741027,4.8763289940589205,0.0727729688509248,58.82352941176471,32.809065627416956,2.314840174890102
Barato (-2.5 a -1.5),100,-0.5421091859575284,-1.5676406647353536,0.0742863389532635,47.0,-7.297562193784092,-0.616395524910792
Leve Desc (-1.5 a -0.5),132,0.9496839832505346,0.7829808985933329,0.0767883758326975,56.060606060606055,12.36754861116099,0.8728956074178371
Neutro,193,0.3982553595876582,0.6274503820082655,0.0619428538391165,52.84974093264248,6.429399494454081,0.33631250574854166
Leve Premio (0.5 a 1.5),248,2.21294248116008,1.2398242673186677,0.0712862734433796,59.67741935483871,31.043037365036515,2.1416562077167005
Caro (1.5 a 2.5),179,0.6468674307850442,0.9475226815653048,0.0805656003632961,48.71794871794872,8.02907717237921,0.5663018304217481
Muito Caro (>2.5),35,1.0769182276819758,1.731607003877933,0.0505567483918447,58.97435897435898,21.301176215567633,1.026361479290131
Muito Barato (<-2.5),10,-0.0250566082388958,-0.9559660182135166,0.0321760674571278,40.0,-0.7787343028649338,-0.0572326756960236
Barato (-2.5 a -1.5),134,0.3176533776004064,-1.5444574127809474,0.0741021517562194,42.53731343283582,4.286695673274428,0.243551225844187
Leve Desc (-1.5 a -0.5),169,-0.8426677154176573,-2.4427183682264157,0.0662686182799988,31.360946745562128,-12.715938925137547,-0.9089363336976561
Neutro,136,0.7480668008210776,-0.9307378615296292,0.0703980593310429,44.85294117647059,10.6262416507406,0.6776687414900346
Leve Premio (0.5 a 1.5),241,2.8274218510064117,3.462017516238069,0.0640382973286517,61.885245901639344,44.1520453353674,2.7633835536777602
Caro (1.5 a 2.5),207,0.5904046351370411,0.8572981250890344,0.0516802582053658,53.57142857142857,11.424180997059342,0.5387243769316753
Muito Caro (>2.5),7,-1.544394496104462,-1.3542708344534191,0.0686570827305254,42.85714285714285,-22.494321229344816,-1.6130515788349875
Muito Barato (<-2.5),7,1.8843814676377697,1.1724042906527288,0.0317506062259621,71.42857142857143,59.349462333965484,1.8526308614118077
Barato (-2.5 a -1.5),109,2.1573244213048777,0.4747637800252891,0.068171034330222,51.37614678899083,31.645762908759576,2.0891533869746555
Leve Desc (-1.5 a -0.5),94,-1.2311860867538655,-3.699687247987233,0.0647662043805625,31.91489361702128,-19.009699263983226,-1.2959522911344281
Neutro,141,1.2917491606476337,1.2815245177943302,0.0701257373027228,53.191489361702125,18.42047145473659,1.2216234233449108
Leve Premio (0.5 a 1.5),339,2.237373067822294,1.9942213450970137,0.0606123857134996,57.94117647058824,36.91280263220498,2.176760682108794
Caro (1.5 a 2.5),194,1.02752701788778,1.0636015006585289,0.0558265728183231,50.23474178403756,18.40569728014601,0.9717004450694569
Muito Caro (>2.5),20,0.244970384940536,3.130366080562197,0.0601949201799826,55.00000000000001,4.0696188339224735,0.1847754647605534
Muito Barato (<-2.5),5,7.025640662437057,3.0282245451058287,0.082562767327006,80.0,85.09453843178602,6.943077895110052
Barato (-2.5 a -1.5),103,4.208528978248847,3.541821814627921,0.076801019950111,63.10679611650486,54.797825942739166,4.131727958298736
Leve Desc (-1.5 a -0.5),176,1.5502355012539633,1.1182531232460602,0.1035246021990832,56.25,14.974561151157273,1.44671089905488
Neutro,209,0.9143737087574886,0.6716362565774903,0.11121211281493,53.588516746411486,8.221889481204482,0.8031615959425585
Leve Premio (0.5 a 1.5),155,-1.5050509555427638,-4.253779122233614,0.1593587293562887,43.87096774193549,-9.444421100606307,-1.6644096848990526
Caro (1.5 a 2.5),182,2.6651313770986054,4.836586820860356,0.1431441654920096,56.61375661375661,18.618511968822528,2.5219872116065956
Muito Caro (>2.5),74,3.2475855212363824,2.9810970306711204,0.0909246155973524,51.72413793103448,35.717340834307656,3.15666090563903
Muito Barato (<-2.5),11,0.2531605277109585,-0.9205012786140054,0.0475395102781826,45.45454545454545,5.32526567699786,0.2056210174327759
Barato (-2.5 a -1.5),71,0.2213905761211065,-0.8298034743716487,0.0760471466717839,45.07042253521127,2.911227875062696,0.1453434294493226
Leve Desc (-1.5 a -0.5),181,0.4913131916199708,-1.2907204574102993,0.0646851096284708,40.88397790055249,7.595460328450331,0.4266280819915
Neutro,171,0.4570846451499923,-0.3903632342650343,0.0645592581049879,47.953216374269005,7.080078852929054,0.3925253870450044
Leve Premio (0.5 a 1.5),212,2.019284009488964,2.785344125540201,0.0719308766643442,55.55555555555556,28.072561812907143,1.9473531328246199
Caro (1.5 a 2.5),205,1.0319622400315671,0.476336816226186,0.0664551779950913,51.41509433962265,15.528695515330607,0.9655070620364758
Muito Caro (>2.5),53,-2.443627262577582,-1.8641037168620311,0.0463558707825954,32.075471698113205,-52.71451422676204,-2.4899831333601776
Muito Barato (<-2.5),8,3.0099882384664727,3.809217292664502,0.0429193351130704,75.0,70.13128606035983,2.967068903353402
Barato (-2.5 a -1.5),95,2.931917696550388,4.076547564023425,0.0654759929842319,76.84210526315789,44.77851374438791,2.866441703566156
Leve Desc (-1.5 a -0.5),220,0.9143173796902748,2.3919739879208923,0.0672056720258116,60.45454545454545,13.604764873630744,0.8471117076644632
Neutro,292,1.4228247316488676,1.1858920460749545,0.0761801919605455,59.589041095890416,18.677095401763594,1.346644539688322
Leve Premio (0.5 a 1.5),162,-0.9229726176823484,-1.4047948935613286,0.0948517039103443,41.358024691358025,-9.730690856371641,-1.0178243215926928
Caro (1.5 a 2.5),84,-0.9126240292491544,1.6833318203849146,0.1001896052875728,49.494949494949495,-9.108969114317734,-1.0128136345367271
Muito Caro (>2.5),43,-4.669655200933733,-3.723967041303966,0.0816718859531036,33.33333333333333,-57.17579665589302,-4.751327086886837
Muito Barato (<-2.5),9,5.271753985637581,6.519262952221561,0.0520578759457672,77.77777777777779,101.26717213476806,5.219696109691814
Barato (-2.5 a -1.5),73,3.32089907165449,3.0020875019689086,0.0730503402302528,67.12328767123287,45.46041833243601,3.2478487314242375
Leve Desc (-1.5 a -0.5),194,1.8530816828836445,3.0721797701097064,0.0665166771708811,65.4639175257732,27.85890296750966,1.7865650057127633
Neutro,279,1.4126490488827776,2.186881883016522,0.06908971921261,62.00716845878136,20.446588067452414,1.3435593296701676
Leve Premio (0.5 a 1.5),192,1.0360839132280013,0.4236365047481261,0.0817386877985188,53.125,12.675563169136332,0.9543452254294825
Caro (1.5 a 2.5),115,-2.587782371669839,-0.508040068392146,0.1091766027245602,45.96774193548387,-23.702719111857622,-2.6969589743943994
Muito Caro (>2.5),42,-2.2716766762555984,1.1433007618798396,0.0893285333134538,41.50943396226416,-25.43058266560476,-2.3610052095690524
Muito Barato (<-2.5),19,-13.69545829208884,-17.712170611664458,0.1129656574252671,10.526315789473683,-121.23559038209058,-13.808423949514108
Barato (-2.5 a -1.5),80,-8.326053438860846,-8.777798733005909,0.1545828434308524,27.0,-53.86143248635352,-8.480636282291698
Leve Desc (-1.5 a -0.5),235,-0.7862367287983363,3.218388466085975,0.2312748029325481,54.46808510638298,-3.3995779714406082,-1.0175115317308845
Neutro,235,0.7526606266478509,1.7994846007172385,0.186815058823591,54.8936170212766,4.0289076660018015,0.56584556782426
Leve Premio (0.5 a 1.5),251,-2.8850660477112724,-2.8508838218357924,0.1118796714227755,35.85657370517929,-25.787222872883167,-2.996945719134048
Caro (1.5 a 2.5),71,-13.167067101692371,-13.092546798788574,0.1376879709932934,18.30985915492958,-95.62975553401077,-13.304755072685664
Muito Caro (>2.5),13,-11.38203611062108,-9.007086589390934,0.1121305597828638,7.6923076923076925,-101.50699355425434,-11.494166670403944
Muito Barato (<-2.5),26,-0.7223780901662791,0.2483276396425593,0.0912664342837231,50.0,-7.9150466205960335,-0.8136445244500021
Barato (-2.5 a -1.5),129,-1.859270224923236,-1.8726503594529875,0.0904507865439803,44.96124031007752,-20.5556001822449,-1.9497210114672163
Leve Desc (-1.5 a -0.5),202,-1.1813908875176569,-1.3777249047011886,0.089053810468308,45.54455445544555,-13.266033963499519,-1.270444697985965
Neutro,143,1.0703732100712868,2.4035697662043054,0.0880149047505081,60.83916083916085,12.161272013463556,0.9823583053207787
Leve Premio (0.5 a 1.5),219,-0.142505558523998,-0.6428923873753711,0.0829487237594785,41.94915254237288,-1.7179957731383202,-0.22545428228347647
Caro (1.5 a 2.5),132,-0.256612196130438,1.1052327997935096,0.0842578948172336,52.59259259259259,-3.0455566643518304,-0.3408700909476716
Muito Caro (>2.5),53,4.393787394449415,5.306798007543367,0.0705767050178702,77.35849056603774,62.25548969849765,4.323210689431545
Muito Barato (<-2.5),24,1.1211045741853451,0.3398157359430498,0.0447119387573758,54.16666666666666,25.073941776377634,1.0763926354279694
Barato (-2.5 a -1.5),97,-0.0311380182716588,-0.2941147718362624,0.0686341974933309,49.48453608247423,-0.45368080279519024,-0.0997722157649897
Leve Desc (-1.5 a -0.5),142,0.7375260863734685,0.3791010506572823,0.0748016667754525,54.929577464788736,9.85975457910179,0.662724419598016
Neutro,197,1.892258288927396,1.1425819522676184,0.0682679482572303,54.314720812182735,27.718106512874133,1.8239903406701656
Leve Premio (0.5 a 1.5),244,1.1499154155749098,0.8911203224381992,0.0748952015494006,53.278688524590166,15.353659198884332,1.0750202140255092
Caro (1.5 a 2.5),188,0.2493407995557015,0.7831130243293072,0.061207980944704,49.51923076923077,4.073664767790562,0.18813281861099748
Muito Caro (>2.5),12,3.8024498173041663,4.900415324526675,0.0495848547224477,66.66666666666666,76.68570901140585,3.7528649625817185
Muito Barato (<-2.5),28,0.8212031695668361,-1.8481457293336332,0.143898442138093,32.142857142857146,5.706824560838116,0.6773047274287431
Barato (-2.5 a -1.5),115,9.606689445146516,1.415099624872851,0.2505494084370916,56.52173913043478,38.34249486650089,9.356140036709425
Leve Desc (-1.5 a -0.5),282,0.0409491337145467,0.4950446026494082,0.2017894021238154,51.77304964539007,0.2029300502436237,-0.1608402684092687
Neutro,173,-0.6570183889571284,-2.557654509831797,0.1893073388498841,35.91160220994475,-3.470644030380054,-0.8463257278070124
Leve Premio (0.5 a 1.5),215,0.9372177881281132,-1.4571502300076755,0.1366310418906045,42.66666666666667,6.859479136659371,0.8005867462375087
Caro (1.5 a 2.5),88,-4.186220463431581,-5.877961930908909,0.1469467486688229,38.88888888888889,-28.488009927855888,-4.3331672121004035
Muito Caro (>2.5),3,-26.39099035519908,-27.405190553860137,0.036830482513068,0.0,-716.5529158973752,-26.427820837712147
Muito Barato (<-2.5),5,-2.7525412797150506,-2.753217182847656,0.0874891375302074,40.0,-31.461519977873365,-2.840030417245258
Barato (-2.5 a -1.5),53,4.292739864738124,4.358327518651706,0.0526941790600415,77.35849056603774,81.46516104523941,4.240045685678083
Leve Desc (-1.5 a -0.5),103,3.110468909569852,4.018647321477697,0.0575519660737503,70.87378640776699,54.0462657963354,3.0529169434961014
Neutro,159,0.8512495403644382,0.5088024694377857,0.0710029974542163,54.088050314465406,11.98892383274962,0.7802465429102219
Leve Premio (0.5 a 1.5),313,1.6970905102442122,1.7612694908059057,0.0581111802148457,58.46645367412141,29.20419917072096,1.6389793300293665
Caro (1.5 a 2.5),240,1.5949909307866728,2.2899644568263438,0.0544440248671546,56.15384615384615,29.295977021951106,1.5405469059195183
Muito Caro (>2.5),31,-0.1615462034606775,0.7442683617146395,0.0336811081837846,61.29032258064516,-4.796344519985468,-0.1952273116444621
Muito Barato (<-2.5),4,1.1200697673043685,2.2567878144355347,0.0580351196825328,50.0,19.299861086383217,1.0620346476218356
Barato (-2.5 a -1.5),42,6.96744582582311,8.276072682402546,0.0573274253525235,90.47619047619048,121.53773977185372,6.910118400470586
Leve Desc (-1.5 a -0.5),103,4.794273025945694,4.786346243357253,0.0584203796309639,78.64077669902912,82.06507684759313,4.73585264631473
Neutro,128,-0.2877419776148892,-1.4392868944020087,0.0621496316237921,42.96875,-4.629825880977709,-0.3498916092386813
Leve Premio (0.5 a 1.5),321,2.260777935685633,2.566411626063325,0.0647930468135622,63.07692307692307,34.89229187351821,2.1959848888720708
Caro (1.5 a 2.5),251,1.1448168772152416,1.196658412207463,0.0621743368007008,54.68164794007491,18.41301279130532,1.0826425404145408
Muito Caro (>2.5),55,0.928911539467716,0.1431814522583563,0.0399601792588551,50.90909090909091,23.245929659235482,0.8889513602088609
Muito Barato (<-2.5),10,-3.157375214192905,-4.475668323126403,0.0403550308586316,30.0,-78.23993858445111,-3.1977302450515364
Barato (-2.5 a -1.5),101,1.7060308994871445,0.7551222811285729,0.0745150547879076,54.45544554455446,22.89511671766072,1.6315158446992368
Leve Desc (-1.5 a -0.5),209,1.7996307961116138,1.1924005988150244,0.0620885969465416,57.99086757990868,28.984883789147556,1.7375421991650721
Neutro,227,0.9461284403498824,0.1091494319954478,0.0694539258580179,48.51063829787234,13.622389447957605,0.8766745144918645
Leve Premio (0.5 a 1.5),189,-0.5205261737804009,-1.4177674136878091,0.0641132630464176,41.361256544502616,-8.118853119122797,-0.5846394368268185
Caro (1.5 a 2.5),136,-0.8792555201537701,-1.285436854702432,0.0573040837054011,42.64705882352941,-15.343679681370032,-0.9365596038591711
Muito Caro (>2.5),32,-2.4997004604801,-3.601288523357482,0.053819029244847,25.0,-46.44640472167256,-2.553519489724947
Muito Barato (<-2.5),8,-0.2323328375861841,-3.931270095426143,0.0758143732870085,37.5,-3.06449587919367,-0.3081472108731926
Barato (-2.5 a -1.5),157,4.239940621050852,4.230775125103792,0.1224062494958566,61.14649681528663,34.63826891090314,4.117534371554996
Leve Desc (-1.5 a -0.5),162,2.074950128061482,2.989590059139857,0.1533450374595723,55.55555555555556,13.531250498258016,1.92160509060191
Neutro,212,0.449857486363273,-1.4336466263004388,0.1105297213003076,43.42105263157895,4.070013721205387,0.3393277650629654
Leve Premio (0.5 a 1.5),197,-1.6438141971162452,-3.176545078287052,0.121342565271849,38.308457711442784,-13.54688834776691,-1.7651567623880942
Caro (1.5 a 2.5),134,-5.813763792601126,-7.803772078026771,0.1113287423330073,27.611940298507463,-52.221588230911365,-5.925092534934133
Muito Caro (>2.5),34,4.5597835224282095,5.854788496920349,0.0961778192249564,76.47058823529412,47.40992789983223,4.463605703203253
Muito Barato (<-2.5),17,-4.509884696275028,-2.857140639368172,0.1000260342276541,29.411764705882355,-45.08710843142751,-4.6099107305026825
Barato (-2.5 a -1.5),122,-0.796375579675479,-3.8809019378875433,0.1240033514671664,39.34426229508197,-6.4222100760247045,-0.9203789311426454
Leve Desc (-1.5 a -0.5),215,4.542425144197975,1.9313245890203,0.1859921896493538,54.4186046511628,24.42266596430218,4.356432954548621
Neutro,217,-1.1374480431843206,-7.241904927170973,0.1901773854983243,29.95391705069124,-5.980984722357318,-1.3276254286826448
Leve Premio (0.5 a 1.5),175,0.3416381211004125,2.8061255920842187,0.1387361593021225,52.17391304347826,2.462502352353093,0.20290196179828998
Caro (1.5 a 2.5),135,-3.1573910100430007,-5.56901070430823,0.1340664407213719,38.35616438356164,-23.550942126180654,-3.291457450764373
Muito Caro (>2.5),23,-7.409922250926656,-7.182927308109899,0.1086975664796601,26.08695652173913,-68.17008349624042,-7.518619817406316
Muito Barato (<-2.5),35,1.5399008299049002,-2.234628447143727,0.2673347338359805,42.85714285714285,5.760197345285807,1.2725660960689198
Barato (-2.5 a -1.5),107,-3.174855390879758,-7.746480227513953,0.2270920559145723,42.05607476635514,-13.980477494525834,-3.4019474467943303
Leve Desc (-1.5 a -0.5),354,-1.574159878778803,-5.0185271590552585,0.2409617897957412,37.85310734463277,-6.532819471420632,-1.8151216685745442
Neutro,185,2.0190186286520277,-1.652887683911053,0.1992739514313422,46.524064171122994,10.13187425660993,1.8197446772206856
Leve Premio (0.5 a 1.5),157,-3.707882008833881,-4.322193112098227,0.1727440059686338,26.589595375722546,-21.464605770706385,-3.8806260148025147
Caro (1.5 a 2.5),57,-1.2818206433618724,-5.415141141319602,0.2114815850415126,38.983050847457626,-6.061145404452653,-1.493302228403385
Muito Caro (>2.5),9,7.044770319775459,0.5502041341385766,0.1831308415131202,55.55555555555556,38.46850821576243,6.861639478262339
Muito Barato (<-2.5),17,2.560139367461555,3.8775521127048407,0.1158567607195028,70.58823529411765,22.097453178087516,2.444282606742052
Barato (-2.5 a -1.5),97,2.7686506698915934,2.434450072829275,0.1133140362721612,58.76288659793815,24.433430637033624,2.655336633619432
Leve Desc (-1.5 a -0.5),217,-1.790868088990376,-3.1339001536950795,0.1247455688816208,41.01382488479263,-14.35616583971557,-1.9156136578719969
Neutro,230,2.0464556804142,0.6351530396230376,0.1519005104409581,51.30434782608696,13.472342265349335,1.894555169973242
Leve Premio (0.5 a 1.5),149,0.468615084527532,0.9831484941924318,0.1843222009728443,51.006711409395976,2.542369174802783,0.2842928835546877
Caro (1.5 a 2.5),132,-2.23673918239495,-4.646453322740801,0.1493708005684239,35.2112676056338,-14.974407038783564,-2.3861099829633736
Muito Caro (>2.5),62,7.41357136835014,8.214444261935904,0.1559297863923042,59.72222222222222,47.54429216079359,7.257641581957835
Muito Barato (<-2.5),8,7.282891271252299,8.839884184463942,0.0547790078700427,87.5,132.95040238004623,7.228112263382257
Barato (-2.5 a -1.5),62,1.6380633837168732,0.7438049091644361,0.0589259967983588,56.451612903225815,27.79865330956681,1.5791373869185144
Leve Desc (-1.5 a -0.5),145,-0.5935497735467681,-1.4749545606028036,0.0656379996042133,41.37931034482759,-9.042776563621715,-0.6591877731509814
Neutro,179,1.6105769652032402,2.2589734563832176,0.0660744231725395,61.452513966480446,24.375194871128294,1.5445025420307008
Leve Premio (0.5 a 1.5),318,2.1149280065825837,2.5485756181025887,0.0576901077933734,63.07692307692307,36.66014938813074,2.0572378987892104
Caro (1.5 a 2.5),182,-0.6800312780949185,-0.9657722838597672,0.0529962566577945,40.0,-12.831684880204026,-0.733027534752713
Muito Caro (>2.5),10,-4.297746443877702,-2.7533336410945908,0.0764880588601568,40.0,-56.18846198655419,-4.374234502737859
Muito Barato (<-2.5),7,-23.913855874825305,-39.09091082486239,0.2689492903540898,14.285714285714285,-88.91585381922835,-24.182805165179396
Barato (-2.5 a -1.5),122,2.727177796588859,0.3927115986338991,0.2054619966093869,50.81967213114754,13.27339278465315,2.5217157999794724
Leve Desc (-1.5 a -0.5),306,3.573066449681303,4.428908471933424,0.1573332171075975,59.47712418300654,22.71018474457024,3.4157332325737055
Neutro,272,0.0515511790678103,-1.6620465583852606,0.1391165596351653,46.69117647058824,0.37056105205909906,-0.08756538056735501
Leve Premio (0.5 a 1.5),128,-11.740804007058086,-4.724476354444112,0.2886818358634448,29.72972972972973,-40.670393865519976,-12.029485842921531
Caro (1.5 a 2.5),57,-12.41774433657982,-10.194171105380324,0.1624953119409805,10.526315789473683,-76.41909241462268,-12.580239648520802
Muito Caro (>2.5),12,-11.687514698202142,-13.56738419590418,0.1443734651332062,16.666666666666664,-80.95334282144792,-11.831888163335348
Muito Barato (<-2.5),7,1.727058238122901,2.8500052503924955,0.0596462604743358,57.14285714285714,28.955012358419282,1.6674119776485652
Barato (-2.5 a -1.5),49,5.015857784081527,4.026498702864356,0.0797246470988797,75.51020408163265,62.91476856518116,4.936133136982647
Leve Desc (-1.5 a -0.5),128,7.622593585119916,7.557813948705361,0.0814777484585557,86.92307692307692,93.55429716424861,7.54111583666136
Neutro,209,1.8532775944203816,0.3144719914718541,0.1000113533053336,46.69603524229075,18.530671915134203,1.7532662411150481
Leve Premio (0.5 a 1.5),249,1.3800640255732883,1.8288572721588012,0.0912365058543958,61.04417670682732,15.126226037738713,1.2888275197188925
Caro (1.5 a 2.5),224,1.04404528385285,0.6495986175023227,0.0989269133584716,54.01785714285714,10.55370311126502,0.9451183704943784
Muito Caro (>2.5),38,0.6363617681822339,-1.2905659828300553,0.0924200540482295,47.368421052631575,6.885537644942408,0.5439417141340044
Muito Barato (<-2.5),7,1.3181378372069388,3.600874485637462,0.0543318225799658,57.14285714285714,24.260879726720347,1.263806014626973
Barato (-2.5 a -1.5),41,6.443975205136214,4.16805249764487,0.0769846023222475,80.48780487804879,83.70472701096574,6.366990602813966
Leve Desc (-1.5 a -0.5),133,7.631940161077591,7.599995930989589,0.0765130575505656,87.96992481203007,99.7468968781823,7.555427103527026
Neutro,232,1.6749944172883848,0.4426020472604097,0.0941973754315088,51.02040816326531,17.78175232413483,1.580797041856876
Leve Premio (0.5 a 1.5),196,0.0298855720233332,-0.4129165714292893,0.0889653964523377,45.8128078817734,0.3359235486959308,-0.0590798244290045
Caro (1.5 a 2.5),257,2.328462677517636,2.8416095135838537,0.1042357322152049,62.2568093385214,22.338430456571896,2.224226945302431
Muito Caro (>2.5),38,1.343416392531572,-0.5352008830095067,0.086285395866458,47.368421052631575,15.569452553028734,1.257130996665114
Muito Barato (<-2.5),7,6.201727270982083,10.590796183308626,0.0680136417518365,85.71428571428571,91.18357758913928,6.133713629230247
Barato (-2.5 a -1.5),109,4.836484184383021,3.781213273332362,0.0774354589697021,73.39449541284404,62.45826119293894,4.75904872541332
Leve Desc (-1.5 a -0.5),163,2.6129737076363675,3.607542195461999,0.0842045968093727,68.90243902439023,31.03124740945584,2.5287691108269947
Neutro,230,0.4546077878436887,0.1452491513332598,0.0983508837003921,46.98795180722892,4.622305017677958,0.3562569041432966
Leve Premio (0.5 a 1.5),199,-0.2305842325178176,-0.4894986850313088,0.1104881589411706,46.733668341708544,-2.0869587532328544,-0.3410723914589882
Caro (1.5 a 2.5),156,1.315304799033704,1.0335339365658447,0.0955735074548052,55.76923076923077,13.76223202746277,1.2197312915788987
Muito Caro (>2.5),40,0.79163154357661,0.2717729609960306,0.061915828776006,55.00000000000001,12.785608243328234,0.729715714800604
Muito Barato (<-2.5),9,-1.4683815172132983,-1.881730467298648,0.0536716014624645,22.22222222222222,-27.358630073328225,-1.5220531186757629
Barato (-2.5 a -1.5),91,0.7379425302323909,0.6295940969460734,0.0966613186376389,52.74725274725275,7.634310528748915,0.6412812115947519
Leve Desc (-1.5 a -0.5),182,2.516439951030551,1.7658195718531111,0.1126035482331348,64.83516483516483,22.34778537771047,2.403836402797416
Neutro,229,1.0375143080832332,2.461755101396035,0.0975536864057731,60.69868995633188,10.635316159477478,0.9399606216774601
Leve Premio (0.5 a 1.5),270,-0.0182965519922003,-0.0539506503763165,0.0828588125792265,49.25925925925926,-0.22081600256930808,-0.1011553645714268
Caro (1.5 a 2.5),100,0.3355888298560361,-0.4029015111150891,0.0836343767834238,40.33613445378151,4.012570413628991,0.2519544530726123
Muito Caro (>2.5),23,-0.6625149690856891,2.563185597823847,0.0743533669171026,62.5,-8.910355880910927,-0.7368683360027917
Muito Barato (<-2.5),14,4.166832609283307,3.075655100750918,0.0461638368700085,78.57142857142857,90.26183267120419,4.120668772413298
Barato (-2.5 a -1.5),112,1.9836682034406463,1.9783983399519256,0.0770208139100108,55.35714285714286,25.75496254821914,1.9066473895306355
Leve Desc (-1.5 a -0.5),204,1.947884376009595,1.003959459302628,0.0892513620255276,53.24074074074075,21.824701718588464,1.8586330139840674
Neutro,174,-0.2848996291404352,-0.2149434823366658,0.0668405915533908,47.25274725274725,-4.262374378456679,-0.351740220693826
Leve Premio (0.5 a 1.5),258,-1.2066411222785316,-1.3709717405088695,0.0652019864697485,42.24806201550388,-18.50620156077868,-1.27184310874828
Caro (1.5 a 2.5),132,-0.8988360063792941,-1.4864824654327755,0.066322383795476,41.66666666666667,-13.552528443467637,-0.96515839017477
Muito Caro (>2.5),10,-2.3006910747286504,-0.0869332952036228,0.0661461182829139,50.0,-34.78195092426137,-2.3668371930115644
Muito Barato (<-2.5),25,5.448168066894812,6.611563734210191,0.1988251496337469,60.0,27.40180530244289,5.249342917261066
Barato (-2.5 a -1.5),200,-3.1522921708881366,-4.290968876403961,0.1228194870508187,34.12322274881517,-25.666058545886635,-3.275111657938955
Leve Desc (-1.5 a -0.5),338,-5.818913519369088,-5.938224321976687,0.1019600520631902,25.93659942363112,-57.070522665997345,-5.920873571432279
Neutro,175,-2.460080143104373,-3.888883543509425,0.1163051329172328,38.85714285714285,-21.151947985847816,-2.5763852760216057
Leve Premio (0.5 a 1.5),97,-1.894667456440829,-4.591837577970281,0.111684102670555,32.98969072164948,-16.964522202995926,-2.006351559111384
Caro (1.5 a 2.5),50,-1.9131461148292443,-6.382841946501366,0.1484414080759133,30.0,-12.88822389075313,-2.0615875229051577
Muito Caro (>2.5),19,-0.972565176338001,0.7092250689002544,0.0894824294778589,52.63157894736842,-10.868783638802121,-1.0620476058158599
Muito Barato (<-2.5),1,3.0410681687897068,3.0410681687897068,,100.0,,
Barato (-2.5 a -1.5),62,4.98127083299726,3.717744178463001,0.1425636862034581,64.51612903225806,34.940670592282714,4.838707146793801
Leve Desc (-1.5 a -0.5),216,2.880752221780787,2.010956369658945,0.1303215834535733,56.481481481481474,22.104950871028173,2.7504306383272135
Neutro,236,-2.18825967783702,-2.714918723130327,0.1150448589315243,40.67796610169492,-19.02092522116582,-2.303304536768544
Leve Premio (0.5 a 1.5),177,2.755718362578345,1.186434067107589,0.0940052435841088,51.38121546961326,29.31451723539463,2.661713118994236
Caro (1.5 a 2.5),177,0.4360100767045106,1.2357279536378662,0.1013586103380769,48.18652849740933,4.301657954351993,0.33465146636643367
Muito Caro (>2.5),35,-0.5830777464326485,-2.8445236665145868,0.0989647652124892,37.142857142857146,-5.891771069116769,-0.6820425116451377
Muito Barato (<-2.5),24,5.610665060811021,5.653239139908495,0.0662986519838256,75.0,84.6271350668288,5.544366408827195
Barato (-2.5 a -1.5),136,2.2725181687845017,1.7520294852755969,0.0818551877155593,54.48717948717948,27.762664828509937,2.1906629810689426
Leve Desc (-1.5 a -0.5),303,-0.9646852736874708,-2.053714312919075,0.1129137225019903,44.55445544554456,-8.543560904449905,-1.0775989961894612
Neutro,231,-0.9801642666868898,-2.170060484742109,0.0856176394551739,41.55844155844156,-11.448157896853816,-1.0657819061420637
Leve Premio (0.5 a 1.5),136,-1.9455391505662651,-2.6776077951016,0.0928466379167885,39.70588235294117,-20.95433042341906,-2.038385788483054
Caro (1.5 a 2.5),63,-2.3700156819338405,-2.9589318761319205,0.1176975460253048,39.68253968253968,-20.13649172675018,-2.487713227959145
Muito Caro (>2.5),11,-7.347066397224309,-8.559307449431873,0.0889860352537376,27.27272727272727,-82.56426183850522,-7.436052432478047
Muito Barato (<-2.5),7,9.042923060882227,4.450222842732443,0.121885980623948,71.42857142857143,74.19165797738864,8.92103708025828
Barato (-2.5 a -1.5),86,0.8206586915466836,-0.933518017864532,0.1096183144359923,47.674418604651166,7.486510701086972,0.7110403771106912
