z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Muito Barato (<-2.5),24,-2.2433052868014367,-5.686614094599052,0.0793447249662785,41.66666666666667,-28.272897278072918,-2.322650011767715
Barato (-2.5 a -1.5),127,-3.000551630965988,-3.098291085952776,0.0801560909294604,38.582677165354326,-37.4338563512622,-3.0807077218954486
Leve Desc (-1.5 a -0.5),233,-0.9002161832868909,-2.029138686386134,0.0884285004218916,38.034188034188034,-10.18015875890475,-0.9886446837087826
Neutro,180,-0.4386782856412222,-1.290593296238124,0.0736400952339837,43.91534391534391,-5.957057473789386,-0.5123183808752059
Leve Premio (0.5 a 1.5),195,0.6249271539446046,0.8947076562580758,0.0637438133700141,53.84615384615385,9.803730136340544,0.5611833405745905
Caro (1.5 a 2.5),135,1.6387110600435817,0.0,0.0767344321361552,49.629629629629626,21.35561563523775,1.5619766279074265
Muito Caro (>2.5),20,2.073726224164445,2.161440454710095,0.0535939942327845,70.0,38.69325686874536,2.0201322299316606
