z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Muito Caro (>2.5),20,2.073726224164445,2.161440454710095,0.0535939942327845,70.0,38.69325686874536,2.0201322299316606
Muito Barato (<-2.5),24,-1.1184898820295843,-1.4672101756331046,0.0204495514374654,29.166666666666668,-54.69507880184269,-1.1389394334670497
Barato (-2.5 a -1.5),126,-1.619306671756891,-1.59806812803458,0.0428993298436905,38.095238095238095,-37.74666503906677,-1.6622060016005815
Leve Desc (-1.5 a -0.5),161,0.7877262279196714,0.3851131168491228,0.0403807272500232,52.79503105590062,19.50747948482625,0.7473455006696482
Neutro,190,0.6470129921730006,0.1450343856107316,0.0375990793935258,54.21052631578947,17.208213216949048,0.6094139127794748
Leve Premio (0.5 a 1.5),161,1.0063402144833942,1.2125498802606494,0.0448071395689489,56.52173913043478,22.459371468590934,0.9615330749144453
Caro (1.5 a 2.5),169,0.0487802147130026,0.0,0.0469703382906514,47.19101123595505,1.038532304634883,0.0018098764223511976
Muito Caro (>2.5),19,0.1133394271436047,0.2020248336801478,0.0314941502809288,50.0,3.59874524423959,0.0818452768626759
Muito Barato (<-2.5),9,-9.531873242265004,-6.173993202237749,0.0820819376402383,11.11111111111111,-116.12631719193189,-9.613955179905242
Barato (-2.5 a -1.5),152,1.1254332267479494,-0.5435819223281957,0.2458374713371817,48.68421052631579,4.577956387398689,0.8795957554107677
Leve Desc (-1.5 a -0.5),369,-2.0908998908757748,-5.237318570684158,0.2213609530252256,30.07915567282322,-9.445658111129672,-2.3122608439010004
Neutro,216,-2.052413575706382,-3.578418296975933,0.1271125019571677,37.03703703703704,-16.14643349756059,-2.17952607766355
Leve Premio (0.5 a 1.5),121,-5.107278812380728,-7.318951022870845,0.1091640938693432,24.793388429752067,-46.785335585785326,-5.216442906250071
Caro (1.5 a 2.5),31,2.105632451079458,-4.244304905677065,0.188881062042168,41.935483870967744,11.14792778675421,1.9167513890372903
Muito Caro (>2.5),16,5.879065486168939,7.308877714649364,0.0916369017454522,68.75,64.15609116012716,5.787428584423487
Muito Barato (<-2.5),5,-0.2937940439137576,-2.010424150833978,0.0361939209612102,40.0,-8.117220461176409,-0.3299879648749678
Barato (-2.5 a -1.5),95,0.4513495381512707,0.9844207753944234,0.0628037474740327,56.84210526315789,7.186665591113388,0.38854579067723805
Leve Desc (-1.5 a -0.5),247,0.9480592076101392,-0.724635065319601,0.0783236145413832,43.31983805668016,12.104385134126257,0.869735593068756
Neutro,214,0.2692847072850786,0.0,0.0678413834751465,49.06542056074766,3.969328004851232,0.20144332380993207
Leve Premio (0.5 a 1.5),208,0.9463577914737548,0.2781396487421927,0.0633968318553262,50.697674418604656,14.92752474927851,0.8829609596184286
Caro (1.5 a 2.5),137,-1.5143929122153024,-1.86986213420044,0.0721383450728865,37.85714285714285,-20.992897601023508,-1.586531257288189
Muito Caro (>2.5),8,-1.737880246464589,-1.4710666530679315,0.0404902059196528,50.0,-42.92100185887347,-1.7783704523842419
Muito Barato (<-2.5),0,,,,,,
Barato (-2.5 a -1.5),84,-0.286451047019221,-0.5465504677310606,0.0525961910331079,46.42857142857143,-5.4462316746981925,-0.3390472380523289
Leve Desc (-1.5 a -0.5),192,1.4363927279359785,0.7668240021613371,0.0466427484635549,57.51295336787565,30.79562728304274,1.3897499794724235
Neutro,182,-0.0086392593575796,-0.8000890185949017,0.0489813839434424,39.79057591623037,-0.17637842146674987,-0.057620643301022
Leve Premio (0.5 a 1.5),255,0.7688085193405483,0.5616796315205175,0.0568910967421094,53.72549019607843,13.513687551356476,0.7119174225984389
Caro (1.5 a 2.5),170,1.0772648227617727,0.5999336299363889,0.058295259438318,58.82352941176471,18.479458101085637,1.0189695633234548
Muito Caro (>2.5),31,0.5045606902279817,-0.1160691509988542,0.0435618991020909,45.16129032258064,11.582614372777638,0.46099879112589076
Muito Barato (<-2.5),3,1.850812126596139,2.568093226297119,0.0181512284902438,66.66666666666666,101.96621267947397,1.8326608981058952
Barato (-2.5 a -1.5),70,0.8160402571619463,0.5477720032493583,0.0415037936239113,60.0,19.661822841900015,0.774536463538035
Leve Desc (-1.5 a -0.5),205,0.7574829760522626,-0.3218085418137728,0.0565720444481264,47.80487804878049,13.389704580274277,0.7009109316041362
Neutro,151,-0.2111488750853794,-0.8203759380117859,0.060992736757416,43.70860927152318,-3.4618691150604435,-0.2721416118427954
Leve Premio (0.5 a 1.5),218,0.0831102632393204,0.8000799063518249,0.0565367347005762,55.85585585585585,1.4700223175154659,0.0265735285387442
Caro (1.5 a 2.5),229,0.6949141726490667,0.8879185896959463,0.0473041117855311,57.44680851063831,14.690354215069858,0.6476100608635357
Muito Caro (>2.5),38,1.496046281035542,1.0643462672872972,0.0478555502746852,63.1578947368421,31.261708227921424,1.4481907307608568
Muito Barato (<-2.5),4,-1.1383423854281065,-1.062545596199005,0.0508170461558221,50.0,-22.40079755003409,-1.1891594315839287
Barato (-2.5 a -1.5),81,0.5523456942243659,0.6933072698133591,0.0495219638809163,55.55555555555556,11.153549653220987,0.5028237303434495
Leve Desc (-1.5 a -0.5),193,1.0177815260280152,0.3159082672651081,0.0621202814236559,55.44041450777202,16.384045376465252,0.9556612446043593
Neutro,161,-0.924926223257353,-1.115758200360184,0.0713823939063933,39.75155279503105,-12.95734367655004,-0.9963086171637463
Leve Premio (0.5 a 1.5),198,0.6246813067901218,1.07435247205816,0.0570551096038524,59.80392156862745,10.948735357423756,0.5676261971862694
Caro (1.5 a 2.5),235,0.4150682272557948,0.5854062789075742,0.0504561578179118,56.903765690376574,8.226314427812659,0.364612069437883
Muito Caro (>2.5),42,2.116306669665095,1.890247937802103,0.0519356763285653,54.761904761904766,40.748610175554575,2.0643709933365297
Muito Barato (<-2.5),7,2.153446257418588,2.2845806122019363,0.0171332698673742,100.0,125.687982994494,2.136312987551214
Barato (-2.5 a -1.5),54,1.758827123980945,2.618596946308127,0.0261620227928896,75.92592592592592,67.22825183191541,1.7326651011880554
Leve Desc (-1.5 a -0.5),215,0.9016984001179432,0.6548864623635575,0.0340716543932182,60.46511627906976,26.46476637872494,0.867626745724725
Neutro,207,0.5478106086745288,0.4272123006491934,0.0368182767613308,52.58215962441315,14.878767883322311,0.510992331913198
Leve Premio (0.5 a 1.5),199,1.0388997994095337,0.82376144334666,0.035919484984593,56.15763546798029,28.92301409477715,1.0029803144249407
Caro (1.5 a 2.5),172,-0.042409850104151,0.3124595031159805,0.0405912859426947,54.06976744186046,-1.0448018108916743,-0.0830011360468457
Muito Caro (>2.5),60,1.1961179304831089,2.083429433058348,0.0398431483625868,61.66666666666667,30.020667282046684,1.1562747821205221
Muito Barato (<-2.5),9,5.791741629742358,4.017856898598216,0.0735538373729422,77.77777777777779,78.74152808146216,5.718187792369416
Barato (-2.5 a -1.5),136,1.8260775920198973,2.688582795164951,0.0725675206916658,63.97058823529412,25.163841198529145,1.7535100713282314
Leve Desc (-1.5 a -0.5),316,0.3688097780239201,-0.6030452863964086,0.0871963906359173,47.151898734177216,4.229644955537388,0.2816133873880028
Neutro,201,-1.2602314944713426,-2.4528333824649806,0.089757626517945,37.79904306220095,-14.04038330023137,-1.3499891209892876
Leve Premio (0.5 a 1.5),142,-2.4124952647800018,-3.375158828430508,0.0799216259694198,34.02777777777778,-30.1857626810211,-2.4924168907494217
Caro (1.5 a 2.5),87,-1.5856995094942454,-1.9259285405254567,0.1007578287511334,44.82758620689656,-15.737729895640276,-1.686457338245379
Muito Caro (>2.5),23,-1.6591218523756668,-6.202533460100046,0.1082040975190794,39.130434782608695,-15.333262557361607,-1.7673259498947462
Muito Barato (<-2.5),15,3.5303094349289235,3.9857088334795066,0.05364377911634,73.33333333333333,65.81022864668674,3.4766656558125835
Barato (-2.5 a -1.5),95,1.0919772941358226,0.7220257346459036,0.0526976848691503,54.736842105263165,20.721541679215857,1.0392796092666723
Leve Desc (-1.5 a -0.5),156,1.392273344231135,0.2164678699974387,0.0657691019442164,51.92307692307693,21.16910953479211,1.3265042422869187
Neutro,117,-1.6418290089053829,-2.292286540200139,0.0722178090045483,38.46153846153847,-22.73440594227352,-1.714046817909931
Leve Premio (0.5 a 1.5),221,1.959716213048986,1.739936351421889,0.0615782430056346,57.9185520361991,31.82481483021286,1.8981379700433514
Caro (1.5 a 2.5),281,1.255334281398827,1.4430511530781898,0.0516688069362231,59.106529209622,24.295785630439493,1.203665474462604
Muito Caro (>2.5),29,2.140931597142372,4.025012057822197,0.0636450384239467,75.86206896551724,33.63862473053695,2.0772865587184253
Muito Barato (<-2.5),2,4.392728575791393,4.392728575791393,0.0220797129194294,100.0,198.94861825750112,4.370648862871964
Barato (-2.5 a -1.5),126,-0.3160960029954081,-0.5705236588393947,0.0504239412191894,42.85714285714285,-6.268768150283858,-0.3665199442145975
Leve Desc (-1.5 a -0.5),358,0.1779097561812212,-0.7015212640928137,0.0581265614170349,47.48603351955308,3.060730736230188,0.11978319476418631
Neutro,193,-0.3284499899379214,-0.5639066426748718,0.0542162777871339,43.52331606217616,-6.0581433710619415,-0.3826662677250553
Leve Premio (0.5 a 1.5),128,-0.1993522765038217,0.8307486044950685,0.0506349673545163,53.90625,-3.937047518388363,-0.249987243858338
Caro (1.5 a 2.5),82,0.7764770758334912,1.34149907314578,0.0522412199428186,64.63414634146342,14.863302614680382,0.7242358558906726
Muito Caro (>2.5),25,5.83333312915035,6.2332667300442735,0.034985694454279,65.71428571428571,166.7348055657099,5.798347434696071
Muito Barato (<-2.5),9,7.022682285081566,3.264090353762783,0.1079686214875589,66.66666666666666,65.04373329289055,6.914713663594007
Barato (-2.5 a -1.5),237,2.6144046687582345,-0.0938899114148461,0.1095431405480864,49.36708860759494,23.86643866344278,2.504861528210148
Leve Desc (-1.5 a -0.5),374,-2.5876034282447997,-3.975603289442753,0.101771535273774,33.59375,-25.425610371881668,-2.6893749635185737
Neutro,159,-4.990955097722417,-5.938242495511615,0.0814512977600138,20.75471698113208,-61.27532861603166,-5.072406395482431
Leve Premio (0.5 a 1.5),74,1.6793125653999492,-2.6116968118383044,0.1368056716038135,39.18918918918919,12.275167640622659,1.5425068937961357
Caro (1.5 a 2.5),56,-3.573685641207724,-4.8034472854629975,0.0907861439849363,25.0,-39.36377782976343,-3.6644717851926605
Muito Caro (>2.5),5,-1.655808537203074,-2.05531068649083,0.0945117727568392,20.0,-17.519600695074818,-1.7503203099599132
Muito Barato (<-2.5),6,5.050704950963556,4.718789322924821,0.0455965225047954,83.33333333333334,110.7695184355968,5.005108428458761
Barato (-2.5 a -1.5),37,3.350633807483381,2.566615352067081,0.0494517917521671,78.37837837837837,67.75555790819227,3.3011820157312135
Leve Desc (-1.5 a -0.5),103,3.3026439934027643,3.409093971781596,0.0543706074535646,66.99029126213593,60.743186205528644,3.2482733859491995
Neutro,116,2.419095795475526,2.779710830925397,0.0484351588984233,67.24137931034483,49.94503580764011,2.3706606365771026
Leve Premio (0.5 a 1.5),339,0.3635133707026841,0.506874433379001,0.0459944226545206,54.33526011560693,7.903422672129861,0.3175189480481635
Caro (1.5 a 2.5),265,-0.0051833081049073,-0.3064931881082255,0.0454317410237006,44.776119402985074,-0.1140900144705721,-0.050615049128607904
Muito Caro (>2.5),48,-1.59995934280242,-1.8735898260897168,0.0411081930106592,37.5,-38.92069163601681,-1.641067535813079
Muito Barato (<-2.5),7,1.2173904411425138,-3.308858283677496,0.1051126190634043,42.85714285714285,11.581772392393793,1.1122778220791094
Barato (-2.5 a -1.5),55,-0.9212009368400644,-1.5850210637019413,0.0824535406456016,41.81818181818181,-11.172363472263353,-1.003654477485666
Leve Desc (-1.5 a -0.5),279,1.0866170279587275,0.2028598224193212,0.0764971836931665,50.53763440860215,14.204666907902494,1.010119844265561
Neutro,245,0.859776261180209,0.9560336309662354,0.0748153504698203,53.46938775510204,11.491976503338803,0.7849609107103888
Leve Premio (0.5 a 1.5),201,0.3040775531907897,0.866554945523812,0.0844030949512116,52.60663507109005,3.6026824580766426,0.21967445823957812
Caro (1.5 a 2.5),77,-0.6817659658363643,-1.8315022776203893,0.0914843962565825,40.25974025974026,-7.4522649356725115,-0.7732503620929467
Muito Caro (>2.5),50,6.840951701291563,5.581484008375137,0.1068065711909345,74.0,64.04991341789554,6.734145130100629
Muito Barato (<-2.5),6,2.936767539208296,2.2577308528770104,0.1446667001459532,50.0,20.300231607862628,2.7921008390623427
Barato (-2.5 a -1.5),104,1.9227815873391203,3.697128884256884,0.0979862280864216,58.65384615384615,19.62297769050048,1.8247953592526986
Leve Desc (-1.5 a -0.5),242,-2.747038709405657,-4.489476858962249,0.0950535370324625,34.710743801652896,-28.899910158709652,-2.8420922464381198
Neutro,133,-0.3579092919306268,-1.9999933393631708,0.1083114352727645,39.849624060150376,-3.304445996166935,-0.4662207272033913
Leve Premio (0.5 a 1.5),221,3.728760558593801,2.9702942250534603,0.0935527441971603,62.89592760180995,39.85730777579559,3.6352078143966406
Caro (1.5 a 2.5),182,1.8540861145334349,0.4718152815823218,0.1008822736411776,49.47916666666667,18.378710443714,1.7532038408922572
Muito Caro (>2.5),26,5.754137448330305,5.739180820408885,0.0864053006930419,69.23076923076923,66.59472666124233,5.667732147637263
Muito Barato (<-2.5),4,3.035423758060388,3.2499488360159923,0.0353393864733626,75.0,85.89350226707714,3.0000843715870253
Barato (-2.5 a -1.5),73,2.3928802253569823,2.25489593481758,0.0380401019447417,69.86301369863014,62.90414694284499,2.3548401234122407
Leve Desc (-1.5 a -0.5),210,-0.2761317709131167,-0.4902920185872517,0.0311243591748521,43.333333333333336,-8.871885859238514,-0.3072561300879688
Neutro,160,0.5055246072314185,0.4259494839576994,0.0456767608986275,51.87500000000001,11.06743530448485,0.45984784633279097
Leve Premio (0.5 a 1.5),244,0.8456022030587673,0.3525861265222252,0.0446401511940135,52.459016393442624,18.942637099077082,0.8009620518647538
Caro (1.5 a 2.5),188,0.7898257833043641,0.3139286019048781,0.0410835262141778,53.36787564766839,19.224877630073536,0.7487422570901864
Muito Caro (>2.5),35,1.565951476347546,1.226356568494702,0.0365895930264203,65.0,42.797727551085075,1.5293618833211255
Muito Barato (<-2.5),13,1.0653831253775707,-0.5007924947944442,0.0573687729293887,38.46153846153847,18.57078428569657,1.008014352448182
Barato (-2.5 a -1.5),67,1.523073557871104,0.5706252531323397,0.0570166650388149,53.73134328358209,26.71277827493895,1.4660568928322892
Leve Desc (-1.5 a -0.5),130,1.5598529541628643,0.7299246479550492,0.0513409264971207,55.38461538461539,30.38225116307733,1.5085120276657435
Neutro,129,0.1062090363853525,-0.9920664321468098,0.0420402675631214,36.43410852713178,2.526364364820478,0.0641687688222311
Leve Premio (0.5 a 1.5),303,1.2798919160165396,0.7843197189595363,0.0396767681100626,58.08580858085809,32.25796718644464,1.240215147906477
Caro (1.5 a 2.5),228,0.9779032208924388,0.7833415394997489,0.0401627742060755,60.50420168067227,24.348497230951047,0.9377404466863632
Muito Caro (>2.5),13,-4.361427475977493,-5.769225866605399,0.0509322898729797,15.384615384615383,-85.63187324234991,-4.412359765850472
Muito Barato (<-2.5),15,3.5003158045478893,0.6884675085537362,0.1263110011854806,53.333333333333336,27.711883715465042,3.374004803362409
Barato (-2.5 a -1.5),157,-1.2438934751956543,-2.470578588380845,0.0957271602230651,39.490445859872615,-12.994154002928303,-1.3396206354187195
Leve Desc (-1.5 a -0.5),373,-0.1600854504580557,-1.0227189705951156,0.0690555755720671,42.78215223097113,-2.318211770934805,-0.2291410260301228
Neutro,172,-1.592244466977397,-3.818431152766705,0.0821009030299444,33.33333333333333,-19.39375072406831,-1.6743453700073414
Leve Premio (0.5 a 1.5),129,-3.574883631807319,-2.8588124404565263,0.0704167358440761,30.23255813953488,-50.76752760814791,-3.6453003676513953
Caro (1.5 a 2.5),54,-0.1574320526536994,0.7878388646535561,0.0609254506000295,55.55555555555556,-2.5840112550535967,-0.21835750325372888
Muito Caro (>2.5),14,-0.7746469154802061,-0.2020378461798144,0.0416625444640566,42.85714285714285,-18.593365020111765,-0.8163094599442627
Muito Barato (<-2.5),4,8.052112520324373,11.078286589557097,0.0917183282814468,75.0,87.79174875302914,7.960394192042926
Barato (-2.5 a -1.5),147,0.8785089183839297,0.2814962120916586,0.076953719779787,51.70068027210885,11.416068118368134,0.8015551986041427
Leve Desc (-1.5 a -0.5),461,-0.6049965103456221,-0.9860356256922388,0.0856067986051787,44.03470715835141,-7.067154865453275,-0.6906033089508008
Neutro,167,1.7793444965691956,0.8097183281302378,0.1079036395008549,52.66272189349112,16.490124784576643,1.6714408570683408
Leve Premio (0.5 a 1.5),79,-4.447014340985502,-4.538090922425275,0.1008287925911351,22.89156626506024,-44.1046072515588,-4.547843133576637
Caro (1.5 a 2.5),32,-3.366521949653973,-2.5430318791973603,0.1083038455892871,38.88888888888889,-31.08404784938611,-3.47482579524326
Muito Caro (>2.5),24,2.8542465522410696,4.901676326960613,0.0860746208416297,62.5,33.160140482436866,2.76817193139944
Muito Barato (<-2.5),19,-2.038889852950612,1.5151500555948827,0.1662202734250457,52.63157894736842,-12.266192316208791,-2.205110126375658
Barato (-2.5 a -1.5),100,0.1099670548412013,0.0,0.1246561398656081,49.0,0.8821631576077498,-0.0146890850244068
Leve Desc (-1.5 a -0.5),420,-0.8924435737669982,-1.5854910299224867,0.1284693165546061,43.8388625592417,-6.9467448785011525,-1.0209128903216043
Neutro,171,-1.9480881764604128,-1.6447352942006832,0.1301677916439685,44.1340782122905,-14.965976889450465,-2.078255968104381
Leve Premio (0.5 a 1.5),145,-1.3169520964473949,0.9202445238506662,0.104078752287445,52.41379310344828,-12.653419212375006,-1.4210308487348398
Caro (1.5 a 2.5),57,-4.410593557103066,-4.016060411629196,0.0840498740423763,28.07017543859649,-52.47590855880906,-4.494643431145443
Muito Caro (>2.5),2,-9.400277512575228,-9.400277512575228,0.0297571307295563,0.0,-315.89998653124195,-9.430034643304785
Muito Barato (<-2.5),7,1.7095328181439124,1.5872857723266742,0.0276518470131208,71.42857142857143,61.82345633220388,1.6818809711307916
Barato (-2.5 a -1.5),57,1.087889357964352,0.9006279402975048,0.0377814244040152,63.1578947368421,28.79429101287262,1.050107933560337
Leve Desc (-1.5 a -0.5),62,1.2724601000041138,1.4405961686826618,0.0493158714497987,61.29032258064516,25.80224249909438,1.223144228554315
Neutro,235,1.8506654055551024,0.9501186955288788,0.0507251797434985,62.97872340425532,36.48415596414221,1.799940225811604
Leve Premio (0.5 a 1.5),331,1.223649885315914,0.8304439687983889,0.0436239147916575,61.027190332326285,28.049978162435405,1.1800259705242564
Caro (1.5 a 2.5),179,0.746602936514267,0.2305232000545221,0.0507971832938505,51.11111111111111,14.697722853993909,0.6958057532204165
Muito Caro (>2.5),43,-0.0645768682083221,1.017169775859239,0.0435111299963218,46.15384615384615,-1.4841459352959843,-0.1080879982046439
Muito Barato (<-2.5),7,-2.2778826632602205,-3.8125524771825625,0.076612489467082,14.285714285714285,-29.73252337018016,-2.3544951527273024
Barato (-2.5 a -1.5),84,0.3040487449352864,-0.4237931769857317,0.0582503908988582,48.80952380952381,5.219685825688774,0.2457983540364282
Leve Desc (-1.5 a -0.5),132,2.438916831430792,1.0916047460827083,0.0787059120059678,57.57575757575758,30.987720468293958,2.360210919424824
Neutro,144,-0.0010773575048741,0.0222025589781349,0.0791072263269751,50.0,-0.01361895165938558,-0.0801845838318492
Leve Premio (0.5 a 1.5),295,1.1484327505236804,1.644466309393966,0.0761799962802975,58.30508474576271,15.075253236070942,1.0722527542433828
Caro (1.5 a 2.5),213,2.19102615338559,1.7373320953364413,0.0740300311417429,56.81818181818182,29.596450116224496,2.116996122243847
Muito Caro (>2.5),39,3.2652668425912363,1.9858236437622745,0.0550312938373015,69.04761904761905,59.334726763106474,3.2102355487539347
Muito Barato (<-2.5),4,2.215703816652104,-0.2662772072000996,0.0610686658220267,50.0,36.28217106997541,2.1546351508300776
Barato (-2.5 a -1.5),20,2.773569597630891,4.926024716014799,0.0667053415306395,70.0,41.579422163328495,2.7068642561002516
Leve Desc (-1.5 a -0.5),44,6.914163956509395,6.686431801457193,0.0633658444772728,88.63636363636364,109.11499569573759,6.8507981120321215
Neutro,116,3.2841267192722143,2.797802067299626,0.0764449801561203,70.6896551724138,42.96065836637703,3.207681739116094
Leve Premio (0.5 a 1.5),288,1.910177681314156,2.2456105460260445,0.070134149080647,61.458333333333336,27.236056601778873,1.840043532233509
Caro (1.5 a 2.5),394,1.97729990319011,1.8850384442382293,0.0651906029905112,61.13861386138614,30.3310566577649,1.9121093001995988
Muito Caro (>2.5),48,-1.030615864472798,-1.4513553663225154,0.0516444760278506,41.66666666666667,-19.955974458159627,-1.0822603405006486
Muito Barato (<-2.5),22,-4.461813392136696,-3.99676991324619,0.0742807489708662,22.727272727272727,-60.06688669522955,-4.536094141107562
Barato (-2.5 a -1.5),121,0.0323022511093595,0.234732805744442,0.0969042075740427,50.413223140495866,0.33334208683700206,-0.0646019564646832
Leve Desc (-1.5 a -0.5),188,-1.0246548635721455,-1.7451576474228905,0.1066844591840611,42.02127659574468,-9.60453717255844,-1.1313393227562065
Neutro,123,-3.355957671983977,-3.324465198495463,0.070596791512688,29.268292682926827,-47.5369709095612,-3.426554463496665
Leve Premio (0.5 a 1.5),242,4.271547227736892,3.993966111755976,0.0911948760394285,63.63636363636363,46.83977177676407,4.180352351697464
Caro (1.5 a 2.5),205,2.43178687858237,1.5827368268513942,0.0728065868888968,53.301886792452834,33.400643390860296,2.3589802916934732
Muito Caro (>2.5),13,-0.7987245174532155,-2.31053610953047,0.0670210001377206,18.75,-11.917525908213856,-0.8657455175909361
Muito Barato (<-2.5),12,-1.6969451875500707,-0.8390561831652432,0.036985023525489,33.33333333333333,-45.88195382648958,-1.7339302110755597
Barato (-2.5 a -1.5),55,0.5181822032883351,-0.0255839509734512,0.0345689831508715,49.09090909090909,14.989801292013711,0.4836132201374636
Leve Desc (-1.5 a -0.5),140,0.1658559499683813,-0.1885788789736053,0.0385212305494406,47.85714285714286,4.305572363529219,0.1273347194189407
Neutro,185,0.5735066620586057,0.2079045617218389,0.0377002172941228,53.51351351351351,15.212290220293271,0.5358064447644829
Leve Premio (0.5 a 1.5),266,0.6858921486974071,0.5979398594866625,0.0425166234427965,53.64963503649635,16.132328417093245,0.6433755252546106
Caro (1.5 a 2.5),221,0.1749028652017373,-0.0483942300135376,0.0279033664327592,48.4304932735426,6.2681633542336295,0.1469994987689781
Muito Caro (>2.5),35,-2.738416972548066,-1.1162802731654708,0.0407544402828895,22.857142857142858,-67.19309322730854,-2.7791714128309555
Muito Barato (<-2.5),15,-0.6210807659810236,-0.052479536432648,0.0517661865730737,46.66666666666666,-11.997807740898427,-0.6728469525540973
Barato (-2.5 a -1.5),81,0.1471052608731457,0.0552464726933266,0.0598013280881028,51.85185185185185,2.459899522574518,0.08730393278504292
Leve Desc (-1.5 a -0.5),160,0.6102136447642194,0.0256001946431494,0.0531675449383327,50.0,11.477182818856944,0.5570460998258866
Neutro,214,1.2067962849888845,-0.2837143838479106,0.0582204913504656,47.19626168224299,20.72803297032292,1.1485757936384189
Leve Premio (0.5 a 1.5),229,0.0018270623226699,-0.1534174665885457,0.0441398639739175,47.59825327510917,0.04139256709891437,-0.042312801651247595
Caro (1.5 a 2.5),161,1.1470792213106555,1.0125865066809014,0.0527371834780575,58.68263473053892,21.75086198975836,1.094342037832598
Muito Caro (>2.5),53,2.983297937014714,3.194432455997553,0.0437208248267502,70.17543859649122,68.23516895212464,2.939577112187964
Muito Barato (<-2.5),13,0.7055276226230726,0.9412569926441794,0.0526540530850923,53.84615384615385,13.399302957430306,0.6528735695379803
Barato (-2.5 a -1.5),66,-0.3147746703111707,-0.0001517286583596,0.0550099042122748,50.0,-5.722145295406408,-0.3697845745234455
Leve Desc (-1.5 a -0.5),123,1.90023863142092,0.4083604831050857,0.0663531760051014,51.21951219512195,28.638246383814067,1.8338854554158186
Neutro,208,0.630464679036843,-0.0122028894531667,0.0440096173115757,49.51923076923077,14.325611155573554,0.5864550617252673
Leve Premio (0.5 a 1.5),251,0.5423022886981684,0.1838675911349119,0.0513165023580361,52.589641434262944,10.567795021311493,0.49098578634013235
Caro (1.5 a 2.5),184,0.9156723493995816,0.5417708469138693,0.0446824309313555,52.87958115183245,20.492894182803347,0.8709899184682262
Muito Caro (>2.5),68,3.032662016180724,3.5749693128783733,0.0507978195730538,73.23943661971832,59.70063246747695,2.9818641966076704
Muito Barato (<-2.5),11,2.2234744371684814,4.605842002042837,0.0503403061359977,63.63636363636363,44.16886911638455,2.1731341310324837
Barato (-2.5 a -1.5),31,2.014620682365318,3.0185734575316703,0.0520262182859026,64.51612903225806,38.72318054276172,1.9625944640794153
Leve Desc (-1.5 a -0.5),82,4.341424926213288,4.567888761087868,0.0841470968218242,73.17073170731707,51.59328174818296,4.257277829391464
Neutro,216,4.068132991376181,4.206008467740496,0.0714549383643809,69.44444444444444,56.932845056811814,3.9966780530117996
