z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Muito Barato (<-2.5),7,-2.4105154442469696,-4.119859201689657,0.052018988794159,42.85714285714285
Barato (-2.5 a -1.5),108,5.1233786737108815,3.795490194224971,0.0964138788546192,62.03703703703704
Leve Desc (-1.5 a -0.5),203,4.684876370630953,3.911644494094313,0.098279146458036,63.05418719211823
Neutro,189,0.2508255671009186,-1.7398517611277309,0.09232176666185,40.5
Leve Premio (0.5 a 1.5),266,-2.004174964587623,-2.1878955811331533,0.0607428692456312,36.86006825938566
Caro (1.5 a 2.5),95,-2.327258132748191,-3.1612863821594672,0.0680704322140615,30.927835051546392
Muito Caro (>2.5),16,0.7598273821068396,5.750400907867837,0.1315457840241158,56.25
