z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Caro (1.5 a 2.5),232,0.4541895722983725,0.4727850491052399,0.0358705064385793,54.04255319148936
Muito Caro (>2.5),38,0.2720523123627661,0.2530524388407063,0.0253264373485444,57.89473684210527
Muito Barato (<-2.5),4,-0.8206347702061217,-1.844734517966584,0.0413784645783935,25.0
Barato (-2.5 a -1.5),81,0.347556676974521,0.4533560241921863,0.0423425790747276,53.086419753086425
Leve Desc (-1.5 a -0.5),193,0.4562033695939534,-0.1612882745445687,0.0397122860663933,48.18652849740933
Neutro,161,-0.7079518492307538,-0.4837427179987252,0.050178841776665,43.47826086956522
Leve Premio (0.5 a 1.5),200,0.5161613385556836,0.7376116415384604,0.0415287253110157,55.392156862745104
Caro (1.5 a 2.5),238,0.3545351896121944,0.2866849596628529,0.0389457622979134,51.88284518828452
Muito Caro (>2.5),42,0.2749217720840519,0.9048833722719918,0.0312760428435442,59.523809523809526
Muito Barato (<-2.5),7,0.634125804918514,0.4167883395968186,0.0187360781768886,71.42857142857143
Barato (-2.5 a -1.5),54,1.0575255973549944,0.996575251313936,0.0207750573644704,64.81481481481481
Leve Desc (-1.5 a -0.5),215,0.5324105196823437,0.5504604393703483,0.0264628403373842,58.13953488372093
Neutro,211,0.4279189878064707,0.3830262495700287,0.0258901508632868,57.27699530516433
Leve Premio (0.5 a 1.5),200,0.595030038929881,0.5514071577961022,0.0276567596327158,56.15763546798029
Caro (1.5 a 2.5),172,-0.2933288253861418,-0.1851935381422309,0.0326218786775561,47.093023255813954
Muito Caro (>2.5),60,0.3598245497209098,0.1395884276378822,0.0260212922095461,53.333333333333336
Muito Barato (<-2.5),9,4.927946693186818,3.93700781322619,0.0368197284569998,100.0
Barato (-2.5 a -1.5),136,0.5657189057935732,1.2120208361751983,0.0477955327172563,61.76470588235294
Leve Desc (-1.5 a -0.5),316,0.0379792508310584,-0.1536316613700405,0.0557300599508343,47.78481012658228
Neutro,204,-0.7819346143401092,-1.3549591517666992,0.0656811124820035,39.23444976076555
Leve Premio (0.5 a 1.5),144,-1.2078715990245894,-1.7236484796794738,0.0540422158317547,36.80555555555556
Caro (1.5 a 2.5),87,0.1240423229618602,0.0,0.0774021738713936,49.42528735632184
Muito Caro (>2.5),23,-0.2833190212388143,-0.7989433328008833,0.0520835739501789,39.130434782608695
Muito Barato (<-2.5),15,-0.045196700629065,0.2151814784745465,0.0390666790627345,60.0
Barato (-2.5 a -1.5),95,1.7090237277052494,1.1996062671853602,0.0435719771732942,63.1578947368421
Leve Desc (-1.5 a -0.5),156,0.0867767472745402,0.3672119211618474,0.0446862838597532,51.92307692307693
Neutro,117,-0.662972465408401,-1.5625011824660473,0.058194887347514,42.73504273504273
Leve Premio (0.5 a 1.5),221,1.3897083200549407,0.8171818412080034,0.0451798394480346,56.56108597285068
Caro (1.5 a 2.5),286,0.4208320440382124,0.4471509601249979,0.0400278945036186,51.890034364261176
Muito Caro (>2.5),29,0.0009079353784917,1.0476307846866597,0.0343701793726056,58.620689655172406
Muito Barato (<-2.5),2,4.041171776790565,4.041171776790565,0.0457098037840952,100.0
Barato (-2.5 a -1.5),126,0.0605665791139033,0.0685598541209309,0.0336795901020819,50.0
Leve Desc (-1.5 a -0.5),358,0.0320337734503231,-0.1558466376454514,0.0417327604386949,48.32402234636872
Neutro,193,-0.1562974963359316,-0.3696859258462526,0.042535788803128,46.63212435233161
Leve Premio (0.5 a 1.5),128,-0.1137299951312073,0.4898801767315719,0.0326214624070487,57.03125
Caro (1.5 a 2.5),82,-0.0604965056162873,0.2103953838895833,0.0327326773149342,53.65853658536586
