z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Muito Barato (<-2.5),9,-13.05354947708605,-25.966380655188704,0.2946805353632135,33.33333333333333
Barato (-2.5 a -1.5),152,-10.79496028093806,-13.783755858190576,0.3175306767242756,32.23684210526316
Leve Desc (-1.5 a -0.5),347,-7.719346094550455,-19.010417588287982,0.4072107133488951,22.427440633245386
Neutro,208,0.2697006789384203,-9.090588538401123,0.3447897794193847,39.351851851851855
Leve Premio (0.5 a 1.5),121,-8.638426160439309,-20.38724392133078,0.267901726676116,20.66115702479339
Caro (1.5 a 2.5),31,-7.52520396565326,-13.50649691649438,0.2089058179948805,41.935483870967744
Muito Caro (>2.5),16,-13.936658364268853,-12.975022354578469,0.1006542318750545,6.25
