z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),11,0.927766761541596,0.8237176533960833,0.02488061660078912,63.63636363636363,5
Barato (-2.5 a -1.5),71,1.0709186829460553,0.9097811922848642,0.034794083175548635,59.154929577464785,5
Leve Desc (-1.5 a -0.5),181,0.09675141839951806,-0.5484466727458503,0.037718384782200826,45.30386740331492,5
Neutro,171,-0.06270892668795407,0.12820262187001052,0.038624170975596846,51.461988304093566,5
Leve Premio (0.5 a 1.5),221,0.7668321498700762,0.4984361664906345,0.04019301244660839,56.00000000000001,5
Caro (1.5 a 2.5),211,-0.19309923322104547,-0.38254292470937257,0.034558659280283587,42.924528301886795,5
Muito Caro (>2.5),53,-0.7774490233875605,-0.6191970254508128,0.0342579373918778,43.39622641509434,5
Muito Barato (<-2.5),11,0.2691106379019804,0.8237176533960833,0.035995698705556724,54.54545454545454,10
Barato (-2.5 a -1.5),71,0.7135739382211512,0.41293068589380866,0.04690116653329812,54.929577464788736,10
Leve Desc (-1.5 a -0.5),181,0.4132596911624727,-0.8866379989714401,0.05233328292797817,39.77900552486188,10
Neutro,171,0.2814160948064314,0.021769006443972394,0.05069547944523127,50.29239766081871,10
Leve Premio (0.5 a 1.5),219,0.9365632678842535,1.2422210622895502,0.05399043593651966,57.77777777777777,10
Caro (1.5 a 2.5),208,0.11913870233929863,0.0,0.04661037339692263,48.58490566037736,10
Muito Caro (>2.5),53,-1.2032960784038855,-2.0331990871509498,0.05135604486369837,33.9622641509434,10
Muito Barato (<-2.5),11,0.2531605277109585,-0.9205012786140054,0.047539510278182685,45.45454545454545,20
Barato (-2.5 a -1.5),71,0.22139057612110655,-0.8298034743716487,0.07604714667178399,45.07042253521127,20
Leve Desc (-1.5 a -0.5),181,0.4913131916199708,-1.2907204574102993,0.06468510962847088,40.88397790055249,20
Neutro,171,0.4570846451499923,-0.3903632342650343,0.06455925810498794,47.953216374269005,20
Leve Premio (0.5 a 1.5),212,2.0192840094889637,2.785344125540201,0.07193087666434429,55.55555555555556,20
Caro (1.5 a 2.5),205,1.0319622400315673,0.47633681622618607,0.06645517799509137,51.41509433962265,20
Muito Caro (>2.5),53,-2.443627262577582,-1.8641037168620311,0.046355870782595454,32.075471698113205,20
Muito Barato (<-2.5),11,-3.2012407334859265,-3.3003186923695305,0.0506133790496693,27.27272727272727,40
Barato (-2.5 a -1.5),71,-0.06283071028343952,-1.7971679237248517,0.10065241667305633,38.028169014084504,40
Leve Desc (-1.5 a -0.5),181,2.221754769574539,2.169479346011638,0.09573823006457087,53.03867403314917,40
Neutro,171,2.171262882887198,4.011295215150934,0.10249346728299757,61.40350877192983,40
Leve Premio (0.5 a 1.5),198,3.4315040077764927,3.6212087733117126,0.1068993367320639,50.66666666666667,40
Caro (1.5 a 2.5),199,1.2183637251884678,1.2817448186455138,0.09045851202988692,54.24528301886793,40
Muito Caro (>2.5),53,-5.341158165051165,-4.989654404183675,0.06757324501804722,24.528301886792452,40
