Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,-0.4967424287719291,1.8165281347891642,-1.3920088222714793,4.004794106397118,-2.603236753424144,-11.5076641222584,-6.135466516369888
2023,,6.464170341179737,-1.051763385936174,-1.6478096244334617,-3.2918304043185826,-12.541744960615972,-2.3534810920374682
2024,-3.066121259868657,2.4785688143323767,6.320458529579728,-4.193433481654108,-2.050850039097546,-4.0913328311032435,
2025,14.465428456197671,12.470393830483244,9.032100392970149,4.447491124455813,0.09004313329664734,-2.4022095918496085,8.107514702448931
