z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Barato (-2.5 a -1.5),136,3.0029995734372696,0.2807531826500176,0.1733774075966291,51.47058823529412,17.320593252284056,2.8296221658406404
Leve Desc (-1.5 a -0.5),316,-0.5879754595362843,-3.0642814150233955,0.1595280975325389,41.13924050632912,-3.6857172181260283,-0.7475035570688232
Neutro,200,-0.7976585315761984,-2.7916388543977657,0.1596383340712283,42.58373205741627,-4.996660302303296,-0.9572968656474267
Leve Premio (0.5 a 1.5),126,-2.1988855415135395,-2.464653673194356,0.129006772002084,34.02777777777778,-17.044729438182433,-2.3278923135156235
Caro (1.5 a 2.5),74,-13.690324433842576,-11.33918641990454,0.1079133267487339,8.045977011494253,-126.86407434046717,-13.798237760591311
Muito Caro (>2.5),23,-14.2836782992194,-13.696375430595896,0.1022087851822654,4.3478260869565215,-139.75000420949928,-14.385887084401665
Muito Barato (<-2.5),15,2.3219944518516846,-2.643711172096208,0.1132683665338704,33.33333333333333,20.499937470691837,2.208726085317814
Barato (-2.5 a -1.5),95,7.816565097214009,2.3383021195138465,0.1316053570586269,68.42105263157895,59.393973106565504,7.684959740155382
Leve Desc (-1.5 a -0.5),156,3.997046806690225,1.9898842848279363,0.1271125052077033,55.76923076923077,31.44495318311956,3.869934301482522
Neutro,117,-3.2143286755152443,-6.95581810785475,0.1262590183639411,23.07692307692308,-25.45821036554985,-3.3405876938791854
Leve Premio (0.5 a 1.5),220,7.4336781261559155,9.154578875224196,0.1308246318301738,66.51583710407239,56.82170066401585,7.302853494325742
Caro (1.5 a 2.5),252,4.5183594355826,4.879864164301573,0.1117143142813324,59.79381443298969,40.44566199241274,4.406645121301267
Muito Caro (>2.5),29,11.616145122216649,14.310175528798451,0.1342924138526317,82.75862068965517,86.49889224915529,11.481852708364016
Muito Barato (<-2.5),2,0.707466403473006,0.707466403473006,0.0573686685839708,50.0,12.33192975544751,0.6500977348890352
Barato (-2.5 a -1.5),126,-2.052047449697376,-0.8871610213198156,0.0795168863211889,45.23809523809524,-25.806435825494972,-2.131564336018565
Leve Desc (-1.5 a -0.5),358,1.317307676985085,-0.1563233658273932,0.1072784627270789,49.162011173184354,12.279330176990355,1.2100292142580062
Neutro,193,0.964015967395591,-1.3086761840800931,0.1220320728195792,45.59585492227979,7.899693393892986,0.8419838945760119
Leve Premio (0.5 a 1.5),128,-2.216692260795208,-3.3523510922935817,0.109970072195622,38.28125,-20.157231839356967,-2.3266623329908303
Caro (1.5 a 2.5),76,4.656013123691335,2.097813439685692,0.1226301836319542,63.41463414634146,37.967920684986886,4.533382940059381
Muito Caro (>2.5),1,-3.0830958117729623,-3.0830958117729623,,0.0,,
Muito Barato (<-2.5),9,0.0060078791524352,-3.640258533547081,0.1528792332439224,22.22222222222222,0.03929820280790711,-0.14687135409148722
Barato (-2.5 a -1.5),225,0.3774083578733132,-1.016946566306942,0.1443888843526701,45.14767932489451,2.6138324771431862,0.23301947352064312
Leve Desc (-1.5 a -0.5),356,-4.997499325279843,-6.443681198393786,0.1896427086716403,23.4375,-26.352182659343132,-5.187142033951484
Neutro,159,-13.11969167000105,-17.992174482692825,0.1639603614965318,11.320754716981131,-80.01745952640576,-13.283652031497581
Leve Premio (0.5 a 1.5),74,-9.638617527596027,-12.7885517815585,0.1364513838246641,27.027027027027028,-70.63774061348926,-9.775068911420691
Caro (1.5 a 2.5),56,-14.990524909780437,-20.85730411924798,0.123486556459487,17.857142857142858,-121.39398180808847,-15.114011466239923
Muito Caro (>2.5),5,-19.6966088506385,-19.56666946411133,0.0667301441620568,0.0,-295.1680803751364,-19.76333899480056
Muito Barato (<-2.5),6,2.3727434807492176,2.14918445787603,0.010112348076001,100.0,234.63820947205036,2.362631132673217
Barato (-2.5 a -1.5),37,12.713693297633618,13.23852051535399,0.0792583150019232,89.1891891891892,160.40831976956363,12.634434982631696
Leve Desc (-1.5 a -0.5),103,12.110897550456489,13.23672382385106,0.0613035997622624,97.0873786407767,197.55605543339928,12.049593950694227
Neutro,116,4.859882515370548,5.254281960146756,0.0610021889354782,75.0,79.6673450659858,4.79888032643507
Leve Premio (0.5 a 1.5),332,1.570109505667758,1.828523003919369,0.0636141115081253,56.64739884393064,24.681779620319485,1.5064953941596329
Caro (1.5 a 2.5),249,1.8018699481296647,1.4585382490964305,0.0629546025175665,53.35820895522389,28.62173451107322,1.7389153456120983
Muito Caro (>2.5),41,-2.700238921772821,-1.6359892424987588,0.081062147967597,35.41666666666667,-33.31072462503046,-2.781301069740418
Muito Barato (<-2.5),7,0.5792680147606144,-8.482124543460245,0.1709420725433468,42.85714285714285,3.388680169564726,0.4083259422172676
Barato (-2.5 a -1.5),55,-3.646823151540264,-1.568307690698767,0.0980560965032801,43.63636363636363,-37.19119202575111,-3.744879248043544
Leve Desc (-1.5 a -0.5),279,4.839750574460205,3.320319728526444,0.1635205615102932,59.13978494623656,29.597198665186557,4.676230012949912
Neutro,242,6.11793921319207,4.527631288498024,0.1428392552708839,66.12244897959184,42.83093718711233,5.975099957921186
Leve Premio (0.5 a 1.5),184,1.8897011521116829,-4.517660656867689,0.2034048630066991,36.492890995260666,9.290343971565232,1.6862962891049837
Caro (1.5 a 2.5),67,8.897898727295026,-6.976764284885251,0.2901205464183351,38.961038961038966,30.669660616849825,8.607778180876691
Muito Caro (>2.5),50,4.54285206376187,-3.1485003886050524,0.2147060031726883,36.0,21.1584770592072,4.328146060589182
Muito Barato (<-2.5),6,27.603248037542134,36.64189045951505,0.3114608458592426,66.66666666666666,88.62509787632077,27.29178719168289
Barato (-2.5 a -1.5),104,1.7160710646105244,-4.838658513822219,0.2360780444858272,39.42307692307692,7.269083667136458,1.4799930201246971
Leve Desc (-1.5 a -0.5),242,-2.5423006567121558,-8.546329302547196,0.2299759590926253,30.165289256198346,-11.054636561526765,-2.772276615804781
Neutro,133,10.815534898676916,12.403100628041376,0.2505394748596878,59.3984962406015,43.168985093327365,10.564995423817228
Leve Premio (0.5 a 1.5),217,10.643733503599924,7.167236633526475,0.2636553360504338,64.25339366515837,40.36987691079402,10.38007816754949
Caro (1.5 a 2.5),156,1.9845212223208564,-8.373080502424463,0.2809054443213554,32.8125,7.064730340312795,1.703615777999501
Muito Caro (>2.5),26,8.496261818811094,9.833249336788295,0.1350787964175663,76.92307692307693,62.898559812808934,8.361183022393528
