z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),0,,,,,5
Barato (-2.5 a -1.5),84,-0.33630545237477266,-0.17825395637103836,0.03564964584074208,45.23809523809524,5
Leve Desc (-1.5 a -0.5),193,0.6576761483144099,0.0748740911121537,0.031757004219460566,50.77720207253886,5
Neutro,186,-0.26222069612268206,-0.3291880872511588,0.03508921584853373,43.455497382198956,5
Leve Premio (0.5 a 1.5),255,0.6665251529051254,0.488960382929049,0.03859678440824466,53.72549019607843,5
Caro (1.5 a 2.5),170,0.5192384753200038,0.4965268437289283,0.04230383537024821,58.235294117647065,5
Muito Caro (>2.5),31,0.41016669110032533,-1.135361699790749,0.04152026036543714,41.935483870967744,5
Muito Barato (<-2.5),0,,,,,10
Barato (-2.5 a -1.5),84,-0.28645104701922103,-0.5465504677310606,0.052596191033107996,46.42857142857143,10
Leve Desc (-1.5 a -0.5),192,1.4363927279359783,0.7668240021613371,0.046642748463554914,57.51295336787565,10
Neutro,182,-0.008639259357579643,-0.8000890185949017,0.04898138394344249,39.79057591623037,10
Leve Premio (0.5 a 1.5),255,0.7688085193405483,0.5616796315205175,0.056891096742109466,53.72549019607843,10
Caro (1.5 a 2.5),170,1.0772648227617727,0.5999336299363889,0.058295259438318,58.82352941176471,10
Muito Caro (>2.5),31,0.5045606902279817,-0.11606915099885429,0.04356189910209092,45.16129032258064,10
Muito Barato (<-2.5),0,,,,,20
Barato (-2.5 a -1.5),84,1.3278520521258699,0.3495259791549743,0.07844179313729487,51.19047619047619,20
Leve Desc (-1.5 a -0.5),192,2.6407227447777877,0.7686642198664662,0.07488291977865873,55.95854922279793,20
Neutro,172,1.9712008989867988,-0.5893555986914711,0.08127150276617955,42.93193717277487,20
Leve Premio (0.5 a 1.5),255,0.5757082595484542,0.7741246607643415,0.07679345741970377,56.07843137254902,20
Caro (1.5 a 2.5),170,1.7795881726851044,1.9073039941055359,0.08179870482973292,60.588235294117645,20
Muito Caro (>2.5),31,-1.7669034778654478,-2.7422613244269423,0.05541816036791921,25.806451612903224,20
Muito Barato (<-2.5),0,,,,,40
Barato (-2.5 a -1.5),84,3.5039001352975907,6.1552244037329835,0.11594813233655313,65.47619047619048,40
Leve Desc (-1.5 a -0.5),184,5.174854638827926,2.8977598745837274,0.10769967298146509,61.13989637305699,40
Neutro,160,4.834208365371413,3.5396733089939514,0.10889414544598865,50.78534031413613,40
Leve Premio (0.5 a 1.5),255,0.1597733620984063,1.4549239634193079,0.10759715920787588,56.07843137254902,40
Caro (1.5 a 2.5),170,3.438592281991088,5.421528472165904,0.09443035403391142,60.588235294117645,40
Muito Caro (>2.5),31,-3.3972273669893696,-6.00335038941574,0.05936200148592237,19.35483870967742,40
