z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Muito Caro (>2.5),19,-2.477916088234996,-3.99159764883229,0.0560145473263649,25.0
Muito Barato (<-2.5),9,-13.05354947708605,-25.966380655188704,0.2946805353632135,33.33333333333333
Barato (-2.5 a -1.5),152,-10.79496028093806,-13.783755858190576,0.3175306767242756,32.23684210526316
Leve Desc (-1.5 a -0.5),347,-7.719346094550455,-19.010417588287982,0.4072107133488951,22.427440633245386
Neutro,208,0.2697006789384203,-9.090588538401123,0.3447897794193847,39.351851851851855
Leve Premio (0.5 a 1.5),121,-8.638426160439309,-20.38724392133078,0.267901726676116,20.66115702479339
Caro (1.5 a 2.5),31,-7.52520396565326,-13.50649691649438,0.2089058179948805,41.935483870967744
Muito Caro (>2.5),16,-13.936658364268853,-12.975022354578469,0.1006542318750545,6.25
Muito Barato (<-2.5),5,-5.220277235670061,-6.872246628154777,0.0675323531142927,20.0
Barato (-2.5 a -1.5),95,0.8892900182032716,-2.8484938494344525,0.123111309136675,46.31578947368421
Leve Desc (-1.5 a -0.5),247,4.556957411924487,2.117981371343469,0.1402695784127834,56.68016194331984
Neutro,201,4.8693831218707535,5.596118618842749,0.1271556090389404,61.6822429906542
Leve Premio (0.5 a 1.5),196,-2.376882344153747,-4.198670950609723,0.1196995577199968,33.48837209302326
Caro (1.5 a 2.5),132,-2.515888967326949,-6.5112283267732165,0.1239370148506212,37.85714285714285
Muito Caro (>2.5),8,3.829692952394353,3.284105732547116,0.0611940700362494,75.0
Muito Barato (<-2.5),0,,,,
Barato (-2.5 a -1.5),84,3.5039001352975907,6.155224403732984,0.1159481323365531,65.47619047619048
Leve Desc (-1.5 a -0.5),184,5.174854638827926,2.8977598745837274,0.107699672981465,61.13989637305699
Neutro,160,4.834208365371413,3.5396733089939514,0.1088941454459886,50.78534031413613
Leve Premio (0.5 a 1.5),255,0.1597733620984063,1.454923963419308,0.1075971592078758,56.07843137254902
Caro (1.5 a 2.5),170,3.438592281991088,5.421528472165904,0.0944303540339114,60.588235294117645
Muito Caro (>2.5),31,-3.3972273669893696,-6.00335038941574,0.0593620014859223,19.35483870967742
Muito Barato (<-2.5),3,2.692311656231827,2.5779460920754005,0.0220659689575702,100.0
Barato (-2.5 a -1.5),70,4.126426852429266,3.01938975847047,0.0802099213903208,77.14285714285715
Leve Desc (-1.5 a -0.5),205,5.301153245251262,1.9618023218533231,0.110554416717981,61.95121951219512
Neutro,151,4.271634272680156,3.207150671179382,0.1324538528287133,55.62913907284768
Leve Premio (0.5 a 1.5),218,-0.6770717843107182,2.4419546817895044,0.1283919036439746,54.95495495495496
Caro (1.5 a 2.5),199,-0.4501007377550473,-1.4227645393668276,0.1213462039973096,35.74468085106383
Muito Caro (>2.5),38,1.6805968622786134,4.625025777078706,0.1309980120169623,60.526315789473685
Muito Barato (<-2.5),4,-7.884613536939497,-8.320668412087945,0.109447283107148,50.0
Barato (-2.5 a -1.5),81,3.0192174476296394,1.42675109712036,0.0806864744909234,58.0246913580247
Leve Desc (-1.5 a -0.5),193,6.768508172279169,2.09937360479977,0.125525424315968,57.51295336787565
Neutro,161,3.424078084709783,3.176846493494234,0.1399888854231176,55.90062111801242
Leve Premio (0.5 a 1.5),198,-2.538586340037802,-0.3609384487278988,0.1382753821007771,46.5686274509804
Caro (1.5 a 2.5),205,0.0728492769817405,-0.9888341514065258,0.1415124677197037,38.912133891213394
Muito Caro (>2.5),42,5.512649444329268,5.420229976333246,0.1198107185258888,76.19047619047619
Muito Barato (<-2.5),7,1.8494250005854047,1.2675723561147878,0.0466263660055696,71.42857142857143
Barato (-2.5 a -1.5),54,3.6963596399401935,2.694207020600925,0.0511521821253435,83.33333333333334
Leve Desc (-1.5 a -0.5),205,3.14907933971695,2.196160428498839,0.0673592031534657,59.06976744186046
Neutro,187,2.8775232643332824,1.299142370572537,0.0760312974147547,53.52112676056338
Leve Premio (0.5 a 1.5),199,3.483342275202008,4.169261332862106,0.0830329364723736,63.05418719211823
Caro (1.5 a 2.5),172,3.4111035690489,4.288483968170887,0.0849684339452938,63.372093023255815
Muito Caro (>2.5),60,-0.0197591355837919,-2.726086908846081,0.0660060399148356,43.333333333333336
Muito Barato (<-2.5),9,16.1909099719152,11.73285034033893,0.2121974362575102,88.88888888888889
Barato (-2.5 a -1.5),136,3.0029995734372696,0.2807531826500176,0.1733774075966291,51.47058823529412
Leve Desc (-1.5 a -0.5),316,-0.5879754595362843,-3.0642814150233955,0.1595280975325389,41.13924050632912
Neutro,200,-0.7976585315761984,-2.7916388543977657,0.1596383340712283,42.58373205741627
Leve Premio (0.5 a 1.5),126,-2.1988855415135395,-2.464653673194356,0.129006772002084,34.02777777777778
Caro (1.5 a 2.5),74,-13.690324433842576,-11.33918641990454,0.1079133267487339,8.045977011494253
Muito Caro (>2.5),23,-14.2836782992194,-13.696375430595896,0.1022087851822654,4.3478260869565215
Muito Barato (<-2.5),15,2.3219944518516846,-2.643711172096208,0.1132683665338704,33.33333333333333
Barato (-2.5 a -1.5),95,7.816565097214009,2.3383021195138465,0.1316053570586269,68.42105263157895
Leve Desc (-1.5 a -0.5),156,3.997046806690225,1.9898842848279363,0.1271125052077033,55.76923076923077
Neutro,117,-3.2143286755152443,-6.95581810785475,0.1262590183639411,23.07692307692308
Leve Premio (0.5 a 1.5),220,7.4336781261559155,9.154578875224196,0.1308246318301738,66.51583710407239
Caro (1.5 a 2.5),252,4.5183594355826,4.879864164301573,0.1117143142813324,59.79381443298969
Muito Caro (>2.5),29,11.616145122216649,14.310175528798451,0.1342924138526317,82.75862068965517
Muito Barato (<-2.5),2,0.707466403473006,0.707466403473006,0.0573686685839708,50.0
Barato (-2.5 a -1.5),126,-2.052047449697376,-0.8871610213198156,0.0795168863211889,45.23809523809524
Leve Desc (-1.5 a -0.5),358,1.317307676985085,-0.1563233658273932,0.1072784627270789,49.162011173184354
Neutro,193,0.964015967395591,-1.3086761840800931,0.1220320728195792,45.59585492227979
Leve Premio (0.5 a 1.5),128,-2.216692260795208,-3.3523510922935817,0.109970072195622,38.28125
Caro (1.5 a 2.5),76,4.656013123691335,2.097813439685692,0.1226301836319542,63.41463414634146
Muito Caro (>2.5),1,-3.0830958117729623,-3.0830958117729623,,0.0
Muito Barato (<-2.5),9,0.0060078791524352,-3.640258533547081,0.1528792332439224,22.22222222222222
Barato (-2.5 a -1.5),225,0.3774083578733132,-1.016946566306942,0.1443888843526701,45.14767932489451
Leve Desc (-1.5 a -0.5),356,-4.997499325279843,-6.443681198393786,0.1896427086716403,23.4375
Neutro,159,-13.11969167000105,-17.992174482692825,0.1639603614965318,11.320754716981131
Leve Premio (0.5 a 1.5),74,-9.638617527596027,-12.7885517815585,0.1364513838246641,27.027027027027028
Caro (1.5 a 2.5),56,-14.990524909780437,-20.85730411924798,0.123486556459487,17.857142857142858
Muito Caro (>2.5),5,-19.6966088506385,-19.56666946411133,0.0667301441620568,0.0
Muito Barato (<-2.5),6,2.3727434807492176,2.14918445787603,0.010112348076001,100.0
Barato (-2.5 a -1.5),37,12.713693297633618,13.23852051535399,0.0792583150019232,89.1891891891892
Leve Desc (-1.5 a -0.5),103,12.110897550456489,13.23672382385106,0.0613035997622624,97.0873786407767
Neutro,116,4.859882515370548,5.254281960146756,0.0610021889354782,75.0
Leve Premio (0.5 a 1.5),332,1.570109505667758,1.828523003919369,0.0636141115081253,56.64739884393064
Caro (1.5 a 2.5),249,1.8018699481296647,1.4585382490964305,0.0629546025175665,53.35820895522389
Muito Caro (>2.5),41,-2.700238921772821,-1.6359892424987588,0.081062147967597,35.41666666666667
Muito Barato (<-2.5),7,0.5792680147606144,-8.482124543460245,0.1709420725433468,42.85714285714285
Barato (-2.5 a -1.5),55,-3.646823151540264,-1.568307690698767,0.0980560965032801,43.63636363636363
Leve Desc (-1.5 a -0.5),279,4.839750574460205,3.320319728526444,0.1635205615102932,59.13978494623656
Neutro,242,6.11793921319207,4.527631288498024,0.1428392552708839,66.12244897959184
Leve Premio (0.5 a 1.5),184,1.8897011521116829,-4.517660656867689,0.2034048630066991,36.492890995260666
Caro (1.5 a 2.5),67,8.897898727295026,-6.976764284885251,0.2901205464183351,38.961038961038966
Muito Caro (>2.5),50,4.54285206376187,-3.1485003886050524,0.2147060031726883,36.0
Muito Barato (<-2.5),6,27.603248037542134,36.64189045951505,0.3114608458592426,66.66666666666666
Barato (-2.5 a -1.5),104,1.7160710646105244,-4.838658513822219,0.2360780444858272,39.42307692307692
Leve Desc (-1.5 a -0.5),242,-2.5423006567121558,-8.546329302547196,0.2299759590926253,30.165289256198346
Neutro,133,10.815534898676916,12.403100628041376,0.2505394748596878,59.3984962406015
Leve Premio (0.5 a 1.5),217,10.643733503599924,7.167236633526475,0.2636553360504338,64.25339366515837
Caro (1.5 a 2.5),156,1.9845212223208564,-8.373080502424463,0.2809054443213554,32.8125
Muito Caro (>2.5),26,8.496261818811094,9.833249336788295,0.1350787964175663,76.92307692307693
Muito Barato (<-2.5),4,1.4814973964273976,2.1596003610592107,0.0842812765707329,75.0
Barato (-2.5 a -1.5),73,4.215758072198016,3.3210270638221573,0.0790186670578699,71.23287671232876
Leve Desc (-1.5 a -0.5),210,1.1514792539273544,-0.0288856995677877,0.0543994832362194,49.523809523809526
Neutro,160,1.7483577537805155,-1.0676594917159663,0.0945391578493438,43.75
Leve Premio (0.5 a 1.5),239,4.886922454528123,5.583216692594606,0.087205970984823,61.0655737704918
Caro (1.5 a 2.5),176,-0.7645376138089349,-1.930567659187432,0.0675625329768888,35.233160621761655
Muito Caro (>2.5),22,-0.9754894399022506,-0.1111313434020211,0.0769533388470218,27.500000000000004
Muito Barato (<-2.5),13,4.952664584626061,0.7023208805811532,0.1141491579136593,61.53846153846154
Barato (-2.5 a -1.5),67,8.364229543399615,7.776561525683023,0.1005659459481661,77.61194029850746
Leve Desc (-1.5 a -0.5),130,5.636045140532589,5.930972157805847,0.0769947990922589,75.38461538461539
Neutro,129,1.8431600408976476,0.8688839671263882,0.0775058347538362,55.03875968992248
Leve Premio (0.5 a 1.5),273,4.117520293570974,3.307880386992545,0.0906055324481443,57.75577557755776
Caro (1.5 a 2.5),228,2.564315922835007,2.80355113135502,0.075464427084367,55.88235294117647
Muito Caro (>2.5),13,-5.477240170488402,-7.314154861793831,0.0565810070507682,23.07692307692308
Muito Barato (<-2.5),15,10.611497335324044,9.122206799107024,0.1774788128815338,73.33333333333333
Barato (-2.5 a -1.5),157,-4.168075877149743,-2.271213904000513,0.1344502033381725,44.5859872611465
Leve Desc (-1.5 a -0.5),344,-3.64363061729276,-3.418471204465612,0.1203664826493878,33.85826771653544
Neutro,171,-2.719460796235975,-7.515340842459828,0.14076039325521,33.90804597701149
Leve Premio (0.5 a 1.5),129,-8.129345840267009,-10.968816165097728,0.1396294204249743,30.23255813953488
Caro (1.5 a 2.5),54,-5.913584259125207,-6.519603349001512,0.1199727331777479,29.629629629629623
Muito Caro (>2.5),14,-6.730957351544335,-8.71944344419603,0.0756993271907841,14.285714285714285
Muito Barato (<-2.5),4,12.751772456282644,19.48479667417481,0.1809088111855955,75.0
Barato (-2.5 a -1.5),147,2.342356691607877,-3.3547453393051208,0.2078431178819149,38.095238095238095
Leve Desc (-1.5 a -0.5),458,-1.07234697702192,-4.824622556346614,0.179614272019429,32.97180043383948
Neutro,147,3.0381964305631994,-2.658954362768029,0.2008780194223688,39.64497041420118
Leve Premio (0.5 a 1.5),72,-13.40518949436134,-15.65540320900553,0.1381998940214304,12.048192771084338
Caro (1.5 a 2.5),32,-1.5948994754490582,-1.7658338383432282,0.121095100380459,38.88888888888889
Muito Caro (>2.5),24,-1.1854038736994503,1.699387898617044,0.070975439232361,54.16666666666666
Muito Barato (<-2.5),19,-8.045694254733048,-5.226499568200271,0.1270429596625266,31.57894736842105
Barato (-2.5 a -1.5),99,-3.7361168091368913,-6.185569121927337,0.2380083227448808,37.0
Leve Desc (-1.5 a -0.5),395,-2.166899097484465,-3.379704848401499,0.2263064432346337,41.943127962085306
Neutro,167,-11.046179173625264,-15.96244762067226,0.2034716032619269,24.581005586592177
Leve Premio (0.5 a 1.5),145,-8.287342073561659,-12.820511253000731,0.1948649731888934,38.62068965517241
Caro (1.5 a 2.5),57,-7.210173659779315,-5.668020375811378,0.1765678069917318,38.59649122807017
Muito Caro (>2.5),2,-2.1592140724224773,-2.1592140724224773,0.0180207458666579,0.0
Muito Barato (<-2.5),7,8.764591853727369,11.640947994650164,0.0747972838236449,85.71428571428571
Barato (-2.5 a -1.5),57,13.263070312144084,10.636700943589084,0.1555107119050361,77.19298245614034
Leve Desc (-1.5 a -0.5),62,3.9249304313836713,0.4746598793245127,0.1186252346722061,51.61290322580645
Neutro,235,5.426858922586727,4.8255166296688135,0.0737619388536111,79.14893617021276
Leve Premio (0.5 a 1.5),319,4.520418102626283,4.467352198815044,0.0895798818743153,63.74622356495468
Caro (1.5 a 2.5),171,3.2508638734910558,2.214427354627824,0.0960505742450042,61.66666666666667
Muito Caro (>2.5),33,3.270420394125205,4.407001299363178,0.0982372525597886,38.46153846153847
Muito Barato (<-2.5),7,13.748868772977172,18.58618753280259,0.1039780304697099,85.71428571428571
Barato (-2.5 a -1.5),84,9.285098009807797,11.062879205638886,0.1448500632178882,70.23809523809523
Leve Desc (-1.5 a -0.5),132,10.26111454801821,9.05327257227423,0.1679040175418011,74.24242424242425
Neutro,144,2.194009970382843,0.255682551587022,0.1806302275427052,52.083333333333336
Leve Premio (0.5 a 1.5),290,5.44750669012866,6.080675484208975,0.1467972826213693,65.76271186440678
Caro (1.5 a 2.5),189,3.575433925097916,7.050096982272547,0.1764012699612399,53.18181818181819
Muito Caro (>2.5),38,8.025155571556876,20.871584124657804,0.1978297270980272,50.0
Muito Barato (<-2.5),4,4.862411249929421,4.895416730835233,0.0485449352399417,75.0
Barato (-2.5 a -1.5),20,17.898678601623445,18.94368524278334,0.1770655535551154,80.0
Leve Desc (-1.5 a -0.5),44,15.924768907160876,14.351909206057966,0.1232956409314446,90.9090909090909
Neutro,116,13.84394110387187,15.096884054813364,0.1106524248142255,92.24137931034484
Leve Premio (0.5 a 1.5),288,10.299948187505963,11.212293830805752,0.1276570834987774,79.16666666666666
Caro (1.5 a 2.5),364,6.709961950522726,7.702734611918672,0.121005269547855,67.07920792079209
Muito Caro (>2.5),48,5.029808366796484,8.561246234798858,0.1462838449689185,52.083333333333336
Muito Barato (<-2.5),22,0.3699323139875244,-8.458775363388737,0.1519900915719609,36.36363636363637
Barato (-2.5 a -1.5),121,3.699150616304782,-0.6501190136524504,0.1670085400935949,47.93388429752066
Leve Desc (-1.5 a -0.5),188,-6.903262502464508,-8.600303070419846,0.211422866301032,33.51063829787234
Neutro,123,-8.855122408600703,-10.709108535662526,0.1298384822559183,17.88617886178862
Leve Premio (0.5 a 1.5),231,17.14814667619718,20.091330970166226,0.1673147482434912,80.57851239669421
Caro (1.5 a 2.5),193,5.370591178377744,3.2210945311449413,0.1164139971058557,52.358490566037744
Muito Caro (>2.5),6,8.78629256704158,7.130325837537055,0.0381037366942004,37.5
Muito Barato (<-2.5),12,-1.1593748872986984,-1.711637295043228,0.0537723562023586,33.33333333333333
Barato (-2.5 a -1.5),55,1.4870225802144432,1.4654496702498188,0.0381885164133534,65.45454545454545
Leve Desc (-1.5 a -0.5),140,0.999899122487536,-0.2225626616482345,0.0613114833069435,47.14285714285714
Neutro,179,1.1998945976570232,2.0952483006570377,0.0762505520123972,55.67567567567567
Leve Premio (0.5 a 1.5),254,1.3003681057215195,0.8476834099672037,0.0683551976971119,48.54014598540146
Caro (1.5 a 2.5),209,0.7960256403475595,1.2560023380264518,0.0670956743219468,53.81165919282511
Muito Caro (>2.5),35,1.9056692132445392,4.25723731380192,0.0754825173099745,77.14285714285715
Muito Barato (<-2.5),15,-7.944405357265012,-6.327913912472772,0.0541738872253606,6.666666666666667
Barato (-2.5 a -1.5),81,4.630599556957852,4.530388402243579,0.0881821382835974,70.37037037037037
Leve Desc (-1.5 a -0.5),160,2.4788638004395085,2.8008056951781657,0.1097788036664459,61.875
Neutro,214,6.130064547048799,6.798588276566953,0.128020218574117,65.42056074766354
Leve Premio (0.5 a 1.5),229,-2.208239177296625,-5.551235175344116,0.1043231869140895,38.42794759825328
Caro (1.5 a 2.5),152,4.513840992272761,2.675634558997708,0.1261227187145898,58.08383233532935
Muito Caro (>2.5),32,14.104377984684785,23.370241386607734,0.1644392377959361,42.10526315789473
Muito Barato (<-2.5),13,-4.62034353189179,-3.92447424978174,0.0447115674628939,7.6923076923076925
Barato (-2.5 a -1.5),66,5.672004522253031,6.143249414226871,0.086527302124703,75.75757575757575
Leve Desc (-1.5 a -0.5),123,8.048145450486011,4.694128739705827,0.1246466192958476,77.23577235772358
Neutro,208,4.912779911013077,7.073433845229394,0.1219145302914719,63.942307692307686
Leve Premio (0.5 a 1.5),251,0.6994692014047521,0.524115895580124,0.1088698468866361,50.199203187250994
Caro (1.5 a 2.5),181,1.454006398547638,2.137992061958172,0.1185584180519096,54.9738219895288
Muito Caro (>2.5),41,10.03629204104964,12.750617749736314,0.1610750472801976,42.25352112676056
Muito Barato (<-2.5),11,4.55528417004378,-1.2366030782356874,0.163308666270993,45.45454545454545
Barato (-2.5 a -1.5),31,12.756647057980109,20.278508874717115,0.1704458822044914,67.74193548387096
Leve Desc (-1.5 a -0.5),82,14.571161498127386,13.516492241792422,0.1437923744113695,87.8048780487805
Neutro,216,9.487215979980192,8.570239306834516,0.1229351668269787,77.31481481481481
Leve Premio (0.5 a 1.5),300,10.68517478979428,12.165967067580771,0.1314244889835008,73.71794871794873
Caro (1.5 a 2.5),216,6.828544447325082,6.197139961908881,0.1319380772643617,63.52459016393443
Muito Caro (>2.5),27,3.2018344880015066,-5.020911141002371,0.1688745740886655,29.629629629629623
Muito Barato (<-2.5),17,5.431425811708928,3.4482703375678048,0.0630138317199897,76.47058823529412
Barato (-2.5 a -1.5),100,0.7182686058010528,0.5341601682864128,0.0754353873415838,53.0
Leve Desc (-1.5 a -0.5),132,0.8710457934952223,0.8425775073026331,0.1154211040481462,54.54545454545454
Neutro,193,2.847243327856948,3.9215686274509887,0.0866074750915665,64.76683937823834
Leve Premio (0.5 a 1.5),248,3.5291663147572123,3.238241896849048,0.1035703451724898,63.30645161290322
Caro (1.5 a 2.5),169,0.0803522429528246,-1.8691570737231824,0.131487894636203,37.43589743589744
Muito Caro (>2.5),25,-4.282377141830465,-6.504645191565839,0.0675467465970644,25.64102564102564
Muito Barato (<-2.5),10,5.215697077418887,10.110754687102665,0.0969034322096571,70.0
Barato (-2.5 a -1.5),134,1.4087156427052652,0.5151696099674918,0.099412823116214,51.49253731343284
Leve Desc (-1.5 a -0.5),169,-1.4582747641311695,-2.950946262849341,0.0843018517684439,37.8698224852071
Neutro,136,0.1457194470633045,-2.6315266114957936,0.098446631817174,44.11764705882353
Leve Premio (0.5 a 1.5),241,5.088729111615891,6.547344910142794,0.0899157184545524,70.49180327868852
Caro (1.5 a 2.5),187,1.9322209579769145,1.3088912761458404,0.0669493492553168,47.32142857142857
Muito Caro (>2.5),7,2.458045788966796,5.101994815225042,0.0955696768423068,71.42857142857143
Muito Barato (<-2.5),7,0.4221636169019604,-0.3824767575659304,0.0652789093296725,42.85714285714285
Barato (-2.5 a -1.5),109,2.862664057416283,2.1127164577126933,0.0857727695850042,53.21100917431193
Leve Desc (-1.5 a -0.5),94,1.1713541290148777,1.1289394105312156,0.0820533838067046,56.38297872340425
Neutro,141,1.601923059473567,2.165912005282822,0.0991629327513791,57.44680851063831
Leve Premio (0.5 a 1.5),326,4.760407382697843,4.052530943985,0.0800695585176803,65.88235294117646
Caro (1.5 a 2.5),187,1.819470918147864,0.0905454970155705,0.0820845772465701,45.539906103286384
Muito Caro (>2.5),20,-3.4556240942809806,-5.447339558541698,0.0718081909276692,30.0
Muito Barato (<-2.5),5,-0.0347105219638921,-2.632284001876928,0.0899569801193282,20.0
Barato (-2.5 a -1.5),103,8.841349218329642,6.477594896251504,0.1379936787333389,70.87378640776699
Leve Desc (-1.5 a -0.5),176,3.899279603070909,2.169377698601427,0.1382758928306624,57.95454545454546
Neutro,209,2.331500467811228,0.7122927771151089,0.1472913209197999,53.588516746411486
Leve Premio (0.5 a 1.5),155,-0.9791102210758892,-4.717532044577045,0.1916848198914405,45.16129032258064
Caro (1.5 a 2.5),175,1.926578500859713,7.590725416858124,0.2328366843558177,50.79365079365079
Muito Caro (>2.5),61,5.180412479700607,14.192015799820656,0.2000980179479161,49.42528735632184
Muito Barato (<-2.5),11,-3.2012407334859265,-3.3003186923695305,0.0506133790496693,27.27272727272727
Barato (-2.5 a -1.5),71,-0.0628307102834395,-1.7971679237248517,0.1006524166730563,38.0281690140845
Leve Desc (-1.5 a -0.5),181,2.221754769574539,2.169479346011638,0.0957382300645708,53.03867403314917
Neutro,171,2.171262882887198,4.011295215150934,0.1024934672829975,61.40350877192983
Leve Premio (0.5 a 1.5),198,3.4315040077764927,3.6212087733117126,0.1068993367320639,50.66666666666667
Caro (1.5 a 2.5),199,1.2183637251884678,1.2817448186455138,0.0904585120298869,54.24528301886793
Muito Caro (>2.5),53,-5.341158165051165,-4.989654404183675,0.0675732450180472,24.52830188679245
Muito Barato (<-2.5),8,7.511652521802385,9.564543898766075,0.1186575248010875,62.5
Barato (-2.5 a -1.5),95,3.3277597040636797,3.644435595987594,0.0792885059303294,68.42105263157895
Leve Desc (-1.5 a -0.5),220,1.3730822033221497,1.7221523079435697,0.1015015509688132,54.54545454545454
Neutro,292,1.9761180743072,1.9071523763086409,0.1085913063397479,61.64383561643836
Leve Premio (0.5 a 1.5),162,0.6267356231618109,-0.1499331991256569,0.1152331558132134,48.14814814814815
Caro (1.5 a 2.5),70,-5.179397950108289,-7.302380528319152,0.1085616793232359,17.17171717171717
Muito Caro (>2.5),37,-5.044653270255251,-8.923217064943966,0.1158152754939158,29.166666666666668
Muito Barato (<-2.5),9,4.003281655380341,0.6191944586263709,0.0923861387646259,55.55555555555556
Barato (-2.5 a -1.5),73,2.8937791253883094,1.781242797729643,0.0859767064198393,57.53424657534247
Leve Desc (-1.5 a -0.5),194,3.815419685079486,4.606808900367065,0.0915299481309473,69.58762886597938
Neutro,279,1.8861624013257796,1.4049630241486533,0.1023143559881017,55.55555555555556
Leve Premio (0.5 a 1.5),192,2.7336297800034,1.542343680575864,0.1165741949240234,54.6875
Caro (1.5 a 2.5),107,-5.200290785551632,-5.328599616505569,0.1147841992086956,21.774193548387096
Muito Caro (>2.5),30,-0.8503069451872936,3.283919491234077,0.1215664959139921,30.18867924528302
Muito Barato (<-2.5),18,-10.386142594370847,-9.66319718682061,0.1157974528149913,15.789473684210526
Barato (-2.5 a -1.5),77,-9.248452273123098,-5.829604262516397,0.2140531871986785,27.0
Leve Desc (-1.5 a -0.5),219,7.921281602175218,6.103283021713146,0.3332665136739696,56.59574468085107
Neutro,235,-3.5943430769393223,2.6881720797654607,0.2653625321766479,57.87234042553191
Leve Premio (0.5 a 1.5),251,-7.682667952432869,-6.302520873713114,0.1558209025202049,32.669322709163346
Caro (1.5 a 2.5),71,-19.807918299756032,-16.12903705455335,0.1186735048144941,1.4084507042253522
Muito Caro (>2.5),13,-24.2049989990712,-21.911417745207903,0.0742973673126423,0.0
Muito Barato (<-2.5),26,1.9639471911169293,1.7086378093653765,0.1260943685472204,53.84615384615385
Barato (-2.5 a -1.5),129,-1.719243495600821,-0.028079916810153,0.1271160589133523,49.6124031007752
Leve Desc (-1.5 a -0.5),202,-3.0055960502193635,-3.443102203382015,0.1282168703528203,35.64356435643564
Neutro,140,0.5282433376617647,5.244052345890715,0.1271197972963146,50.349650349650354
Leve Premio (0.5 a 1.5),202,0.0768317429731188,-2.792908138024086,0.1416189989428607,34.74576271186441
Caro (1.5 a 2.5),132,0.8403401540289644,0.3600881935925337,0.1264504271939443,50.37037037037037
Muito Caro (>2.5),53,3.934593148498856,4.309971234898047,0.1186923949697709,66.0377358490566
Muito Barato (<-2.5),24,2.58962189131834,3.4320636448028075,0.0918282386377156,62.5
Barato (-2.5 a -1.5),97,3.617322348725332,4.14285894274995,0.0819308909716182,69.0721649484536
Leve Desc (-1.5 a -0.5),142,0.2220548989410002,0.1942169471846333,0.1120834903239381,50.70422535211267
Neutro,197,2.5848827678051167,0.7948553216579723,0.1111414034284163,53.80710659898477
Leve Premio (0.5 a 1.5),240,2.486602938046026,3.2239226268479526,0.1015432128276704,59.83606557377049
Caro (1.5 a 2.5),172,0.3922198231946709,0.8205875391641748,0.0785494438484686,45.19230769230769
Muito Caro (>2.5),12,5.689167975903215,7.332496082753503,0.0671589227503904,75.0
Muito Barato (<-2.5),28,-1.0941152881224612,-7.62222184556744,0.1676190213519617,25.0
Barato (-2.5 a -1.5),115,10.550824086970804,0.2975425897262518,0.3331000678383899,51.30434782608696
Leve Desc (-1.5 a -0.5),280,0.9587773491185348,0.0319000202092967,0.2963141175955639,49.645390070921984
Neutro,164,2.405670219836812,-1.2086395251642013,0.2631019471265893,42.5414364640884
