z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),24,0.4033533546074372,-0.29143328763651666,0.029517408787805777,45.83333333333333,5
Barato (-2.5 a -1.5),97,0.44065717596424625,0.5376339935232899,0.039879169347124016,54.63917525773196,5
Leve Desc (-1.5 a -0.5),142,0.21854404148815204,0.18895058832970602,0.0428156473227979,52.112676056338024,5
Neutro,197,0.675356318995429,0.3789505494702139,0.03917957121984087,52.79187817258884,5
Leve Premio (0.5 a 1.5),244,-0.09742132679922552,-0.24357381686865853,0.03779756282055444,47.13114754098361,5
Caro (1.5 a 2.5),203,0.05628605686035247,0.13637107899575618,0.033370965755715735,50.96153846153846,5
Muito Caro (>2.5),12,0.9722501322987465,0.8400185952966488,0.021719320696577907,50.0,5
Muito Barato (<-2.5),24,0.6181988514998331,1.4609657862428516,0.03419075186695057,62.5,10
Barato (-2.5 a -1.5),97,-0.2966614749415947,-0.7996297656045925,0.050686828660273985,45.36082474226804,10
Leve Desc (-1.5 a -0.5),142,0.9627253693988695,0.636146199748111,0.057949988887179484,56.33802816901409,10
Neutro,197,0.7324940073646639,0.09385139507382956,0.047912344887801384,50.76142131979695,10
Leve Premio (0.5 a 1.5),244,0.16456729579312068,0.07537226831281219,0.0481690557323187,50.409836065573764,10
Caro (1.5 a 2.5),198,0.4880984413080898,1.2483253162789865,0.04742826699227723,57.692307692307686,10
Muito Caro (>2.5),12,2.424306845006317,2.4343064582570184,0.026021150477796663,83.33333333333334,10
Muito Barato (<-2.5),24,1.1211045741853451,0.3398157359430498,0.0447119387573758,54.166666666666664,20
Barato (-2.5 a -1.5),97,-0.031138018271658845,-0.29411477183626245,0.0686341974933309,49.48453608247423,20
Leve Desc (-1.5 a -0.5),142,0.7375260863734685,0.3791010506572823,0.0748016667754525,54.929577464788736,20
Neutro,197,1.8922582889273958,1.1425819522676184,0.06826794825723037,54.314720812182735,20
Leve Premio (0.5 a 1.5),244,1.1499154155749098,0.8911203224381992,0.07489520154940062,53.278688524590166,20
Caro (1.5 a 2.5),188,0.24934079955570154,0.7831130243293072,0.06120798094470408,49.519230769230774,20
Muito Caro (>2.5),12,3.8024498173041663,4.900415324526675,0.049584854722447703,66.66666666666666,20
Muito Barato (<-2.5),24,2.5896218913183398,3.4320636448028075,0.09182823863771565,62.5,40
Barato (-2.5 a -1.5),97,3.617322348725332,4.14285894274995,0.08193089097161821,69.0721649484536,40
Leve Desc (-1.5 a -0.5),142,0.2220548989410002,0.19421694718463334,0.11208349032393812,50.70422535211267,40
Neutro,197,2.5848827678051167,0.7948553216579723,0.11114140342841632,53.80710659898477,40
Leve Premio (0.5 a 1.5),240,2.486602938046026,3.2239226268479526,0.10154321282767048,59.83606557377049,40
Caro (1.5 a 2.5),172,0.3922198231946709,0.8205875391641748,0.07854944384846861,45.19230769230769,40
Muito Caro (>2.5),12,5.6891679759032145,7.3324960827535035,0.06715892275039048,75.0,40
