Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,5.36593293605229,8.431925787799452,8.797146093076137,2.5121053575182937,-1.7568369524846936,-4.475321059715621,-6.498195259429147
2023,,7.5135239510443945,9.826952692786083,1.9076934762081332,0.28389749403057535,-2.6550635938233422,-0.12461481790469575
2024,,9.289814782413679,5.086162398123519,3.59738069572079,2.423943024876058,1.9427051186957238,2.58305707234306
2025,,7.549218351178288,5.235599812576582,4.269232277613214,2.3448937653221966,-0.2990686690184538,-5.8421763066898915
