z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Muito Barato (<-2.5),5,-0.9099315466771564,-3.555217353060902,0.074827905788496,20.0
Barato (-2.5 a -1.5),95,0.7635436896463109,0.0,0.0810791784097723,49.47368421052632
Leve Desc (-1.5 a -0.5),247,1.2763378619077617,-0.9328452603987848,0.0953267368250878,46.558704453441294
Neutro,214,2.4996835451802712,3.711161077539949,0.0974491034122198,63.55140186915887
Leve Premio (0.5 a 1.5),202,0.3491072917451293,-1.614739182590447,0.0999340654056993,45.11627906976744
Caro (1.5 a 2.5),133,-2.1316954373270534,-1.5134615911497007,0.0849810818051753,38.57142857142858
Muito Caro (>2.5),8,-1.675978105501612,-3.260035412994655,0.0437961261243793,37.5
