Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,-5.74402400928633,0.2916389092093707,-5.303686184072358,-24.916411657618763,-30.11224665991854,,
2023,,6.54513977382151,5.801167360948297,16.25682666001767,5.326132451428543,-2.712197354113367,-24.856147768358657
2024,0.3471645968716284,16.205028948277963,1.7075517386548784,2.8587267830228256,-4.776734998567661,-8.769519179292292,-29.46067552887992
2025,25.802621844653363,6.530672582495319,3.303509505753811,-1.4113044137257444,-2.924979395105083,0.37406196084765536,
