Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,1.1474501170603402,-1.404299824110404,-3.216526533897363,-6.02901257745967,-6.553246696628023,-2.938515814503595,
2023,,17.274264468218604,5.43854767244587,2.8685558753262437,2.502906351837458,3.1412733830499877,1.251905891927008
2024,-2.037082162902004,0.7606798021668957,1.9060053817841234,1.6188894959222606,-0.6632230719212071,-2.1085745804311085,-4.695323189865242
2025,,,9.486857735490384,6.327094414341758,4.870789971061831,2.3672650607443533,3.365923710376754
