z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),28,-0.29363230802636037,-0.18584894734732793,0.042624600035272166,46.42857142857143,5
Barato (-2.5 a -1.5),115,2.183502563254226,-0.4672890838098964,0.11330743429841973,46.95652173913044,5
Leve Desc (-1.5 a -0.5),282,-0.19265625394806943,-0.27073365036195396,0.09369342766837391,46.45390070921986,5
Neutro,181,-0.6218109058744685,-0.7134093595118851,0.07995764759365377,44.751381215469614,5
Leve Premio (0.5 a 1.5),222,0.44304725933618255,-0.07559318554122285,0.06767995406031457,48.0,5
Caro (1.5 a 2.5),88,-0.2595320581277769,-1.7620374276157702,0.07749606692522519,43.333333333333336,5
Muito Caro (>2.5),3,-7.761742531009541,-8.088918578552406,0.05218533763819491,0.0,5
Muito Barato (<-2.5),28,-0.37076725634951385,-0.3849941254819189,0.06444302809725817,39.285714285714285,10
Barato (-2.5 a -1.5),115,4.352993661282301,0.6410219573724785,0.1752640313423651,52.17391304347826,10
Leve Desc (-1.5 a -0.5),282,-0.29366608879443656,0.452190513659656,0.13006216662961276,51.77304964539007,10
Neutro,180,-0.30727296579019747,-0.7056826252186954,0.1189582862105264,44.19889502762431,10
Leve Premio (0.5 a 1.5),218,0.5047673480438903,-0.7616490388068275,0.09720145028934252,45.33333333333333,10
Caro (1.5 a 2.5),88,-1.4096825666722288,-1.4491409791831722,0.11982516106237384,42.22222222222222,10
Muito Caro (>2.5),3,-13.915188488251859,-15.910116474280201,0.07170230017785988,0.0,10
Muito Barato (<-2.5),28,0.8212031695668361,-1.8481457293336334,0.143898442138093,32.142857142857146,20
Barato (-2.5 a -1.5),115,9.606689445146515,1.415099624872851,0.2505494084370916,56.52173913043478,20
Leve Desc (-1.5 a -0.5),282,0.0409491337145467,0.4950446026494082,0.20178940212381546,51.77304964539007,20
Neutro,173,-0.6570183889571284,-2.557654509831797,0.1893073388498841,35.91160220994475,20
Leve Premio (0.5 a 1.5),215,0.9372177881281131,-1.4571502300076755,0.13663104189060454,42.66666666666667,20
Caro (1.5 a 2.5),88,-4.186220463431581,-5.877961930908909,0.1469467486688229,38.88888888888889,20
Muito Caro (>2.5),3,-26.39099035519908,-27.405190553860137,0.036830482513068086,0.0,20
Muito Barato (<-2.5),28,-1.0941152881224612,-7.62222184556744,0.16761902135196177,25.0,40
Barato (-2.5 a -1.5),115,10.550824086970804,0.2975425897262518,0.33310006783838997,51.30434782608696,40
Leve Desc (-1.5 a -0.5),280,0.9587773491185348,0.03190002020929672,0.2963141175955639,49.645390070921984,40
Neutro,164,2.405670219836812,-1.2086395251642013,0.2631019471265893,42.5414364640884,40
Leve Premio (0.5 a 1.5),206,-0.7999617353137272,-3.9990759841731895,0.16460665193933027,36.0,40
Caro (1.5 a 2.5),88,-2.7594061231202223,-5.667883665252821,0.19810490445827936,35.55555555555556,40
Muito Caro (>2.5),3,-22.865525267629767,-19.95798441773412,0.05684539992480022,0.0,40
