Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,-14.092094997248028,5.9406552582415575,1.312675270882618,-7.059149698019794,-13.514079862807742,,-21.605106795215402
2023,-4.8299289037048165,2.0141643063931682,0.4345214870895858,6.102112990988448,-0.5595292130874164,0.8286540083062282,-2.778197025710228
2024,-0.3637366340741299,-7.302703898347879,-5.154468564774661,-7.9786773782184985,-7.669483043349783,-6.751914810972104,-7.325825475896853
2025,8.76431816780203,6.7321114949687635,-1.4223091445630298,-3.783965090373082,-11.330298283547508,-18.549118051859388,
