z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),13,2.720321846596609,1.724127831938116,0.0279330982187982,100.0,5
Barato (-2.5 a -1.5),67,1.0415334209518716,0.22346880659112056,0.034408874856434686,52.23880597014925,5
Leve Desc (-1.5 a -0.5),130,0.07722269853495967,0.27957443382633507,0.030131281345104434,50.76923076923077,5
Neutro,129,0.44139456614831346,-0.40160318012650853,0.03717350434660528,44.96124031007752,5
Leve Premio (0.5 a 1.5),303,0.659745949624163,0.38940958053481634,0.03179694944323675,54.45544554455446,5
Caro (1.5 a 2.5),233,0.5074091296213055,0.37268010793976014,0.029500781998701882,52.94117647058824,5
Muito Caro (>2.5),13,-3.0385722753214996,-3.63836666267513,0.016815207873970825,7.6923076923076925,5
Muito Barato (<-2.5),13,1.0653831253775707,-0.5007924947944442,0.05736877292938878,38.46153846153847,10
Barato (-2.5 a -1.5),67,1.5230735578711039,0.5706252531323397,0.05701666503881495,53.73134328358209,10
Leve Desc (-1.5 a -0.5),130,1.5598529541628643,0.7299246479550492,0.05134092649712074,55.38461538461539,10
Neutro,129,0.10620903638535253,-0.9920664321468098,0.04204026756312141,36.434108527131784,10
Leve Premio (0.5 a 1.5),303,1.2798919160165396,0.7843197189595363,0.039676768110062696,58.08580858085809,10
Caro (1.5 a 2.5),228,0.9779032208924389,0.7833415394997489,0.040162774206075585,60.50420168067227,10
Muito Caro (>2.5),13,-4.361427475977493,-5.769225866605399,0.05093228987297976,15.384615384615385,10
Muito Barato (<-2.5),13,3.200612364588825,2.664054334098198,0.0828161837198834,61.53846153846154,20
Barato (-2.5 a -1.5),67,3.782055663026655,2.729898727297475,0.0835979561618694,62.68656716417911,20
Leve Desc (-1.5 a -0.5),130,3.0647208159055865,1.9621252876388162,0.06909901746530266,66.15384615384615,20
Neutro,129,0.07925951419353246,-1.1428673262963707,0.05950954989701167,42.63565891472868,20
Leve Premio (0.5 a 1.5),293,2.2426242255839512,1.8348628829555347,0.0582387863141783,61.05610561056105,20
Caro (1.5 a 2.5),228,1.6988183010491649,1.269269725634714,0.04953357874585481,59.66386554621849,20
Muito Caro (>2.5),13,-4.3111507439226875,-6.157978326906344,0.05937082106278661,30.76923076923077,20
Muito Barato (<-2.5),13,4.952664584626061,0.7023208805811532,0.11414915791365933,61.53846153846154,40
Barato (-2.5 a -1.5),67,8.364229543399615,7.776561525683023,0.10056594594816613,77.61194029850746,40
Leve Desc (-1.5 a -0.5),130,5.636045140532589,5.930972157805847,0.07699479909225895,75.38461538461539,40
Neutro,129,1.8431600408976474,0.8688839671263882,0.07750583475383627,55.03875968992248,40
Leve Premio (0.5 a 1.5),273,4.117520293570974,3.3078803869925455,0.09060553244814439,57.755775577557756,40
Caro (1.5 a 2.5),228,2.564315922835007,2.80355113135502,0.07546442708436703,55.88235294117647,40
Muito Caro (>2.5),13,-5.477240170488402,-7.314154861793831,0.0565810070507682,23.076923076923077,40
