z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Barato (-2.5 a -1.5),104,1.9227815873391203,3.697128884256884,0.0979862280864216,58.65384615384615
Leve Desc (-1.5 a -0.5),242,-2.747038709405657,-4.489476858962249,0.0950535370324625,34.710743801652896
Neutro,133,-0.3579092919306268,-1.9999933393631708,0.1083114352727645,39.849624060150376
Leve Premio (0.5 a 1.5),221,3.728760558593801,2.9702942250534603,0.0935527441971603,62.89592760180995
Caro (1.5 a 2.5),182,1.8540861145334349,0.4718152815823218,0.1008822736411776,49.47916666666667
Muito Caro (>2.5),26,5.754137448330305,5.739180820408885,0.0864053006930419,69.23076923076923
Muito Barato (<-2.5),4,3.035423758060388,3.2499488360159923,0.0353393864733626,75.0
Barato (-2.5 a -1.5),73,2.3928802253569823,2.25489593481758,0.0380401019447417,69.86301369863014
Leve Desc (-1.5 a -0.5),210,-0.2761317709131167,-0.4902920185872517,0.0311243591748521,43.333333333333336
Neutro,160,0.5055246072314185,0.4259494839576994,0.0456767608986275,51.87500000000001
Leve Premio (0.5 a 1.5),244,0.8456022030587673,0.3525861265222252,0.0446401511940135,52.459016393442624
Caro (1.5 a 2.5),188,0.7898257833043641,0.3139286019048781,0.0410835262141778,53.36787564766839
Muito Caro (>2.5),35,1.565951476347546,1.226356568494702,0.0365895930264203,65.0
Muito Barato (<-2.5),13,1.0653831253775707,-0.5007924947944442,0.0573687729293887,38.46153846153847
Barato (-2.5 a -1.5),67,1.523073557871104,0.5706252531323397,0.0570166650388149,53.73134328358209
Leve Desc (-1.5 a -0.5),130,1.5598529541628643,0.7299246479550492,0.0513409264971207,55.38461538461539
Neutro,129,0.1062090363853525,-0.9920664321468098,0.0420402675631214,36.43410852713178
Leve Premio (0.5 a 1.5),303,1.2798919160165396,0.7843197189595363,0.0396767681100626,58.08580858085809
Caro (1.5 a 2.5),228,0.9779032208924388,0.7833415394997489,0.0401627742060755,60.50420168067227
Muito Caro (>2.5),13,-4.361427475977493,-5.769225866605399,0.0509322898729797,15.384615384615383
Muito Barato (<-2.5),15,3.5003158045478893,0.6884675085537362,0.1263110011854806,53.333333333333336
Barato (-2.5 a -1.5),157,-1.2438934751956543,-2.470578588380845,0.0957271602230651,39.490445859872615
Leve Desc (-1.5 a -0.5),373,-0.1600854504580557,-1.0227189705951156,0.0690555755720671,42.78215223097113
Neutro,172,-1.592244466977397,-3.818431152766705,0.0821009030299444,33.33333333333333
Leve Premio (0.5 a 1.5),129,-3.574883631807319,-2.8588124404565263,0.0704167358440761,30.23255813953488
Caro (1.5 a 2.5),54,-0.1574320526536994,0.7878388646535561,0.0609254506000295,55.55555555555556
Muito Caro (>2.5),14,-0.7746469154802061,-0.2020378461798144,0.0416625444640566,42.85714285714285
Muito Barato (<-2.5),4,8.052112520324373,11.078286589557097,0.0917183282814468,75.0
Barato (-2.5 a -1.5),147,0.8785089183839297,0.2814962120916586,0.076953719779787,51.70068027210885
Leve Desc (-1.5 a -0.5),461,-0.6049965103456221,-0.9860356256922388,0.0856067986051787,44.03470715835141
Neutro,167,1.7793444965691956,0.8097183281302378,0.1079036395008549,52.66272189349112
Leve Premio (0.5 a 1.5),79,-4.447014340985502,-4.538090922425275,0.1008287925911351,22.89156626506024
Caro (1.5 a 2.5),32,-3.366521949653973,-2.5430318791973603,0.1083038455892871,38.88888888888889
Muito Caro (>2.5),24,2.8542465522410696,4.901676326960613,0.0860746208416297,62.5
Muito Barato (<-2.5),19,-2.038889852950612,1.5151500555948827,0.1662202734250457,52.63157894736842
Barato (-2.5 a -1.5),100,0.1099670548412013,0.0,0.1246561398656081,49.0
Leve Desc (-1.5 a -0.5),420,-0.8924435737669982,-1.5854910299224867,0.1284693165546061,43.8388625592417
Neutro,171,-1.9480881764604128,-1.6447352942006832,0.1301677916439685,44.1340782122905
Leve Premio (0.5 a 1.5),145,-1.3169520964473949,0.9202445238506662,0.104078752287445,52.41379310344828
Caro (1.5 a 2.5),57,-4.410593557103066,-4.016060411629196,0.0840498740423763,28.07017543859649
Muito Caro (>2.5),2,-9.400277512575228,-9.400277512575228,0.0297571307295563,0.0
Muito Barato (<-2.5),7,1.7095328181439124,1.5872857723266742,0.0276518470131208,71.42857142857143
Barato (-2.5 a -1.5),57,1.087889357964352,0.9006279402975048,0.0377814244040152,63.1578947368421
Leve Desc (-1.5 a -0.5),62,1.2724601000041138,1.4405961686826618,0.0493158714497987,61.29032258064516
Neutro,235,1.8506654055551024,0.9501186955288788,0.0507251797434985,62.97872340425532
Leve Premio (0.5 a 1.5),331,1.223649885315914,0.8304439687983889,0.0436239147916575,61.027190332326285
Caro (1.5 a 2.5),179,0.746602936514267,0.2305232000545221,0.0507971832938505,51.11111111111111
Muito Caro (>2.5),43,-0.0645768682083221,1.017169775859239,0.0435111299963218,46.15384615384615
Muito Barato (<-2.5),7,-2.2778826632602205,-3.8125524771825625,0.076612489467082,14.285714285714285
Barato (-2.5 a -1.5),84,0.3040487449352864,-0.4237931769857317,0.0582503908988582,48.80952380952381
Leve Desc (-1.5 a -0.5),132,2.438916831430792,1.0916047460827083,0.0787059120059678,57.57575757575758
Neutro,144,-0.0010773575048741,0.0222025589781349,0.0791072263269751,50.0
Leve Premio (0.5 a 1.5),295,1.1484327505236804,1.644466309393966,0.0761799962802975,58.30508474576271
