z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),6,1.9222986161835764,0.26429783963980436,0.0722914321833405,50.0,5
Barato (-2.5 a -1.5),104,0.8474174254020618,-1.4634487291785736,0.07843919755851371,43.269230769230774,5
Leve Desc (-1.5 a -0.5),242,-1.7550179140874054,-2.144910920416004,0.06374759781974507,38.429752066115704,5
Neutro,133,0.07724501165410155,0.0,0.0715036088198177,49.62406015037594,5
Leve Premio (0.5 a 1.5),221,1.7922984878306163,1.7730479964511048,0.06191494940955697,58.82352941176471,5
Caro (1.5 a 2.5),187,1.185801239837686,1.567400525509255,0.06493148045644455,54.166666666666664,5
Muito Caro (>2.5),26,2.6845790031143837,3.956849318695854,0.05981334742280268,76.92307692307693,5
Muito Barato (<-2.5),6,2.936767539208296,2.2577308528770104,0.14466670014595326,50.0,10
Barato (-2.5 a -1.5),104,1.9227815873391205,3.697128884256884,0.09798622808642168,58.65384615384615,10
Leve Desc (-1.5 a -0.5),242,-2.747038709405657,-4.489476858962249,0.09505353703246257,34.710743801652896,10
Neutro,133,-0.3579092919306268,-1.9999933393631708,0.10831143527276456,39.849624060150376,10
Leve Premio (0.5 a 1.5),221,3.7287605585938013,2.9702942250534603,0.0935527441971603,62.89592760180995,10
Caro (1.5 a 2.5),182,1.8540861145334349,0.4718152815823218,0.10088227364117765,49.47916666666667,10
Muito Caro (>2.5),26,5.754137448330305,5.739180820408885,0.08640530069304198,69.23076923076923,10
Muito Barato (<-2.5),6,4.861037404567265,6.846352981066639,0.1221013353461547,83.33333333333334,20
Barato (-2.5 a -1.5),104,1.7276828931949963,2.8117526453076525,0.1091364192423013,62.5,20
Leve Desc (-1.5 a -0.5),242,-3.5614761141865494,-6.854522776285233,0.1436215883070892,33.88429752066116,20
Neutro,133,2.40665589205392,0.3921574652858917,0.1870568210329265,50.37593984962406,20
Leve Premio (0.5 a 1.5),220,4.891591364136013,4.312394797416874,0.14586604531492828,64.25339366515837,20
Caro (1.5 a 2.5),173,5.255143269040627,3.1446512306268604,0.16510799014200142,54.166666666666664,20
Muito Caro (>2.5),26,7.0977212583802265,5.0544451778028465,0.10894610841802686,69.23076923076923,20
Muito Barato (<-2.5),6,27.603248037542134,36.64189045951505,0.3114608458592426,66.66666666666666,40
Barato (-2.5 a -1.5),104,1.7160710646105244,-4.838658513822219,0.23607804448582725,39.42307692307692,40
Leve Desc (-1.5 a -0.5),242,-2.5423006567121553,-8.546329302547196,0.22997595909262533,30.165289256198346,40
Neutro,133,10.815534898676917,12.403100628041376,0.25053947485968786,59.3984962406015,40
Leve Premio (0.5 a 1.5),217,10.643733503599925,7.167236633526475,0.2636553360504338,64.25339366515837,40
Caro (1.5 a 2.5),156,1.9845212223208564,-8.373080502424463,0.2809054443213554,32.8125,40
Muito Caro (>2.5),26,8.496261818811094,9.833249336788297,0.13507879641756637,76.92307692307693,40
