Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,,7.310133507359856,-2.1596018884916868,-8.311687248050585,-8.327563502223178,,
2023,,0.8907197388617316,9.089206960377453,-1.9678173223396194,3.1032021318788736,-6.538344318452426,-13.646211758379916
2024,3.0410681687897068,6.242484735501922,4.505239706192416,-0.6542615040516941,0.7112227110963755,-6.499056113525834,-5.961924104279223
2025,,,7.200288232686983,9.208349386772253,4.954465908939229,5.552271304979471,2.183203809034037
