ticker,open,high,low,close,volume,FDI_30,Entropy_20,Hurst_100,LZC_50,FDI_n,Entropy_n,LZC_n,Hurst_n,regime_score,regime_delta,regime_accel,regime_state,is_transition,transition_type,prob_toxic,prob_chop,prob_neutral,prob_trend,prob_clean_trend,regime_most_likely,regime_confidence
ENEV3.SA,20.020000457763672,20.309999465942383,19.809999465942383,20.219999313354492,5171200.0,1.4276969100220278,2.7414460711655217,0.6607572756411995,3.27343659006934,0.6387166534460658,0.6845098259772404,0.5555555557743013,0.5434802937310971,61.03274002179246,-4.8556290010546235,-2.2288286818615717,trend,False,stable,1.789164189580689e-06,0.006557053254236868,0.44013843716410594,0.541117968635758,0.012184751781709642,trend,0.541117968635758
EMBR3.SA,88.56999969482422,90.19999694824219,87.94000244140625,89.3499984741211,4495300.0,1.5773767861635712,2.984183719779189,0.6101555456242684,2.9348052186828566,0.25914659320447053,0.13001950071015367,0.5789473686173783,0.3075808817185102,31.650187163692618,2.2594934769403388,4.386656289645778,chop,False,stable,0.0756433340683338,0.7774868678367334,0.1463651001869066,0.000504666037246038,3.1870780232380694e-08,chop,0.7774868678367334
EQTL3.SA,38.34000015258789,39.25,38.25,38.880001068115234,5080600.0,1.3883299651649277,2.421127473337187,0.6324506362831862,2.9348052186828566,0.8868689652147578,0.7914856365257407,0.6470588237133397,0.6732646856122765,76.03497417466527,-3.7364446873519483,-7.456947416271547,trend,False,stable,2.7294084548049813e-10,2.010039296663794e-05,0.02711206743031429,0.6697963803950312,0.30307145150874704,trend,0.6697963803950312
HAPV3.SA,13.390000343322754,14.430000305175781,13.369999885559082,13.9399995803833,11219800.0,1.3455048041575186,1.7393538721672008,0.6638098607687701,2.821928094887362,0.9749077134762025,0.5628822164170744,0.7333333334908301,0.7863949482111499,77.38051911620668,-1.9978574155683049,-2.721257108429981,trend,False,stable,1.1198204455316032e-10,1.0793367307012491e-05,0.019054062844102982,0.6160845278965971,0.3648506157800109,trend,0.6160845278965971
EZTC3.SA,15.5,15.59000015258789,14.960000038146973,15.109999656677246,1772200.0,1.4066635127805498,2.321127473337187,0.7188469048539228,2.2575424759098897,0.6888485814396417,0.6170379994211894,0.900000000044296,0.8176334020523444,74.94407547087327,-3.6987868798434675,-0.315783140652826,trend,False,stable,5.544769064589478e-10,3.282957200188382e-05,0.03560156187617592,0.7071229849322498,0.2572426230650955,trend,0.7071229849322498
LWSA3.SA,4.25,4.360000133514404,4.21999979019165,4.360000133514404,1983000.0,1.432150108522059,2.4086949695628417,0.579979596609865,3.4991908376603287,0.7446530974257444,0.8568817448786101,0.3684210529260675,0.4912692598188509,62.797548064266294,-4.908329563031742,-4.595047092682179,trend,False,stable,7.125144745001824e-07,0.0037165628715596036,0.3550678488613294,0.6213027651330469,0.01991211061958945,trend,0.6213027651330469
HYPE3.SA,23.579999923706055,24.15999984741211,23.559999465942383,23.809999465942383,3104500.0,1.4461477013197666,2.363865121950854,0.7249406690435993,2.596173847296373,0.5699805757897938,0.8825742228375872,0.8461538462586887,0.8249394954576202,76.81640891025312,3.1435786271053985,4.634576022264099,trend,False,stable,1.630636642097673e-10,1.4040021453329553e-05,0.02214116243363812,0.6395214816208796,0.33832331576096525,trend,0.6395214816208796
KLBN11.SA,19.15999984741211,19.239999771118164,18.760000228881836,18.760000228881836,7679700.0,1.4563528769767724,3.0086949695628418,0.5512148574168743,3.160559466273846,0.5640821236805293,0.19312672255985475,0.428571428933028,0.1972729868658031,36.410377235054014,4.599434180193274,8.04715738729115,chop,False,stable,0.024547904250991282,0.6537349087933619,0.3188680491102668,0.0028486717273755874,4.6611800423720195e-07,chop,0.6537349087933619
GGBR4.SA,19.489999771118164,19.969999313354492,19.299999237060547,19.860000610351562,7479800.0,1.4741586481298694,2.5841837197791886,0.5400469914521063,2.9348052186828566,0.64552767841124,0.7905223177604634,0.5000000003163998,0.34065440386473017,58.44197638155338,-0.6306383341003752,-2.7698708186473766,neutral,False,stable,6.484218682618294e-06,0.014154198970948648,0.5658938992315027,0.4143876464262288,0.005557771152637338,neutral,0.5658938992315027
MGLU3.SA,9.90999984741211,10.25,9.5600004196167,9.579999923706055,24620500.0,1.4194956198477275,2.665957320949175,0.8388642178236836,3.047682342478351,0.6995845922490952,0.5347722105420667,0.5000000003163997,0.9699759128509854,66.25636129595422,-0.8695391260734624,-5.842273560943013,trend,False,stable,1.0649769479741689e-07,0.0011094729037408801,0.2116972737655188,0.7398367541994947,0.04735639263355085,trend,0.7398367541994947
GOAU4.SA,11.300000190734863,11.579999923706055,11.15999984741211,11.529999732971191,5044100.0,1.4895196076171429,2.8464393446710154,0.5209648525439108,3.6120679614558235,0.5965555847016808,0.29786587737836945,0.2500000004152747,0.23326297472555002,36.25857398040253,-1.0932649847380134,3.1189510424455094,chop,False,stable,0.02553306049679322,0.6596364821077695,0.31212498316967063,0.002705044845106672,4.293806599842079e-07,chop,0.6596364821077695
