ticker,regime,return,win,reason,days_held,entry_price,exit_price,stop_loss,sinal_tipo,phase,window
ALOS3.SA,BEAR_CALM,-0.07040829563995324,0,STOP_LOSS,8,16.048656463623047,14.937956302464576,14.937956302464576,PRICE,TRAIN,2022-01
ALOS3.SA,BEAR_CALM,0.05240449596277217,1,MAX_DAYS,10,13.958717346191406,14.7069673538208,12.855389219814345,PRICE,TRAIN,2022-01
ALOS3.SA,BEAR_CALM,0.13230462870440127,1,SIGNAL,5,13.399681091308594,15.188600540161133,12.118197878747573,PRICE,TEST,2022-01
ABEV3.SA,BEAR_CALM,0.02379992702102749,1,MAX_DAYS,10,11.434321403503418,11.720178604125977,10.706683010156727,PRICE,TEST,2022-01
AZUL4.SA,BEAR_CALM,-0.0055440651381916325,0,MAX_DAYS,10,11.510000228881836,11.460000038146973,9.928571564810616,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,0.24915488648013948,1,PROFIT_TARGET,9,11.069999694824219,13.841428211757115,9.68428543635777,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,6,10.680000305175781,9.612000274658204,9.352857181004115,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,0.03817013565078695,1,SIGNAL,1,10.15999984741211,10.5600004196167,8.959999084472656,PRICE,TEST,2022-01
BBDC3.SA,BEAR_CALM,-0.05540006432465796,0,STOP_LOSS,3,10.04146671295166,9.497218571195768,9.497218571195768,PRICE,TRAIN,2022-01
BBDC3.SA,BEAR_CALM,0.07502981741824163,1,MAX_DAYS,10,9.323123931884766,10.03382396697998,8.761199916347515,PRICE,TRAIN,2022-01
BBDC3.SA,BEAR_CALM,0.06981261078605247,1,MAX_DAYS,10,9.603151321411133,10.285096168518066,8.80773256120863,PRICE,TEST,2022-01
BBAS3.SA,BEAR_CALM,0.05792989032273441,1,SIGNAL,2,13.20551872253418,13.986359596252441,12.274981549390004,PRICE,TEST,2022-01
BBDC4.SA,BEAR_CALM,-0.05675120501650235,0,STOP_LOSS,3,11.517613410949707,10.877796107057224,10.877796107057224,PRICE,TRAIN,2022-01
BBDC4.SA,BEAR_CALM,-0.0005396738841020531,0,END_CLOSED,4,11.640634536743164,11.648321151733398,10.923391647360884,PRICE,TRAIN,2022-01
BBDC4.SA,BEAR_CALM,0.12083806932843397,1,SIGNAL,5,10.777987480163574,12.09331226348877,9.885281065380637,PRICE,TEST,2022-01
BBSE3.SA,BEAR_CALM,0.040214140288309476,1,MAX_DAYS,10,13.690248489379883,14.257218360900879,12.990524467366424,PRICE,TRAIN,2022-01
BEEF3.SA,BEAR_CALM,-0.07157813997804433,0,STOP_LOSS,5,8.716297149658203,8.10286036876933,8.10286036876933,PRICE,TRAIN,2022-01
BEEF3.SA,BEAR_CALM,0.1403928717521473,1,PROFIT_TARGET,5,8.276819229125977,9.448757832751317,7.690849927313306,PRICE,TRAIN,2022-01
BEEF3.SA,BEAR_CALM,0.07416467572826288,1,SIGNAL,3,11.716761589050293,12.599791526794434,10.529894475496349,PRICE,TEST,2022-01
BEEF3.SA,BEAR_CALM,0.027219142229780148,1,MAX_DAYS,10,10.691307067871094,10.995144844055176,9.610239995215922,PRICE,TEST,2022-01
BPAC11.SA,BEAR_CALM,0.10603485385126907,1,MAX_DAYS,10,20.046388626098633,22.196060180664062,18.047797790970293,PRICE,TRAIN,2022-01
BRAP4.SA,BEAR_CALM,0.11283521936738947,1,MAX_DAYS,10,17.53839111328125,19.53838539123535,16.2863159771654,PRICE,TRAIN,2022-01
BRAP4.SA,BEAR_CALM,0.044173568709582424,1,MAX_DAYS,10,15.036728858947754,15.718998908996582,14.189145484883513,PRICE,TRAIN,2022-01
CMIN3.SA,BEAR_CALM,0.12451431089716722,1,MAX_DAYS,10,2.2180967330932617,2.496943235397339,2.0406489187199357,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,-0.09753629812958323,0,STOP_LOSS,8,51.68751907348633,46.70813482644443,46.70813482644443,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,-0.0936611502783237,0,STOP_LOSS,5,27.780000686645508,25.211429868425643,25.211429868425643,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,0.02106179966078745,1,MAX_DAYS,10,22.459999084472656,22.959999084472656,20.139999389648438,PRICE,TEST,2022-01
COGN3.SA,BEAR_CALM,0.07880006121908631,1,MAX_DAYS,10,1.9472569227218628,2.1030375957489014,1.749749426255591,PRICE,TRAIN,2022-01
COGN3.SA,BEAR_CALM,0.02792613973001066,1,END_CLOSED,2,2.0056746006011963,2.0640921592712402,1.774785475734821,PRICE,TRAIN,2022-01
COGN3.SA,BEAR_CALM,0.1321332831022893,1,SIGNAL,5,1.8985755443572998,2.151718854904175,1.6746412118529619,PRICE,TEST,2022-01
CPFE3.SA,BEAR_CALM,0.027425304255814,1,MAX_DAYS,10,29.111194610595703,29.94451141357422,27.6277060189694,PRICE,TEST,2022-01
CSAN3.SA,BEAR_CALM,0.060319041088085924,1,MAX_DAYS,10,14.981322288513184,15.902958869934082,13.706344074313767,PRICE,TRAIN,2022-01
CSAN3.SA,BEAR_CALM,0.11490001215706944,1,SIGNAL,6,14.66157054901123,16.363779067993164,13.044001342098834,PRICE,TEST,2022-01
CSNA3.SA,BEAR_CALM,0.06680829415331399,1,MAX_DAYS,10,10.086638450622559,10.772613525390625,9.106673530173836,PRICE,TRAIN,2022-01
CVCB3.SA,BEAR_CALM,0.24781871521764884,1,PROFIT_TARGET,10,10.55118465423584,13.17862710085782,9.23746343092485,PRICE,TRAIN,2022-01
CVCB3.SA,BEAR_CALM,-0.10536111906365789,0,STOP_LOSS,5,9.822259902954102,8.799162319728307,8.799162319728307,PRICE,TRAIN,2022-01
CVCB3.SA,BEAR_CALM,0.03696789126127884,1,MAX_DAYS,10,6.032267093658447,6.262506008148193,5.231035028185163,PRICE,TRAIN,2022-01
CVCB3.SA,BEAR_CALM,0.159603924329876,1,SIGNAL,3,3.66540789604187,4.254819869995117,3.0575766563415527,PRICE,TEST,2022-01
CXSE3.SA,BEAR_CALM,0.02548378323832754,1,MAX_DAYS,10,5.663389682769775,5.814510345458984,5.367318238409574,PRICE,TRAIN,2022-01
CYRE3.SA,BEAR_CALM,0.11524950041158441,1,SIGNAL,3,10.883325576782227,12.150683403015137,9.65141792605475,PRICE,TEST,2022-01
ECOR3.SA,BEAR_CALM,0.08451424546071626,1,SIGNAL,9,6.430596351623535,6.981790065765381,5.798560663103137,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,0.14192265416370828,1,MAX_DAYS,10,4.942372798919678,5.649738311767578,4.548662537472025,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,0.15784572393963167,1,PROFIT_TARGET,5,4.620842933654785,5.355768243249242,4.2533802788575565,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,1,4.620842933654785,4.158758640289307,4.059150116607998,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,7,4.381992340087891,3.943793106079102,3.775679129262145,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,0.00114732805744442,1,MAX_DAYS,10,3.9209144115448,3.9301180839538574,3.5126909269727236,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,0.03851956182745995,1,END_CLOSED,6,3.9393222332000732,4.095790386199951,3.547618349721364,PRICE,TRAIN,2022-01
ECOR3.SA,BEAR_CALM,0.1667012194070515,1,SIGNAL,5,3.7276296615600586,4.353503227233887,3.3226521321568394,PRICE,TEST,2022-01
