ticker,regime,return,win,reason,days,entry_price,exit_price,atr,phase,window
SANB11,BULL_VOLATILE,0.1503170176644913,1,PROFIT_TARGET,11,22.45086479187012,25.839082350247885,0.6601904636691547,TRAIN,2022-10
TIMS3,BULL_VOLATILE,0.1150775708782798,1,PROFIT_TARGET,12,12.859881401062012,14.347481243319637,0.3380360858918765,TEST,2022-10
UGPA3,BULL_VOLATILE,0.1179792053993596,1,MAX_DAYS,15,16.282493591308594,18.213258743286133,0.4442408735660678,TEST,2022-10
WEGE3,BULL_VOLATILE,-0.0960361289239035,0,STOP_LOSS,14,31.601049423217773,34.61693125010263,1.1034679726242729,TRAIN,2022-10
B3SA3,BULL_VOLATILE,0.1985113266428356,1,MAX_DAYS,15,10.462079048156738,12.54519748687744,0.438410975467907,TRAIN,2023-01
EMBR3,BULL_VOLATILE,0.1346905620573864,1,MAX_DAYS,15,17.352148056030273,19.699729919433597,0.5337365858282066,TRAIN,2023-01
FLRY3,BULL_VOLATILE,0.069127715607456,1,MAX_DAYS,15,14.911725997924805,13.871965408325195,0.3109624434625565,TEST,2023-01
KLBN11,BULL_VOLATILE,0.1435811881048494,1,PROFIT_TARGET,13,14.304190635681152,16.36658583641192,0.4394189451786371,TRAIN,2023-01
RAIL3,BULL_VOLATILE,-0.0495528041273531,0,STOP_LOSS,5,21.79898452758789,20.73186310783368,0.5512780700520327,TRAIN,2023-01
RECV3,BULL_VOLATILE,0.1429475304881028,1,MAX_DAYS,15,16.785900115966797,19.19547462463379,0.7944993979192996,TEST,2023-01
SANB11,BULL_VOLATILE,0.1503170176644913,1,PROFIT_TARGET,11,22.45086479187012,25.839082350247885,0.6601904636691547,TRAIN,2023-01
SANB11,BULL_VOLATILE,0.0726311745306437,1,MAX_DAYS,15,28.34905433654785,26.27301979064941,0.5552341754392808,TEST,2023-01
VIVT3,BULL_VOLATILE,-0.051032540171421,0,STOP_LOSS,12,24.204818725585938,22.98410823286586,0.4953942034893424,TEST,2023-01
BBAS3,BULL_VOLATILE,0.1239514169933272,1,PROFIT_TARGET,10,16.25299835205078,18.27733232718892,0.4376537558498753,TRAIN,2023-04
CSNA3,BULL_VOLATILE,-0.078120687491355,0,STOP_LOSS,11,15.773683547973633,14.55089675506364,0.5165883287797334,TRAIN,2023-04
CXSE3,BULL_VOLATILE,0.09180784439275,1,MAX_DAYS,15,13.333216667175291,14.56531047821045,0.3759367543824479,TEST,2023-04
DIRR3,BULL_VOLATILE,0.0326000119984461,1,MAX_DAYS,15,7.04220724105835,6.808405876159668,0.242654279667952,TEST,2023-04
EMBR3,BULL_VOLATILE,0.1740341596986902,1,MAX_DAYS,15,20.47892951965332,16.90260887145996,0.652186260747053,TRAIN,2023-04
EMBR3,BULL_VOLATILE,0.1346905620573864,1,MAX_DAYS,15,17.352148056030273,19.699729919433597,0.5337365858282066,TRAIN,2023-04
ITSA4,BULL_VOLATILE,0.0630633111476154,1,MAX_DAYS,15,8.59045696258545,8.043560028076172,0.1406303631431602,TEST,2023-04
RAIL3,BULL_VOLATILE,-0.0495528041273531,0,STOP_LOSS,5,21.79898452758789,20.73186310783368,0.5512780700520327,TRAIN,2023-04
SANB11,BULL_VOLATILE,0.1410805302099151,1,PROFIT_TARGET,12,22.550933837890625,25.745962100771685,0.6408298261726885,TRAIN,2023-04
UGPA3,BULL_VOLATILE,0.1728439480991587,1,PROFIT_TARGET,13,12.69272518157959,14.894201549210363,0.4771370628689242,TRAIN,2023-04
UGPA3,BULL_VOLATILE,-0.0668845348383275,0,STOP_LOSS,12,25.18034172058105,23.511274482562207,0.6250946203203634,TEST,2023-04
VIVT3,BULL_VOLATILE,-0.051032540171421,0,STOP_LOSS,12,24.204818725585938,22.98410823286586,0.4953942034893424,TRAIN,2023-04
CSNA3,BULL_VOLATILE,-0.078120687491355,0,STOP_LOSS,11,15.773683547973633,14.55089675506364,0.5165883287797334,TRAIN,2023-07
ELET3,BULL_VOLATILE,0.1105701451840082,1,MAX_DAYS,15,33.53703689575195,37.26535415649414,0.8192635841679342,TEST,2023-07
EGIE3,BULL_VOLATILE,0.1167871387806473,1,MAX_DAYS,15,25.8067684173584,28.836151123046875,0.5493604574512625,TRAIN,2023-07
EMBR3,BULL_VOLATILE,0.1346905620573864,1,MAX_DAYS,15,17.352148056030273,19.699729919433597,0.5337365858282066,TRAIN,2023-07
EMBR3,BULL_VOLATILE,0.2012425720662498,1,PROFIT_TARGET,10,35.78318405151367,43.0057539571912,1.2786844560552366,TEST,2023-07
RAIL3,BULL_VOLATILE,-0.0495528041273531,0,STOP_LOSS,5,21.79898452758789,20.73186310783368,0.5512780700520327,TRAIN,2023-07
TAEE11,BULL_VOLATILE,-0.0286823195138234,0,STOP_LOSS,13,30.61829376220703,31.478126470605435,0.5101200696628477,TRAIN,2023-07
VIVT3,BULL_VOLATILE,-0.051032540171421,0,STOP_LOSS,12,24.204818725585938,22.98410823286586,0.4953942034893424,TRAIN,2023-07
BPAC11,BULL_VOLATILE,0.1121257235338465,1,PROFIT_TARGET,10,31.06595039367676,34.567882129070554,0.8211326393996247,TRAIN,2023-10
CMIG4,BULL_VOLATILE,0.0880453277931107,1,MAX_DAYS,15,8.278157234191895,9.011977195739746,0.2131966092663259,TRAIN,2023-10
CMIN3,BULL_VOLATILE,0.1617101680015748,1,PROFIT_TARGET,9,3.7005903720855713,4.301233817083791,0.124852791875283,TRAIN,2023-10
CSNA3,BULL_VOLATILE,-0.078120687491355,0,STOP_LOSS,11,15.773683547973633,14.55089675506364,0.5165883287797334,TRAIN,2023-10
EGIE3,BULL_VOLATILE,0.1167871387806473,1,MAX_DAYS,15,25.8067684173584,28.836151123046875,0.5493604574512625,TRAIN,2023-10
FLRY3,BULL_VOLATILE,-0.0507141058847166,0,STOP_LOSS,10,13.040407180786133,13.693915527023869,0.3588939276261666,TRAIN,2023-10
TIMS3,BULL_VOLATILE,0.1150775708782798,1,PROFIT_TARGET,12,12.859881401062012,14.347481243319637,0.3380360858918765,TRAIN,2023-10
TAEE11,BULL_VOLATILE,-0.0286823195138234,0,STOP_LOSS,13,30.61829376220703,31.478126470605435,0.5101200696628477,TRAIN,2023-10
UGPA3,BULL_VOLATILE,0.1179792053993596,1,MAX_DAYS,15,16.282493591308594,18.213258743286133,0.4442408735660678,TRAIN,2023-10
VIVT3,BULL_VOLATILE,-0.051032540171421,0,STOP_LOSS,12,24.204818725585938,22.98410823286586,0.4953942034893424,TRAIN,2023-10
BPAC11,BULL_VOLATILE,0.1121257235338465,1,PROFIT_TARGET,10,31.06595039367676,34.567882129070554,0.8211326393996247,TRAIN,2024-01
CMIG4,BULL_VOLATILE,0.0880453277931107,1,MAX_DAYS,15,8.278157234191895,9.011977195739746,0.2131966092663259,TRAIN,2024-01
EGIE3,BULL_VOLATILE,0.1167871387806473,1,MAX_DAYS,15,25.8067684173584,28.836151123046875,0.5493604574512625,TRAIN,2024-01
EMBR3,BULL_VOLATILE,0.2365685755553431,1,PROFIT_TARGET,14,60.058204650878906,74.30212349833914,2.6394274059403964,TEST,2024-01
FLRY3,BULL_VOLATILE,0.069127715607456,1,MAX_DAYS,15,14.911725997924805,13.871965408325195,0.3109624434625565,TRAIN,2024-01
RECV3,BULL_VOLATILE,0.1429475304881028,1,MAX_DAYS,15,16.785900115966797,19.19547462463379,0.7944993979192996,TRAIN,2024-01
SANB11,BULL_VOLATILE,0.0726311745306437,1,MAX_DAYS,15,28.34905433654785,26.27301979064941,0.5552341754392808,TRAIN,2024-01
TAEE11,BULL_VOLATILE,-0.0286823195138234,0,STOP_LOSS,13,30.61829376220703,31.478126470605435,0.5101200696628477,TRAIN,2024-01
VIVT3,BULL_VOLATILE,-0.051032540171421,0,STOP_LOSS,12,24.204818725585938,22.98410823286586,0.4953942034893424,TRAIN,2024-01
ALOS3,BULL_VOLATILE,0.094447595584857,1,MAX_DAYS,15,18.79794311523437,20.58464241027832,0.5172300718439019,TEST,2024-04
CMIG4,BULL_VOLATILE,0.0880453277931107,1,MAX_DAYS,15,8.278157234191895,9.011977195739746,0.2131966092663259,TRAIN,2024-04
CPLE6,BULL_VOLATILE,0.0943667640416772,1,MAX_DAYS,15,10.529999732971191,11.529999732971191,0.2821428435189383,TEST,2024-04
CPFE3,BULL_VOLATILE,-0.0514209609659979,0,STOP_LOSS,5,38.369998931884766,40.31999914986746,0.986428941999163,TEST,2024-04
CXSE3,BULL_VOLATILE,0.09180784439275,1,MAX_DAYS,15,13.333216667175291,14.56531047821045,0.3759367543824479,TRAIN,2024-04
DIRR3,BULL_VOLATILE,0.0898836144009099,1,MAX_DAYS,15,7.222487449645996,6.568970680236816,0.2466783742155569,TRAIN,2024-04
DIRR3,BULL_VOLATILE,0.0771777180569188,1,MAX_DAYS,15,10.291046142578123,11.091460227966309,0.3523367506868761,TEST,2024-04
ECOR3,BULL_VOLATILE,0.2063564948633867,1,MAX_DAYS,15,5.492394924163818,6.629081726074219,0.2811014695115836,TEST,2024-04
EQTL3,BULL_VOLATILE,0.1219982627929938,1,MAX_DAYS,15,30.956411361694336,34.75161361694336,0.7444747534705246,TEST,2024-04
HYPE3,BULL_VOLATILE,0.1464732446407209,1,MAX_DAYS,15,19.85857963562012,22.779245376586918,0.9230870480356852,TEST,2024-04
IGTI11,BULL_VOLATILE,0.1247680661357606,1,MAX_DAYS,15,18.05631446838379,20.31999969482422,0.6086737659197213,TEST,2024-04
ITSA4,BULL_VOLATILE,0.0630633111476154,1,MAX_DAYS,15,8.59045696258545,8.043560028076172,0.1406303631431602,TRAIN,2024-04
PETR3,BULL_VOLATILE,0.1305352034090125,1,MAX_DAYS,15,30.0931396484375,34.03940963745117,0.7928796094496542,TRAIN,2024-04
SBSP3,BULL_VOLATILE,0.1108119683670278,1,MAX_DAYS,15,100.04348754882812,111.18952941894533,2.2446879361032623,TEST,2024-04
TIMS3,BULL_VOLATILE,0.0652647200779346,1,MAX_DAYS,15,15.523173332214355,16.545602798461914,0.2851371612534943,TRAIN,2024-04
TOTS3,BULL_VOLATILE,0.1230558399584765,1,MAX_DAYS,15,33.249046325683594,37.3604850769043,0.8703825569037852,TEST,2024-04
VIVT3,BULL_VOLATILE,0.0771976358184853,1,MAX_DAYS,15,24.946107864379883,26.88685607910156,0.7213280056827026,TEST,2024-04
YDUQ3,BULL_VOLATILE,0.1814227448911653,1,MAX_DAYS,15,12.097906112670898,14.300000190734863,0.7076677458695535,TEST,2024-04
EMBR3,BULL_VOLATILE,0.2090412705018234,1,PROFIT_TARGET,11,66.44000244140625,80.3685689653669,2.7064285278320312,TRAIN,2024-07
ENEV3,BULL_VOLATILE,0.1161031638962694,1,MAX_DAYS,15,13.710000038146973,15.3100004196167,0.3392855780465262,TEST,2024-07
SMFT3,BULL_VOLATILE,-0.0708283974015192,0,STOP_LOSS,10,22.371065139770508,20.79998108683943,0.618932547204482,TEST,2024-07
