ticker,regime,return,win,reason,days_held,entry_price,exit_price,stop_loss,sinal_tipo,phase,window
ABEV3.SA,BEAR_CALM,0.02379992702102749,1,MAX_DAYS,10,11.434321403503418,11.720178604125977,10.16095421514671,PRICE,TEST,2022-01
ALOS3.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,9,16.048656463623047,14.443790817260743,14.104931181595722,PRICE,TRAIN,2022-01
ALOS3.SA,BEAR_CALM,0.05240449596277217,1,MAX_DAYS,10,13.958717346191406,14.7069673538208,12.027893125031548,PRICE,TRAIN,2022-01
ALOS3.SA,BEAR_CALM,0.13230462870440127,1,SIGNAL,5,13.399681091308594,15.188600540161133,11.157085469326807,PRICE,TEST,2022-01
AZUL4.SA,BEAR_CALM,-0.0055440651381916325,0,MAX_DAYS,10,11.510000228881836,11.460000038146973,8.742500066757202,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,0.23908906239769742,1,MAX_DAYS,10,11.069999694824219,13.729999542236328,8.644999742507935,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,6,10.680000305175781,9.612000274658204,8.357499837875366,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,0.03817013565078695,1,SIGNAL,1,10.15999984741211,10.5600004196167,8.059998512268066,PRICE,TEST,2022-01
BBAS3.SA,BEAR_CALM,0.05792989032273441,1,SIGNAL,2,13.20551872253418,13.986359596252441,11.577078669531872,PRICE,TEST,2022-01
BBDC3.SA,BEAR_CALM,-0.0012,0,MAX_DAYS,10,10.04146671295166,10.04146671295166,9.08903246487885,PRICE,TRAIN,2022-01
BBDC3.SA,BEAR_CALM,0.020803366443862582,1,END_CLOSED,5,10.072033882141113,10.293652534484863,9.067124191469148,PRICE,TRAIN,2022-01
BBDC3.SA,BEAR_CALM,0.06981261078605247,1,MAX_DAYS,10,9.603151321411133,10.285096168518066,8.211168491056752,PRICE,TEST,2022-01
BBDC4.SA,BEAR_CALM,-0.098414608778879,0,STOP_LOSS,5,11.517613410949707,10.397933129137861,10.397933129137861,PRICE,TRAIN,2022-01
BBDC4.SA,BEAR_CALM,-0.0005396738841020531,0,END_CLOSED,4,11.640634536743164,11.648321151733398,10.385459480324174,PRICE,TRAIN,2022-01
BBDC4.SA,BEAR_CALM,0.12083806932843397,1,SIGNAL,5,10.777987480163574,12.09331226348877,9.215751254293433,PRICE,TEST,2022-01
BBSE3.SA,BEAR_CALM,0.040214140288309476,1,MAX_DAYS,10,13.690248489379883,14.257218360900879,12.46573145085633,PRICE,TRAIN,2022-01
BEEF3.SA,BEAR_CALM,0.06182515399849007,1,MAX_DAYS,10,8.716297149658203,9.265643119812012,7.642782783102675,PRICE,TRAIN,2022-01
BEEF3.SA,BEAR_CALM,0.07416467572826288,1,SIGNAL,3,11.716761589050293,12.599791526794434,9.63974414033089,PRICE,TEST,2022-01
BEEF3.SA,BEAR_CALM,0.027219142229780148,1,MAX_DAYS,10,10.691307067871094,10.995144844055176,8.799439690724544,PRICE,TEST,2022-01
BPAC11.SA,BEAR_CALM,0.10603485385126907,1,MAX_DAYS,10,20.046388626098633,22.196060180664062,16.548854664624038,PRICE,TRAIN,2022-01
BRAP4.SA,BEAR_CALM,0.11283521936738947,1,MAX_DAYS,10,17.53839111328125,19.53838539123535,15.347259625078511,PRICE,TRAIN,2022-01
BRAP4.SA,BEAR_CALM,0.044173568709582424,1,MAX_DAYS,10,15.036728858947754,15.718998908996582,13.553457954335332,PRICE,TRAIN,2022-01
CMIN3.SA,BEAR_CALM,0.12451431089716722,1,MAX_DAYS,10,2.2180967330932617,2.496943235397339,1.907563057939941,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,-0.10119999999999987,0,HARD_STOP,9,51.68751907348633,46.5187671661377,42.97359664116301,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,5,27.780000686645508,25.002000617980958,23.285001754760742,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,0.02106179966078745,1,MAX_DAYS,10,22.459999084472656,22.959999084472656,18.399999618530273,PRICE,TEST,2022-01
COGN3.SA,BEAR_CALM,0.07880006121908631,1,MAX_DAYS,10,1.9472569227218628,2.1030375957489014,1.601618803905887,PRICE,TRAIN,2022-01
COGN3.SA,BEAR_CALM,0.02792613973001066,1,END_CLOSED,2,2.0056746006011963,2.0640921592712402,1.6016186320850394,PRICE,TRAIN,2022-01
COGN3.SA,BEAR_CALM,0.1321332831022893,1,SIGNAL,5,1.8985755443572998,2.151718854904175,1.5066904624747084,PRICE,TEST,2022-01
CPFE3.SA,BEAR_CALM,0.027425304255814,1,MAX_DAYS,10,29.111194610595703,29.94451141357422,26.515089575249668,PRICE,TEST,2022-01
CSAN3.SA,BEAR_CALM,0.060319041088085924,1,MAX_DAYS,10,14.981322288513184,15.902958869934082,12.750110413664206,PRICE,TRAIN,2022-01
