ticker,regime,return,win,reason,days_held,entry_price,exit_price,stop_loss,sinal_tipo,phase,window
ABEV3.SA,BEAR_CALM,0.02379992702102749,1,MAX_DAYS,10,11.434321403503418,11.720178604125977,10.342863813483381,PRICE,TEST,2022-01
ALOS3.SA,BEAR_CALM,-0.10501244345993002,0,STOP_LOSS,9,16.048656463623047,14.38260622188534,14.38260622188534,PRICE,TRAIN,2022-01
ALOS3.SA,BEAR_CALM,0.05240449596277217,1,MAX_DAYS,10,13.958717346191406,14.7069673538208,12.303725156625815,PRICE,TRAIN,2022-01
ALOS3.SA,BEAR_CALM,0.13230462870440127,1,SIGNAL,5,13.399681091308594,15.188600540161133,11.477456272467062,PRICE,TEST,2022-01
BBAS3.SA,BEAR_CALM,0.05792989032273441,1,SIGNAL,2,13.20551872253418,13.986359596252441,11.809712962817915,PRICE,TEST,2022-01
BBDC3.SA,BEAR_CALM,-0.08250009648698689,0,STOP_LOSS,5,10.04146671295166,9.225094500317823,9.225094500317823,PRICE,TRAIN,2022-01
BBDC3.SA,BEAR_CALM,0.09125830007227606,1,MAX_DAYS,10,9.422467231750488,10.293652534484863,8.531949250046644,PRICE,TRAIN,2022-01
BBDC3.SA,BEAR_CALM,0.06981261078605247,1,MAX_DAYS,10,9.603151321411133,10.285096168518066,8.410023181107377,PRICE,TEST,2022-01
AZUL4.SA,BEAR_CALM,-0.0055440651381916325,0,MAX_DAYS,10,11.510000228881836,11.460000038146973,9.137857232775007,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,0.23908906239769742,1,MAX_DAYS,10,11.069999694824219,13.729999542236328,8.991428307124547,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,6,10.680000305175781,9.612000274658204,8.689285618918282,PRICE,TRAIN,2022-01
AZUL4.SA,BEAR_CALM,0.03817013565078695,1,SIGNAL,1,10.15999984741211,10.5600004196167,8.35999870300293,PRICE,TEST,2022-01
BBDC4.SA,BEAR_CALM,-0.08452680752475342,0,STOP_LOSS,4,11.517613410949707,10.557887455110983,10.557887455110983,PRICE,TRAIN,2022-01
BBDC4.SA,BEAR_CALM,-0.0005396738841020531,0,END_CLOSED,4,11.640634536743164,11.648321151733398,10.564770202669745,PRICE,TRAIN,2022-01
BBDC4.SA,BEAR_CALM,0.12083806932843397,1,SIGNAL,5,10.777987480163574,12.09331226348877,9.438927857989167,PRICE,TEST,2022-01
BEEF3.SA,BEAR_CALM,0.06182515399849007,1,MAX_DAYS,10,8.716297149658203,9.265643119812012,7.796141978324893,PRICE,TRAIN,2022-01
BEEF3.SA,BEAR_CALM,0.07416467572826288,1,SIGNAL,3,11.716761589050293,12.599791526794434,9.936460918719376,PRICE,TEST,2022-01
BEEF3.SA,BEAR_CALM,0.027219142229780148,1,MAX_DAYS,10,10.691307067871094,10.995144844055176,9.069706458888335,PRICE,TEST,2022-01
BBSE3.SA,BEAR_CALM,0.040214140288309476,1,MAX_DAYS,10,13.690248489379883,14.257218360900879,12.640662456359696,PRICE,TRAIN,2022-01
BPAC11.SA,BEAR_CALM,0.10603485385126907,1,MAX_DAYS,10,20.046388626098633,22.196060180664062,17.048502373406123,PRICE,TRAIN,2022-01
BRAP4.SA,BEAR_CALM,0.11283521936738947,1,MAX_DAYS,10,17.53839111328125,19.53838539123535,15.660278409107475,PRICE,TRAIN,2022-01
BRAP4.SA,BEAR_CALM,0.044173568709582424,1,MAX_DAYS,10,15.036728858947754,15.718998908996582,13.765353797851393,PRICE,TRAIN,2022-01
BRKM5.SA,BEAR_CALM,-0.10119999999999987,0,HARD_STOP,9,51.68751907348633,46.5187671661377,44.21844270292348,PRICE,TRAIN,2022-01
