ticker,regime,return,win,reason,days_held,entry_price,exit_price,stop_loss,sinal_tipo,phase,window
MULT3.SA,BEAR_CALM,0.005351360135843565,1,MAX_DAYS,10,18.834869384765625,18.958263397216797,16.897429495913343,PRICE,TRAIN,2022-01
MULT3.SA,BEAR_CALM,0.13196707220326162,1,SIGNAL,6,17.911624908447266,20.296863555908203,15.466082612647511,PRICE,TEST,2022-01
PCAR3.SA,BEAR_CALM,0.07398246330738009,1,END_CLOSED,5,13.699999809265137,14.729999542236328,12.35535717010498,PRICE,TEST,2022-01
RAIL3.SA,BEAR_CALM,0.07238045308943483,1,SIGNAL,6,16.40981101989746,17.617252349853516,14.591520220215731,PRICE,TEST,2022-01
RAIZ4.SA,BEAR_CALM,0.2666572577508294,1,PROFIT_TARGET,9,3.7409520149230957,4.742993163017836,3.2399314408757256,PRICE,TRAIN,2022-01
RAIZ4.SA,BEAR_CALM,0.029858755188044796,1,MAX_DAYS,10,3.230893135070801,3.331240653991699,2.8142103864459105,PRICE,TRAIN,2022-01
RAIZ4.SA,BEAR_CALM,0.0047880490347485885,1,MAX_DAYS,10,3.073575735092163,3.091980457305908,2.567447931795314,PRICE,TEST,2022-01
RDOR3.SA,BEAR_CALM,-0.048070683140331937,0,MAX_DAYS,10,32.76498031616211,31.229263305664062,29.179865673140046,PRICE,TRAIN,2022-01
RENT3.SA,BEAR_CALM,0.07061457965097948,1,SIGNAL,5,44.938209533691406,48.165428161621094,41.36491112398061,PRICE,TEST,2022-01
SANB11.SA,BEAR_CALM,0.007818684100259078,1,MAX_DAYS,10,22.363859176635742,22.5655517578125,21.038438328794747,PRICE,TRAIN,2022-01
SANB11.SA,BEAR_CALM,0.08249247904675502,1,MAX_DAYS,10,22.46067237854004,24.34046173095703,21.159744998859345,PRICE,TRAIN,2022-01
SANB11.SA,BEAR_CALM,0.03832287122130693,1,MAX_DAYS,10,22.286849975585938,23.16769027709961,20.889024521930786,PRICE,TRAIN,2022-01
SANB11.SA,BEAR_CALM,0.019156196731290855,1,SIGNAL,1,22.860227584838867,23.32557487487793,21.686470880512502,PRICE,TEST,2022-01
SBSP3.SA,BEAR_CALM,-0.013068665757326701,0,MAX_DAYS,10,32.80783462524414,32.41844940185547,30.561764295650654,PRICE,TRAIN,2022-01
SLCE3.SA,BEAR_CALM,0.08132537369750134,1,MAX_DAYS,10,17.570871353149414,19.02091407775879,16.20732883431242,PRICE,TEST,2022-01
SMFT3.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,6,14.243216514587402,12.818894863128662,12.195427587866439,PRICE,TRAIN,2022-01
SMFT3.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,6,12.964980125427246,11.668482112884522,11.355771191152998,PRICE,TRAIN,2022-01
SMFT3.SA,BEAR_CALM,0.048653394591390155,1,MAX_DAYS,10,9.340264320373535,9.805908203125,7.859857095941101,PRICE,TRAIN,2022-01
SMFT3.SA,BEAR_CALM,0.27006877869125445,1,PROFIT_TARGET,7,9.79677677154541,12.454336441473384,8.467996936581423,PRICE,TRAIN,2022-01
SMFT3.SA,BEAR_CALM,0.20108385172522966,1,SIGNAL,5,11.193706512451172,13.458012580871582,9.253524076110837,PRICE,TEST,2022-01
TAEE11.SA,BEAR_CALM,-0.002066277558985606,0,END_CLOSED,3,26.504972457885742,26.482011795043945,24.967386943436683,PRICE,TRAIN,2022-01
TAEE11.SA,BEAR_CALM,0.040319496666307277,1,SIGNAL,3,25.99216651916504,27.071348190307617,24.480543505219906,PRICE,TEST,2022-01
TOTS3.SA,BEAR_CALM,0.2372153777165503,1,PROFIT_TARGET,10,22.920242309570312,28.384780537161376,20.18797319577478,PRICE,TRAIN,2022-01
TOTS3.SA,BEAR_CALM,0.09239998542589131,1,SIGNAL,3,23.9758243560791,26.219961166381836,20.643183832111315,PRICE,TEST,2022-01
TIMS3.SA,BEAR_CALM,0.006498902700628896,1,MAX_DAYS,10,8.842068672180176,8.91014289855957,7.934413612728704,PRICE,TEST,2022-01
UGPA3.SA,BEAR_CALM,0.19738300183033383,1,PROFIT_TARGET,9,10.704400062561035,12.83011195977722,9.641544113952943,PRICE,TRAIN,2022-01
UGPA3.SA,BEAR_CALM,0.04811969623645904,1,SIGNAL,3,10.247421264648438,10.75282096862793,8.962137376647775,PRICE,TEST,2022-01
USIM5.SA,BEAR_CALM,0.13050726231107443,1,MAX_DAYS,10,7.560598373413086,8.556384086608887,6.750534147978055,PRICE,TRAIN,2022-01
USIM5.SA,BEAR_CALM,0.10000848269811166,1,END_CLOSED,4,6.103800296783447,6.721556663513184,5.599979855285944,PRICE,TEST,2022-01
VIVT3.SA,BEAR_CALM,0.03587460806114571,1,MAX_DAYS,10,16.38629150390625,16.993806838989258,15.480518372422647,PRICE,TRAIN,2022-01
VIVT3.SA,BEAR_CALM,-0.04206161728737858,0,MAX_DAYS,10,16.80239486694336,16.115821838378906,15.854265279247098,PRICE,TRAIN,2022-01
VIVT3.SA,BEAR_CALM,0.00013328469694560258,1,MAX_DAYS,10,15.60816478729248,15.628974914550781,14.683071902493777,PRICE,TRAIN,2022-01
VIVT3.SA,BEAR_CALM,0.023927252106818432,1,END_CLOSED,2,15.56655502319336,15.9576997756958,14.570869699962236,PRICE,TRAIN,2022-01
VIVT3.SA,BEAR_CALM,0.04815507122876848,1,SIGNAL,2,15.248274803161621,16.0008544921875,14.168582319558956,PRICE,TEST,2022-01
VBBR3.SA,BEAR_CALM,0.04711493521926089,1,MAX_DAYS,10,11.335978507995605,11.883675575256348,10.059537742448343,PRICE,TRAIN,2022-01
VBBR3.SA,BEAR_CALM,0.06822506120219071,1,MAX_DAYS,10,11.01828384399414,11.783228874206543,9.685426084994123,PRICE,TEST,2022-01
VALE3.SA,BEAR_CALM,0.06169113485329434,1,MAX_DAYS,10,50.16706466674805,53.32212829589844,46.23581652740021,PRICE,TRAIN,2022-01
WEGE3.SA,BEAR_CALM,-0.08055731694116877,0,STOP_LOSS,10,23.77484130859375,21.888133691641684,21.888133691641684,PRICE,TRAIN,2022-01
YDUQ3.SA,BEAR_CALM,0.15641177820281257,1,MAX_DAYS,10,17.204124450683594,19.91569709777832,14.988184262828888,PRICE,TRAIN,2022-01
YDUQ3.SA,BEAR_CALM,-0.10119999999999998,0,HARD_STOP,4,9.977341651916504,8.979607486724854,8.377170018371077,PRICE,TRAIN,2022-01
YDUQ3.SA,BEAR_CALM,0.02258488808620194,1,MAX_DAYS,10,9.016905784606934,9.231371879577637,7.558268427001818,PRICE,TRAIN,2022-01
YDUQ3.SA,BEAR_CALM,-0.026128204108900842,0,END_CLOSED,1,9.725577354431152,9.483136177062988,8.226977543007386,PRICE,TRAIN,2022-01
YDUQ3.SA,BEAR_CALM,-0.0012,0,MAX_DAYS,10,8.550674438476562,8.550674438476562,7.291851158552117,PRICE,TEST,2022-01
ALOS3.SA,BEAR_CALM,-0.09302391662472745,0,STOP_LOSS,4,17.24413299560547,15.66070916515128,15.66070916515128,PRICE,TRAIN,2022-04
ALOS3.SA,BEAR_CALM,-0.03391260020393474,0,MAX_DAYS,10,17.089324951171875,16.530288696289062,15.390713673429751,PRICE,TRAIN,2022-04
ALOS3.SA,BEAR_CALM,-0.08771036954994163,0,STOP_LOSS,8,16.048656463623047,14.660281262174959,14.660281262174959,PRICE,TRAIN,2022-04
ABEV3.SA,BEAR_CALM,0.028661786331955465,1,MAX_DAYS,10,11.298129081726074,11.63551139831543,10.428228180261327,PRICE,TRAIN,2022-04
ABEV3.SA,BEAR_CALM,0.021176689838791375,1,MAX_DAYS,10,11.226424217224121,11.47763442993164,10.519513439573817,PRICE,TRAIN,2022-04
B3SA3.SA,BEAR_CALM,0.013675945541972025,1,MAX_DAYS,10,10.879145622253418,11.040983200073242,9.886921054246354,PRICE,TRAIN,2022-04
AZUL4.SA,BEAR_CALM,-0.0055440651381916325,0,MAX_DAYS,10,11.510000228881836,11.460000038146973,9.533214398792811,PRICE,TRAIN,2022-04
AZUL4.SA,BEAR_CALM,0.23908906239769742,1,MAX_DAYS,10,11.069999694824219,13.729999542236328,9.337856871741158,PRICE,TRAIN,2022-04
AZUL4.SA,BEAR_CALM,-0.1012000000000001,0,HARD_STOP,1,9.520000457763672,8.568000411987304,7.67892895426069,PRICE,TRAIN,2022-04
AZUL4.SA,BEAR_CALM,-0.04669511392920025,0,MAX_DAYS,10,11.210000038146973,10.699999809265137,9.710000276565552,PRICE,TEST,2022-04
BBDC3.SA,BEAR_CALM,-0.0033334938879974393,0,MAX_DAYS,10,11.350701332092285,11.326484680175781,10.725344871588797,PRICE,TRAIN,2022-04
BBDC3.SA,BEAR_CALM,-0.06758442876496254,0,STOP_LOSS,10,9.815057754516602,9.1634907521879,9.1634907521879,PRICE,TRAIN,2022-04
BBDC3.SA,BEAR_CALM,-0.027185147078790182,0,MAX_DAYS,10,9.517531394958496,9.270216941833496,8.75997253964015,PRICE,TRAIN,2022-04
BBDC3.SA,BEAR_CALM,0.05309089944073762,1,MAX_DAYS,10,9.124205589294434,9.619566917419434,8.379079937876467,PRICE,TRAIN,2022-04
BBDC3.SA,BEAR_CALM,0.03013200388777646,1,END_CLOSED,7,9.180133819580078,9.467765808105469,8.550946456710667,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,0.014642878378466097,1,MAX_DAYS,10,13.794824600219727,14.013374328613281,12.894522950666124,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,-0.07063900627062772,0,STOP_LOSS,3,11.517613410949707,10.717841781084104,10.717841781084104,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,0.08591371079637908,1,MAX_DAYS,10,10.777987480163574,11.716897964477539,9.833233060752686,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,-0.03331598830170359,0,MAX_DAYS,10,11.252387046813965,10.891005516052246,10.258507103067007,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,-0.07943061219834083,0,STOP_LOSS,1,11.067439079284668,10.201626544644387,10.201626544644387,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,0.02059402355743343,1,MAX_DAYS,10,10.666446685791016,10.898911476135254,9.633886087330195,PRICE,TRAIN,2022-04
BBDC4.SA,BEAR_CALM,0.04653306888747775,1,END_CLOSED,6,10.09575080871582,10.577651977539062,9.172113831372341,PRICE,TRAIN,2022-04
BEEF3.SA,BEAR_CALM,-0.015944155302024553,0,MAX_DAYS,10,10.947669982910156,10.786255836486816,9.489517872489579,PRICE,TRAIN,2022-04
BEEF3.SA,BEAR_CALM,-0.07419902430750794,0,END_CLOSED,2,10.795750617980957,10.007671356201172,9.54614837631818,PRICE,TRAIN,2022-04
BEEF3.SA,BEAR_CALM,-0.10119999999999987,0,HARD_STOP,9,9.58989429473877,8.630904865264894,8.58105604012119,PRICE,TEST,2022-04
BBSE3.SA,BEAR_CALM,0.01666308713435103,1,END_CLOSED,8,23.72156524658203,24.145305633544922,22.68603728931646,PRICE,TEST,2022-04
BPAC11.SA,BEAR_CALM,0.09553139785981055,1,MAX_DAYS,10,20.572053909301758,22.5620174407959,18.33447912048858,PRICE,TRAIN,2022-04
BPAC11.SA,BEAR_CALM,-0.040855934687254146,0,MAX_DAYS,10,19.577434539794922,18.80107307434082,17.223819124257545,PRICE,TRAIN,2022-04
BPAC11.SA,BEAR_CALM,0.027073822317700592,1,MAX_DAYS,10,18.857194900512695,19.39035987854004,16.83444307678544,PRICE,TRAIN,2022-04
BPAC11.SA,BEAR_CALM,-0.012037188833999977,0,MAX_DAYS,10,18.98814582824707,18.782367706298828,16.898580720174213,PRICE,TRAIN,2022-04
BPAC11.SA,BEAR_CALM,-0.03755434389142633,0,MAX_DAYS,10,18.267908096313477,17.603790283203125,16.412187305044707,PRICE,TRAIN,2022-04
BPAC11.SA,BEAR_CALM,0.021704845641211536,1,END_CLOSED,3,17.968585968017578,18.38015365600586,16.012646356107794,PRICE,TRAIN,2022-04
BRAP4.SA,BEAR_CALM,0.05639743579187715,1,MAX_DAYS,10,17.6521053314209,18.668821334838867,15.960078348569994,PRICE,TRAIN,2022-04
BRAP4.SA,BEAR_CALM,0.044173568709582424,1,MAX_DAYS,10,15.036728858947754,15.718998908996582,13.977249641367452,PRICE,TRAIN,2022-04
BRAP4.SA,BEAR_CALM,-0.0032749709915797162,0,MAX_DAYS,10,17.093759536743164,17.058290481567383,15.755119990851377,PRICE,TEST,2022-04
CMIN3.SA,BEAR_CALM,-0.06663604713558993,0,MAX_DAYS,10,3.4433817863464355,3.2180604934692383,3.1641362903255965,PRICE,TRAIN,2022-04
CMIN3.SA,BEAR_CALM,-0.03428843758253366,0,MAX_DAYS,10,3.119842529296875,3.0166118144989014,2.8732674498677473,PRICE,TRAIN,2022-04
CMIN3.SA,BEAR_CALM,0.12451431089716722,1,MAX_DAYS,10,2.2180967330932617,2.496943235397339,1.9962869651266042,PRICE,TRAIN,2022-04
BRKM5.SA,BEAR_CALM,-0.0014880238999025674,0,MAX_DAYS,10,41.40192413330078,41.38999938964844,38.790470672579794,PRICE,TRAIN,2022-04
BRKM5.SA,BEAR_CALM,0.02106179966078745,1,MAX_DAYS,10,22.459999084472656,22.959999084472656,19.945713383810862,PRICE,TRAIN,2022-04
