ticker,regime,return,win,reason,days_held,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
ASAI3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,1,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
ASAI3.SA,BEAR_VOLATILE,-0.05858993923712388,0,HARD_STOP,2,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
ASAI3.SA,BEAR_VOLATILE,0.25720709692104926,1,BEAR_OPTIMIZED,67,0.5,-0.9999999999999887,1000.0,PRICE,TRAIN,2021-12
ASAI3.SA,BULL_VOLATILE,-0.002261027768370137,0,TIME_STOP,15,0.5,-0.5437060242099628,3.2471425504716644,PRICE,TEST,2021-12
ASAI3.SA,SIDEWAYS_VOLATILE,-0.051200000000000044,0,HARD_STOP,2,0.5,-2.4723339983315054,5.424056899557134,PRICE,TEST,2021-12
ASAI3.SA,SIDEWAYS_CALM,0.020896454860686565,1,END_CLOSED,2,0.5,-1.125802244625971,11.572612601791699,PRICE,TEST,2021-12
BBAS3.SA,SIDEWAYS_CALM,-0.051200000000000044,0,HARD_STOP,8,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBAS3.SA,BEAR_VOLATILE,-0.0185881657760101,0,TIME_STOP,12,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBAS3.SA,BEAR_CALM,0.12075960206056421,1,BEAR_OPTIMIZED,17,0.5,-1.154700538379245,1000.0,PRICE,TRAIN,2021-12
B3SA3.SA,SIDEWAYS_CALM,-0.017864628433897488,0,TIME_STOP,12,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
B3SA3.SA,BEAR_VOLATILE,-0.05119999999999993,0,HARD_STOP,8,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
B3SA3.SA,SIDEWAYS_VOLATILE,0.21883575944741138,1,SIGNAL,11,0.5,-0.5773502691896238,1000.0,PRICE,TRAIN,2021-12
AZUL4.SA,SIDEWAYS_CALM,-0.051200000000000044,0,HARD_STOP,5,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
AZUL4.SA,BEAR_VOLATILE,0.07754338176878214,1,BEAR_OPTIMIZED,1,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
AZUL4.SA,BULL_VOLATILE,-0.051200000000000044,0,HARD_STOP,6,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
