ticker,regime,return,win,reason,days_held,date_entry,date_exit,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
BEEF3.SA,BEAR_CALM,0.006445289147784063,1,STOP_TECNICO,36,2024-02-19,2024-03-26,-1.2120327205318917,-0.4478555717783727,14.831854716043214,PRICE,TRAIN,2023-10-08_2024-04-08
BEEF3.SA,BEAR_CALM,-0.01759346242757722,0,TIME_STOP,12,2024-03-27,2024-04-08,-0.835330665265717,-2.141441329608211,2.980861888324157,PRICE,TRAIN,2023-10-08_2024-04-08
BRAP4.SA,BEAR_CALM,-0.033349765880081116,0,TIME_STOP,11,2024-03-01,2024-03-12,-1.3691893149324001,1.0609745646349533,1000.0,PRICE,TRAIN,2023-10-08_2024-04-08
BRAP4.SA,BEAR_CALM,0.042064553899487135,1,END_CLOSED,20,2024-03-19,2024-04-08,0.24766645166695095,0.17700875185738987,34.30961849152067,PRICE,TRAIN,2023-10-08_2024-04-08
COGN3.SA,BEAR_VOLATILE,-0.060522022466990254,0,HARD_STOP,6,2024-03-28,2024-04-03,0.6854614510521125,-2.1324839336354673,14.142543982670276,PRICE,TRAIN,2023-10-08_2024-04-08
COGN3.SA,BEAR_VOLATILE,-0.0012,0,END_CLOSED,0,2024-04-08,2024-04-08,0.7374314334307629,-1.897989757615196,10.774178281831558,PRICE,TRAIN,2023-10-08_2024-04-08
CSAN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,9,2024-03-25,2024-04-03,-0.8407031640341253,0.013438407576802853,28.46784644534191,PRICE,TRAIN,2023-10-08_2024-04-08
CSAN3.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,2024-04-08,2024-04-08,-1.9336576393669542,0.4524791733663253,20.677224430918116,PRICE,TRAIN,2023-10-08_2024-04-08
EZTC3.SA,BEAR_CALM,-0.0005506225911330531,0,END_CLOSED,5,2024-04-03,2024-04-08,-0.7826669404061914,1.035886776113802,4.394909846033309,PRICE,TRAIN,2023-10-08_2024-04-08
FLRY3.SA,BEAR_CALM,-0.0021814840543004296,0,TIME_STOP,23,2024-03-13,2024-04-05,0.6279323438312435,-0.4682182850172701,1000.0,PRICE,TRAIN,2023-10-08_2024-04-08
GGBR4.SA,BEAR_CALM,-0.01662175670649304,0,TIME_STOP,18,2024-02-26,2024-03-15,0.1313277167400107,0.9099875931650949,11.499089581047691,PRICE,TRAIN,2023-10-08_2024-04-08
GGBR4.SA,BEAR_CALM,0.0546353315095399,1,BEAR_OPTIMIZED,15,2024-03-20,2024-04-04,-0.6135645713107292,0.527947611841146,6.063891851490886,PRICE,TRAIN,2023-10-08_2024-04-08
GOAU4.SA,BEAR_CALM,0.0570225510797203,1,BEAR_OPTIMIZED,16,2024-02-14,2024-03-01,0.910546392474596,1.1842397862265093,8.539324558280985,PRICE,TRAIN,2023-10-08_2024-04-08
GOAU4.SA,BEAR_CALM,0.04267739102425159,1,BEAR_OPTIMIZED,14,2024-03-07,2024-03-21,0.265760118329093,0.6767339168141246,8.532084961594158,PRICE,TRAIN,2023-10-08_2024-04-08
HAPV3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,1,2024-02-06,2024-02-07,-0.3319771677620201,-0.5253669949087081,7.149078899528598,PRICE,TRAIN,2023-10-08_2024-04-08
HAPV3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,2,2024-02-19,2024-02-21,0.2837389125253745,-0.7969061565484791,20.789517875094358,PRICE,TRAIN,2023-10-08_2024-04-08
HAPV3.SA,BEAR_CALM,0.11891167330734173,1,END_CLOSED,42,2024-02-26,2024-04-08,-1.5989267038770216,-0.99062918493563,14.500030944650929,PRICE,TRAIN,2023-10-08_2024-04-08
LREN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,2,2024-02-06,2024-02-08,-1.3844978121244624,-0.5495540235789661,7.034605313379662,PRICE,TRAIN,2023-10-08_2024-04-08
LREN3.SA,BEAR_CALM,0.1848768050807593,1,END_CLOSED,54,2024-02-14,2024-04-08,-1.8449338378672266,0.41474996054842855,6.5744864822037385,PRICE,TRAIN,2023-10-08_2024-04-08
LWSA3.SA,BEAR_CALM,-0.06294955296821017,0,HARD_STOP,10,2024-03-22,2024-04-01,-2.09098701151984,1.550731393158618,3.6342500781414357,PRICE,TRAIN,2023-10-08_2024-04-08
MGLU3.SA,BEAR_CALM,-0.05119999999999993,0,HARD_STOP,1,2024-02-07,2024-02-08,-1.0135276980475274,0.2822573401257287,1.8682146645255566,PRICE,TRAIN,2023-10-08_2024-04-08
MGLU3.SA,BEAR_CALM,0.00880000000000001,1,STOP_TECNICO,21,2024-02-14,2024-03-06,-1.4094791806110456,-0.01823755147077112,1.2438512681239016,PRICE,TRAIN,2023-10-08_2024-04-08
MGLU3.SA,BEAR_CALM,-0.051200000000000155,0,HARD_STOP,8,2024-03-14,2024-03-22,-0.8755793601442866,0.19062740279601428,2.165428730228423,PRICE,TRAIN,2023-10-08_2024-04-08
MGLU3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,1,2024-04-02,2024-04-03,-1.223818107312961,-0.19486010650021832,3.8218738097129186,PRICE,TRAIN,2023-10-08_2024-04-08
MGLU3.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,2024-04-08,2024-04-08,-1.0892878756597613,0.5848303836007341,5.382732952829754,PRICE,TRAIN,2023-10-08_2024-04-08
MRVE3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,4,2024-02-26,2024-03-01,-0.8132861542404697,-1.1839263969036877,29.59603966499335,PRICE,TRAIN,2023-10-08_2024-04-08
PCAR3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,8,2024-02-06,2024-02-14,-0.5045545357032213,-0.5485348437900245,3.658084427040861,PRICE,TRAIN,2023-10-08_2024-04-08
RAIZ4.SA,BEAR_CALM,-0.0012,0,END_CLOSED,5,2024-04-03,2024-04-08,-0.33348013996019904,0.4654311594254891,10.379864434239344,PRICE,TRAIN,2023-10-08_2024-04-08
RDOR3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,9,2024-02-14,2024-02-23,-2.2211054517496454,0.4327251492382735,3.5418696901854627,PRICE,TRAIN,2023-10-08_2024-04-08
RDOR3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,7,2024-03-01,2024-03-08,-1.6902928004614335,-0.13762172495488365,5.563785760010464,PRICE,TRAIN,2023-10-08_2024-04-08
RENT3.SA,BEAR_CALM,-0.038677058966476684,0,TIME_STOP,12,2024-03-20,2024-04-01,-0.5839028278988087,-0.3248250865368717,14.546631746729618,PRICE,TRAIN,2023-10-08_2024-04-08
TOTS3.SA,BEAR_VOLATILE,-0.0012,0,END_CLOSED,0,2024-04-08,2024-04-08,-1.1537161191930079,-0.2145701322354395,5.0267118508998365,PRICE,TRAIN,2023-10-08_2024-04-08
VALE3.SA,SIDEWAYS_CALM,-0.003778884763915323,0,TIME_STOP,17,2024-02-09,2024-02-26,0.9640070051881918,-0.15390467435324537,34.30961849152067,PRICE,TRAIN,2023-10-08_2024-04-08
VALE3.SA,SIDEWAYS_CALM,-0.05308799555965151,0,HARD_STOP,10,2024-03-05,2024-03-15,-0.6197614509274205,0.4578296751984023,34.30961849152067,PRICE,TRAIN,2023-10-08_2024-04-08
VALE3.SA,BEAR_CALM,0.04742619174627603,1,END_CLOSED,13,2024-03-26,2024-04-08,0.34888290425336266,-1.0762868944628894,11.326797239228364,PRICE,TRAIN,2023-10-08_2024-04-08
ABEV3.SA,BEAR_CALM,-0.0027809577750700573,0,TIME_STOP,11,2024-03-07,2024-03-18,0.6907524350825952,-2.7180105417015965,9.632223704575763,PRICE,TRAIN,2023-11-08_2024-05-08
ABEV3.SA,BEAR_VOLATILE,-0.00610592325194783,0,TIME_STOP,14,2024-03-25,2024-04-08,0.008425672795612363,-1.6888284748870206,10.989567404991,PRICE,TRAIN,2023-11-08_2024-05-08
ASAI3.SA,SIDEWAYS_CALM,0.03880001195073666,1,END_CLOSED,22,2024-04-16,2024-05-08,0.7040084928831185,0.38040951218643704,3.0165358246060388,PRICE,TRAIN,2023-11-08_2024-05-08
AZUL4.SA,BEAR_CALM,-0.07812310119423052,0,HARD_STOP,36,2024-03-07,2024-04-12,-1.3515157286689756,0.30570146220579847,11.653828829554707,PRICE,TRAIN,2023-11-08_2024-05-08
B3SA3.SA,BEAR_CALM,-0.0037019952342711923,0,TIME_STOP,13,2024-03-28,2024-04-10,-2.387842434867804,0.5126774839691185,12.374094812734553,PRICE,TRAIN,2023-11-08_2024-05-08
B3SA3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,9,2024-04-15,2024-04-24,-1.7406839243095225,1.2490960292858364,10.762201792138088,PRICE,TRAIN,2023-11-08_2024-05-08
B3SA3.SA,BEAR_VOLATILE,0.05395379122449127,1,END_CLOSED,6,2024-05-02,2024-05-08,-1.6168398615163444,-0.021816480661916784,15.6279809841238,PRICE,TRAIN,2023-11-08_2024-05-08
BBDC4.SA,BEAR_CALM,0.0009785821924649175,1,END_CLOSED,1,2024-05-07,2024-05-08,0.8210893682869552,0.2669909391621653,6.081467855621725,PRICE,TRAIN,2023-11-08_2024-05-08
BEEF3.SA,BEAR_CALM,-0.01759346242757722,0,TIME_STOP,12,2024-03-27,2024-04-08,-0.835330665265717,-2.141441329608211,2.980861888324157,PRICE,TRAIN,2023-11-08_2024-05-08
BEEF3.SA,BEAR_VOLATILE,-0.006166843238520146,0,TIME_STOP,21,2024-04-15,2024-05-06,-0.3001800267292251,-1.1047091260640736,6.008194560645154,PRICE,TRAIN,2023-11-08_2024-05-08
BRAP4.SA,BEAR_CALM,0.05035141212644199,1,END_CLOSED,50,2024-03-19,2024-05-08,0.24766645166695095,0.17700875185738987,34.30961849152067,PRICE,TRAIN,2023-11-08_2024-05-08
BRKM5.SA,BEAR_CALM,-0.0006924710078179063,0,END_CLOSED,2,2024-05-06,2024-05-08,-0.44761133196070685,-1.9572699920137715,10.10402217081402,PRICE,TRAIN,2023-11-08_2024-05-08
COGN3.SA,BEAR_VOLATILE,-0.060522022466990254,0,HARD_STOP,6,2024-03-28,2024-04-03,0.6854614510521125,-2.1324839336354673,14.142543982670276,PRICE,TRAIN,2023-11-08_2024-05-08
COGN3.SA,BEAR_VOLATILE,-0.08416955652467653,0,HARD_STOP,7,2024-04-08,2024-04-15,0.7374314334307629,-1.897989757615196,10.774178281831558,PRICE,TRAIN,2023-11-08_2024-05-08
CSAN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,9,2024-03-25,2024-04-03,-0.8407031640341253,0.013438407576802853,28.46784644534191,PRICE,TRAIN,2023-11-08_2024-05-08
CSAN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,3,2024-04-08,2024-04-11,-1.9336576393669542,0.4524791733663253,20.677224430918116,PRICE,TRAIN,2023-11-08_2024-05-08
CSAN3.SA,BEAR_VOLATILE,0.04338602063765871,1,END_CLOSED,22,2024-04-16,2024-05-08,-0.2371547194360489,0.028372430075251965,1000.0,PRICE,TRAIN,2023-11-08_2024-05-08
ELET3.SA,BEAR_VOLATILE,0.05717916800389542,1,BEAR_OPTIMIZED,10,2024-04-23,2024-05-03,-0.07784741815668562,-2.4997837740442383,34.30961849152067,PRICE,TRAIN,2023-11-08_2024-05-08
ENEV3.SA,SIDEWAYS_CALM,0.05476710506383018,1,SIGNAL,10,2024-04-16,2024-04-26,-0.39191867188026824,-0.19347030807012633,2.082157349515694,PRICE,TRAIN,2023-11-08_2024-05-08
EZTC3.SA,BEAR_CALM,-0.06613499357635458,0,HARD_STOP,9,2024-04-03,2024-04-12,-0.7826669404061914,1.035886776113802,4.394909846033309,PRICE,TRAIN,2023-11-08_2024-05-08
FLRY3.SA,BEAR_CALM,-0.0021814840543004296,0,TIME_STOP,23,2024-03-13,2024-04-05,0.6279323438312435,-0.4682182850172701,1000.0,PRICE,TRAIN,2023-11-08_2024-05-08
FLRY3.SA,BEAR_CALM,0.06219030590973116,1,END_CLOSED,22,2024-04-16,2024-05-08,-0.8691300547832308,0.4799015981679653,34.30961849152067,PRICE,TRAIN,2023-11-08_2024-05-08
GGBR4.SA,BEAR_CALM,0.09424154950018168,1,BEAR_OPTIMIZED,28,2024-03-07,2024-04-04,0.38395642187347556,-0.5223980490592176,9.72499465069068,PRICE,TRAIN,2023-11-08_2024-05-08
GGBR4.SA,BEAR_CALM,0.06960597112284081,1,BEAR_OPTIMIZED,9,2024-04-24,2024-05-03,-1.2112486423766422,1.8017778419658377,4.554785551087371,PRICE,TRAIN,2023-11-08_2024-05-08
GOAU4.SA,BEAR_CALM,0.04267739102425159,1,BEAR_OPTIMIZED,14,2024-03-07,2024-03-21,0.265760118329093,0.6767339168141246,8.532084961594158,PRICE,TRAIN,2023-11-08_2024-05-08
HAPV3.SA,BEAR_CALM,-0.006449330692481346,0,TIME_STOP,19,2024-03-07,2024-03-26,-1.169772654779718,-0.5690694711131256,11.918296379498443,PRICE,TRAIN,2023-11-08_2024-05-08
HAPV3.SA,BEAR_CALM,-0.042331067248374786,0,TIME_STOP,13,2024-04-02,2024-04-15,-1.1583031210382475,-2.1967317018402177,8.533401776923434,PRICE,TRAIN,2023-11-08_2024-05-08
HYPE3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,6,2024-04-10,2024-04-16,0.381683019907049,-1.4140613002662261,3.2001747012882507,PRICE,TRAIN,2023-11-08_2024-05-08
HYPE3.SA,BEAR_CALM,-0.0012,0,END_CLOSED,0,2024-05-08,2024-05-08,0.48769801363446713,-0.8185283093131106,9.971966110270152,PRICE,TRAIN,2023-11-08_2024-05-08
LREN3.SA,SIDEWAYS_CALM,0.00880000000000001,1,STOP_TECNICO,22,2024-03-21,2024-04-12,-0.18459111353621427,-1.3447168432024064,4.854696926916619,PRICE,TRAIN,2023-11-08_2024-05-08
LWSA3.SA,BEAR_CALM,-0.06294955296821017,0,HARD_STOP,10,2024-03-22,2024-04-01,-2.09098701151984,1.550731393158618,3.6342500781414357,PRICE,TRAIN,2023-11-08_2024-05-08
MGLU3.SA,BEAR_CALM,-0.051200000000000155,0,HARD_STOP,8,2024-03-14,2024-03-22,-0.8755793601442866,0.19062740279601428,2.165428730228423,PRICE,TRAIN,2023-11-08_2024-05-08
MGLU3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,1,2024-04-02,2024-04-03,-1.223818107312961,-0.19486010650021832,3.8218738097129186,PRICE,TRAIN,2023-11-08_2024-05-08
MGLU3.SA,BEAR_CALM,-0.06861568320946923,0,HARD_STOP,4,2024-04-08,2024-04-12,-1.0892878756597613,0.5848303836007341,5.382732952829754,PRICE,TRAIN,2023-11-08_2024-05-08
MGLU3.SA,BEAR_VOLATILE,-0.053831626568823364,0,HARD_STOP,6,2024-04-17,2024-04-23,-1.0612962872021348,-0.481618926313015,34.30961849152067,PRICE,TRAIN,2023-11-08_2024-05-08
MULT3.SA,BEAR_VOLATILE,0.03737816951622106,1,END_CLOSED,13,2024-04-25,2024-05-08,-0.5914826906887034,-0.36927766830428305,26.67673404016169,PRICE,TRAIN,2023-11-08_2024-05-08
RAIZ4.SA,BEAR_CALM,-0.0696523178082861,0,HARD_STOP,8,2024-04-03,2024-04-11,-0.33348013996019904,0.4654311594254891,10.379864434239344,PRICE,TRAIN,2023-11-08_2024-05-08
RAIZ4.SA,BEAR_VOLATILE,0.06364635306242969,1,END_CLOSED,20,2024-04-18,2024-05-08,-0.9262425344641296,0.6503086288563135,1000.0,PRICE,TRAIN,2023-11-08_2024-05-08
RENT3.SA,BEAR_CALM,-0.038677058966476684,0,TIME_STOP,12,2024-03-20,2024-04-01,-0.5839028278988087,-0.3248250865368717,14.546631746729618,PRICE,TRAIN,2023-11-08_2024-05-08
RENT3.SA,BEAR_CALM,-0.05187559960891743,0,HARD_STOP,4,2024-04-11,2024-04-15,0.04118946800813789,-0.03200334433103796,4.487683045823701,PRICE,TRAIN,2023-11-08_2024-05-08
SANB11.SA,BEAR_CALM,-0.009751960900835764,0,TIME_STOP,15,2024-04-10,2024-04-25,-1.420811217886323,-2.0091678916944806,3.547589938592404,PRICE,TRAIN,2023-11-08_2024-05-08
TOTS3.SA,BEAR_VOLATILE,-0.0546833991268473,0,HARD_STOP,7,2024-04-08,2024-04-15,-1.1537161191930079,-0.2145701322354395,5.0267118508998365,PRICE,TRAIN,2023-11-08_2024-05-08
VALE3.SA,BEAR_CALM,0.06441204590606872,1,END_CLOSED,43,2024-03-26,2024-05-08,0.34888290425336266,-1.0762868944628894,11.326797239228364,PRICE,TRAIN,2023-11-08_2024-05-08
ABEV3.SA,BEAR_CALM,-0.019277299227853616,0,TIME_STOP,11,2024-04-08,2024-04-19,-1.6599240653876497,0.136351145007291,6.68169316891791,PRICE,TRAIN,2023-12-08_2024-06-08
ASAI3.SA,SIDEWAYS_CALM,-0.004276941232849961,0,TIME_STOP,41,2024-04-16,2024-05-27,0.7040084928831185,0.38040951218643704,3.0165358246060388,PRICE,TRAIN,2023-12-08_2024-06-08
AZUL4.SA,BEAR_CALM,-0.06811731808716451,0,HARD_STOP,3,2024-04-08,2024-04-11,-1.381877497345256,-0.6836907671098854,3.9675411839774615,PRICE,TRAIN,2023-12-08_2024-06-08
B3SA3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,5,2024-04-10,2024-04-15,-2.5067621967025655,0.9753798349312123,7.954967518662225,PRICE,TRAIN,2023-12-08_2024-06-08
B3SA3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,8,2024-04-22,2024-04-30,-1.252281996965765,0.5974244581789288,11.983988325278899,PRICE,TRAIN,2023-12-08_2024-06-08
B3SA3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,4,2024-05-06,2024-05-10,-1.1583536704115354,-0.03865747689777181,9.80721473497307,PRICE,TRAIN,2023-12-08_2024-06-08
B3SA3.SA,BEAR_CALM,-0.06342614357470513,0,HARD_STOP,10,2024-05-21,2024-05-31,-1.0591635530129622,0.12826539776419543,8.707967157537562,PRICE,TRAIN,2023-12-08_2024-06-08
B3SA3.SA,BEAR_CALM,-0.0002689347555175014,0,END_CLOSED,2,2024-06-05,2024-06-07,-1.2937515074607573,-1.9554883422402007,10.462340662780607,PRICE,TRAIN,2023-12-08_2024-06-08
BBDC3.SA,BEAR_CALM,-0.02385113678717856,0,TIME_STOP,11,2024-05-13,2024-05-24,0.4480452332044298,0.06444486744902315,6.635142176972941,PRICE,TRAIN,2023-12-08_2024-06-08
BBDC3.SA,BEAR_CALM,-0.0014357575083841156,0,END_CLOSED,9,2024-05-29,2024-06-07,-0.2617382376096011,0.6048799936919695,34.30961849152067,PRICE,TRAIN,2023-12-08_2024-06-08
BBDC4.SA,BEAR_CALM,-0.033153663708511937,0,TIME_STOP,13,2024-05-07,2024-05-20,0.8210893682869552,0.2669909391621653,6.081467855621725,PRICE,TRAIN,2023-12-08_2024-06-08
BBDC4.SA,BEAR_CALM,0.0018394067817276494,1,END_CLOSED,11,2024-05-27,2024-06-07,-0.5499716955581014,0.7994088654014451,34.30961849152067,PRICE,TRAIN,2023-12-08_2024-06-08
BEEF3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,4,2024-04-08,2024-04-12,-2.6553860370059863,-1.8687281727037142,2.7839202950989286,PRICE,TRAIN,2023-12-08_2024-06-08
BRAP4.SA,BEAR_CALM,-0.01550409161596402,0,TIME_STOP,49,2024-04-10,2024-05-29,0.1424490173361163,-1.0810540071515697,10.17005016481071,PRICE,TRAIN,2023-12-08_2024-06-08
BRKM5.SA,BEAR_CALM,-0.027088335488863156,0,TIME_STOP,11,2024-05-06,2024-05-17,-0.44761133196070685,-1.9572699920137715,10.10402217081402,PRICE,TRAIN,2023-12-08_2024-06-08
BRKM5.SA,BEAR_CALM,-0.05192828913221283,0,HARD_STOP,9,2024-05-22,2024-05-31,-1.697660269201091,-1.3754063678897697,13.82229273321287,PRICE,TRAIN,2023-12-08_2024-06-08
COGN3.SA,BEAR_VOLATILE,-0.08416955652467653,0,HARD_STOP,7,2024-04-08,2024-04-15,0.7374314334307629,-1.897989757615196,10.774178281831558,PRICE,TRAIN,2023-12-08_2024-06-08
CSAN3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,3,2024-04-08,2024-04-11,-1.9336576393669542,0.4524791733663253,20.677224430918116,PRICE,TRAIN,2023-12-08_2024-06-08
CSAN3.SA,BEAR_VOLATILE,-0.005446307642110092,0,TIME_STOP,36,2024-04-16,2024-05-22,-0.2371547194360489,0.028372430075251965,1000.0,PRICE,TRAIN,2023-12-08_2024-06-08
CSAN3.SA,BEAR_CALM,-0.05237263712458142,0,HARD_STOP,8,2024-05-27,2024-06-04,-2.348468107164355,0.013776168208963588,16.732318742579867,PRICE,TRAIN,2023-12-08_2024-06-08
CSNA3.SA,BEAR_CALM,-0.02090057264223024,0,END_CLOSED,4,2024-06-03,2024-06-07,-2.030745837296781,1.5614119349013988,10.362469908863204,PRICE,TRAIN,2023-12-08_2024-06-08
CVCB3.SA,BEAR_CALM,-0.051200000000000155,0,HARD_STOP,5,2024-05-10,2024-05-15,0.8375180759392676,-0.775527216627965,34.30961849152067,PRICE,TRAIN,2023-12-08_2024-06-08
CVCB3.SA,BEAR_CALM,-0.026841061693801314,0,END_CLOSED,4,2024-06-03,2024-06-07,0.6723249323490693,0.28564415638512936,25.38089727857188,PRICE,TRAIN,2023-12-08_2024-06-08
ELET3.SA,BEAR_VOLATILE,0.05717916800389542,1,BEAR_OPTIMIZED,10,2024-04-23,2024-05-03,-0.07784741815668562,-2.4997837740442383,34.30961849152067,PRICE,TRAIN,2023-12-08_2024-06-08
ENEV3.SA,SIDEWAYS_CALM,0.05476710506383018,1,SIGNAL,10,2024-04-16,2024-04-26,-0.39191867188026824,-0.19347030807012633,2.082157349515694,PRICE,TRAIN,2023-12-08_2024-06-08
EZTC3.SA,BEAR_CALM,-0.06674180961472156,0,HARD_STOP,4,2024-04-08,2024-04-12,0.0823452997866913,0.6101521625496549,4.167809673361324,PRICE,TRAIN,2023-12-08_2024-06-08
EZTC3.SA,BEAR_CALM,-0.037171207531343974,0,TIME_STOP,12,2024-05-10,2024-05-22,-0.19238488149290978,0.6706431692709296,14.675158664729818,PRICE,TRAIN,2023-12-08_2024-06-08
EZTC3.SA,BEAR_CALM,0.03333559919431348,1,END_CLOSED,11,2024-05-27,2024-06-07,-0.29537661114799,-0.3105674342992354,17.403836291964833,PRICE,TRAIN,2023-12-08_2024-06-08
FLRY3.SA,BEAR_CALM,0.02586547470145182,1,END_CLOSED,52,2024-04-16,2024-06-07,-0.8691300547832308,0.4799015981679653,34.30961849152067,PRICE,TRAIN,2023-12-08_2024-06-08
GGBR4.SA,BEAR_CALM,0.06960597112284081,1,BEAR_OPTIMIZED,9,2024-04-24,2024-05-03,-1.2112486423766422,1.8017778419658377,4.554785551087371,PRICE,TRAIN,2023-12-08_2024-06-08
GGBR4.SA,SIDEWAYS_CALM,-0.051200000000000044,0,HARD_STOP,4,2024-05-31,2024-06-04,-0.769012216475119,-0.5357967906415867,4.493677112405773,PRICE,TRAIN,2023-12-08_2024-06-08
HAPV3.SA,BEAR_CALM,-0.05449945503401279,0,HARD_STOP,5,2024-04-10,2024-04-15,-1.2165654361871212,-2.312707703241178,4.172460143246945,PRICE,TRAIN,2023-12-08_2024-06-08
HYPE3.SA,BEAR_VOLATILE,-0.051200000000000044,0,HARD_STOP,6,2024-04-10,2024-04-16,0.381683019907049,-1.4140613002662261,3.2001747012882507,PRICE,TRAIN,2023-12-08_2024-06-08
HYPE3.SA,BEAR_CALM,-0.01105224692432396,0,TIME_STOP,13,2024-05-08,2024-05-21,0.48769801363446713,-0.8185283093131106,9.971966110270152,PRICE,TRAIN,2023-12-08_2024-06-08
HYPE3.SA,BEAR_CALM,0.009359547270036163,1,END_CLOSED,3,2024-06-04,2024-06-07,0.709407637172904,-2.5103174348530217,10.347023804705904,PRICE,TRAIN,2023-12-08_2024-06-08
LREN3.SA,SIDEWAYS_CALM,-0.07291054534864252,0,HARD_STOP,7,2024-05-14,2024-05-21,-0.2800785880908037,-2.731679526005422,2.5838657274504353,PRICE,TRAIN,2023-12-08_2024-06-08
LWSA3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,1,2024-05-09,2024-05-10,-1.1552563315039688,-0.6755021601789967,12.193737417490793,PRICE,TRAIN,2023-12-08_2024-06-08
LWSA3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,1,2024-05-15,2024-05-16,-1.2311440203687236,-0.4523514690715606,21.087716245298814,PRICE,TRAIN,2023-12-08_2024-06-08
LWSA3.SA,BEAR_CALM,-0.07310998209005329,0,HARD_STOP,1,2024-05-21,2024-05-22,-1.8551063049978143,-0.24934771920874824,34.30961849152067,PRICE,TRAIN,2023-12-08_2024-06-08
MGLU3.SA,BEAR_CALM,-0.11680688094513961,0,HARD_STOP,4,2024-04-11,2024-04-15,-2.1477179527295984,0.05353398687511195,5.808929297850134,PRICE,TRAIN,2023-12-08_2024-06-08
MGLU3.SA,BEAR_VOLATILE,-0.06002355207295531,0,HARD_STOP,1,2024-04-22,2024-04-23,-1.6157778809474566,-0.7032910687583299,32.377501461887476,PRICE,TRAIN,2023-12-08_2024-06-08
MGLU3.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,5,2024-05-16,2024-05-21,-1.2443486070711405,-0.6741068433295362,19.250040584626515,PRICE,TRAIN,2023-12-08_2024-06-08
MRVE3.SA,BEAR_CALM,-0.004073560462197666,0,TIME_STOP,11,2024-05-23,2024-06-03,0.02234260233466257,0.9819149822780538,7.837138246233765,PRICE,TRAIN,2023-12-08_2024-06-08
MULT3.SA,BEAR_VOLATILE,-0.008135553399530891,0,TIME_STOP,27,2024-04-25,2024-05-22,-0.5914826906887034,-0.36927766830428305,26.67673404016169,PRICE,TRAIN,2023-12-08_2024-06-08
MULT3.SA,BEAR_CALM,-0.009005870095766165,0,END_CLOSED,10,2024-05-28,2024-06-07,0.1773860969836911,-1.7448545717915132,12.56484581063082,PRICE,TRAIN,2023-12-08_2024-06-08
RAIL3.SA,BEAR_CALM,-0.018081852428605515,0,END_CLOSED,10,2024-05-28,2024-06-07,1.2124297805626238,-1.0623358670878449,14.374354388701706,PRICE,TRAIN,2023-12-08_2024-06-08
RAIZ4.SA,BEAR_CALM,-0.0696523178082861,0,HARD_STOP,3,2024-04-08,2024-04-11,-1.3449866467625307,0.3746388261556428,8.359041487360123,PRICE,TRAIN,2023-12-08_2024-06-08
RAIZ4.SA,BEAR_VOLATILE,0.00880000000000001,1,STOP_TECNICO,26,2024-04-18,2024-05-14,-0.9262425344641296,0.6503086288563135,1000.0,PRICE,TRAIN,2023-12-08_2024-06-08
RAIZ4.SA,BEAR_CALM,-0.07380727085397368,0,HARD_STOP,7,2024-05-15,2024-05-22,-2.0446654833225884,1.1733496624442468,12.582354398928427,PRICE,TRAIN,2023-12-08_2024-06-08
RAIZ4.SA,BEAR_CALM,-0.06671725895594696,0,HARD_STOP,8,2024-05-27,2024-06-04,-2.0864809557000963,-0.21573865325131084,18.188146349999343,PRICE,TRAIN,2023-12-08_2024-06-08
RENT3.SA,BEAR_CALM,-0.05187559960891743,0,HARD_STOP,4,2024-04-11,2024-04-15,0.04118946800813789,-0.03200334433103796,4.487683045823701,PRICE,TRAIN,2023-12-08_2024-06-08
RENT3.SA,BEAR_CALM,-0.020638269782286688,0,TIME_STOP,11,2024-05-13,2024-05-24,0.21849601118735185,-0.89572909097536,7.862034564157885,PRICE,TRAIN,2023-12-08_2024-06-08
