Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,4.808992552631053,-2.313461888965342,2.2128808164722242,4.776639608586813,1.1955605552613853,5.392543601016873,
2023,7.916106300940795,-2.902619126437179,0.8240232711417504,-1.6477857146745818,-3.624019151768861,-6.637710401265609,5.19437289349165
2024,,1.288905809628203,-1.5158563675499221,-4.6193041523908835,-5.009387657585387,,
2025,,7.838188726260049,4.585598173701033,2.1395813416674967,0.006798862048353993,3.095141688301684,12.011653009006267
