z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),7,2.135714574420936,1.666659331508935,0.03593136110600476,85.71428571428571,5
Barato (-2.5 a -1.5),108,0.3347008378440697,0.1926673676248103,0.027182133342750023,51.85185185185185,5
Leve Desc (-1.5 a -0.5),203,-0.2503528463155422,-0.4537246272599771,0.026205013256948406,44.827586206896555,5
Neutro,200,0.816893655297595,0.07390199936335717,0.03738505351428479,51.0,5
Leve Premio (0.5 a 1.5),289,0.18090563488302744,-0.06850369795026179,0.02570865350228256,47.781569965870304,5
Caro (1.5 a 2.5),96,-1.1586849253705311,-1.1846607317145652,0.033373217202421354,26.804123711340207,5
Muito Caro (>2.5),16,-0.2572360589431937,0.6946483423016458,0.05028231379669336,50.0,5
Muito Barato (<-2.5),7,0.9698423820765643,2.4999889972634026,0.027471225640107785,57.14285714285714,10
Barato (-2.5 a -1.5),108,0.7863421369795734,0.45480402349475924,0.03363791343836261,55.55555555555556,10
Leve Desc (-1.5 a -0.5),203,-0.21513505703455493,-1.0471236185127575,0.0429236034005863,40.39408866995074,10
Neutro,200,1.412763002053339,0.4104774395700561,0.05384979721962674,56.00000000000001,10
Leve Premio (0.5 a 1.5),285,-0.010125427724455864,-0.07727511690890365,0.032874319478217166,45.73378839590443,10
Caro (1.5 a 2.5),95,-1.2926716105736,-1.0981384285977391,0.03836736850944727,38.144329896907216,10
Muito Caro (>2.5),16,0.11997328641727076,-0.5628259526928747,0.0742217236698143,43.75,10
Muito Barato (<-2.5),7,-0.7348457909596563,-0.530305497583361,0.032356935171055964,28.57142857142857,20
Barato (-2.5 a -1.5),108,2.037842878223997,0.7895008190333064,0.054228092513677544,51.85185185185185,20
Leve Desc (-1.5 a -0.5),203,1.3674780819868118,-1.2479187651255552,0.0713510450276641,45.320197044334975,20
Neutro,200,1.4080197594808708,0.7869841321353599,0.07497865595457517,53.5,20
Leve Premio (0.5 a 1.5),275,-0.7300831283152455,-1.2361674123093969,0.04344144368703981,37.883959044368595,20
Caro (1.5 a 2.5),95,-1.1351714241781603,-1.2881293608751232,0.049477990050935027,37.11340206185567,20
Muito Caro (>2.5),16,-1.4871740479453985,0.2854175758921773,0.09658050407364457,50.0,20
Muito Barato (<-2.5),7,-2.4105154442469696,-4.119859201689657,0.05201898879415906,42.857142857142854,40
Barato (-2.5 a -1.5),108,5.1233786737108815,3.795490194224971,0.09641387885461923,62.03703703703704,40
Leve Desc (-1.5 a -0.5),203,4.684876370630953,3.911644494094313,0.09827914645803604,63.05418719211823,40
Neutro,189,0.25082556710091863,-1.7398517611277309,0.09232176666185006,40.5,40
Leve Premio (0.5 a 1.5),266,-2.004174964587623,-2.1878955811331533,0.06074286924563127,36.86006825938566,40
Caro (1.5 a 2.5),95,-2.327258132748191,-3.1612863821594672,0.06807043221406156,30.927835051546392,40
Muito Caro (>2.5),16,0.7598273821068396,5.750400907867837,0.13154578402411587,56.25,40
