Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,,-3.151520181909534,3.115008665492685,2.851694558103123,-4.764016771795208,6.702786564331774,
2023,-7.071419651773603,-4.920253043789483,1.432433412135703,0.5822697014831624,-3.562323722699273,-7.097813761747775,
2024,,-1.108245516414115,-0.35408911836379053,-3.4664785601892083,-5.144802869040569,,
2025,,6.290732809695516,7.243863807104961,2.520707430045498,1.0608384540142755,2.281063479787976,6.117743647924969
