Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,-8.93579607749727,0.7146738170372313,4.6026970928441315,5.319684277378093,-0.13404020955132478,0.6224566860341765,1.954023793926345
2023,1.024492427219516,5.042448600234231,-1.4262248793572236,1.6699073047777722,3.9567324552821463,3.2404447924533293,6.820092152894311
2024,,10.285481009816444,6.7547551464133955,3.975735940395459,1.1632829305771024,-0.06371456727535665,-1.9219514425091158
2025,,10.57218175844178,10.183815708414867,9.83918208341718,5.112773640716046,2.414565838847045,6.0452185936464895
