z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),13,-0.5968126052461877,-1.5400956596086979,0.02597238449541515,46.15384615384615,5
Barato (-2.5 a -1.5),92,0.49809453294763834,0.24885096869468049,0.026683478046191287,56.52173913043478,5
Leve Desc (-1.5 a -0.5),156,-0.21612966383073492,-0.18504883329762412,0.028786994675271172,48.07692307692308,5
Neutro,139,0.2531933599345612,0.29243705905925843,0.03296941730961493,53.23741007194245,5
Leve Premio (0.5 a 1.5),219,0.7990720625220702,1.067327089955472,0.02991827661216129,59.82142857142857,5
Caro (1.5 a 2.5),250,0.11565580207907558,0.023415292134087995,0.02786324910462382,50.4,5
Muito Caro (>2.5),50,0.3732633508597045,0.4323522929289947,0.023638679978621287,64.0,5
Muito Barato (<-2.5),13,0.2340059319289327,-0.6827317135458144,0.02931428934334852,38.46153846153847,10
Barato (-2.5 a -1.5),92,0.22279405061955368,0.3361882056866716,0.0287617373140483,54.347826086956516,10
Leve Desc (-1.5 a -0.5),156,-0.3669529336081815,-0.7908524685446394,0.042996105457439156,44.871794871794876,10
Neutro,139,0.5531383759324349,0.515149625337008,0.043912419408857435,54.67625899280576,10
Leve Premio (0.5 a 1.5),216,1.4238903849249716,1.481722135173158,0.04001869991392077,57.14285714285714,10
Caro (1.5 a 2.5),248,0.5609951793562288,0.5042399019401289,0.037564552309681865,57.599999999999994,10
Muito Caro (>2.5),50,0.8405178393681217,1.6239803183671575,0.03488251936685655,62.0,10
Muito Barato (<-2.5),13,0.41255805245364535,0.4868978898224796,0.025337727023043037,53.84615384615385,20
Barato (-2.5 a -1.5),92,-0.4482355596190714,-1.6012908787220004,0.04871949258901742,39.130434782608695,20
Leve Desc (-1.5 a -0.5),156,-0.8980556263439546,-2.9654661940098634,0.060942061421721046,35.256410256410255,20
Neutro,139,2.0327348051203904,2.523193915303512,0.05799849848008196,62.589928057553955,20
Leve Premio (0.5 a 1.5),214,2.231538872143761,2.4052707198023215,0.05347560293825451,57.58928571428571,20
Caro (1.5 a 2.5),240,1.8571871410034544,1.6689767104773656,0.05117276050555023,56.39999999999999,20
Muito Caro (>2.5),50,1.1487542852334427,1.5218821788244963,0.05654245793473638,57.99999999999999,20
Muito Barato (<-2.5),13,-1.418824083169295,-1.7075465824769154,0.037972743323321234,46.15384615384615,40
Barato (-2.5 a -1.5),92,-0.059762671327439565,-2.911842316048535,0.07038413491594146,36.95652173913043,40
Leve Desc (-1.5 a -0.5),156,-1.3994254098919718,-5.6354934940011425,0.09531045327960397,41.66666666666667,40
Neutro,139,4.218067322473988,5.797264479029218,0.08504289318639888,74.10071942446042,40
Leve Premio (0.5 a 1.5),203,4.004559289332493,4.3267673351683245,0.07597764941979951,64.73214285714286,40
Caro (1.5 a 2.5),231,4.159442385001865,3.523756077465112,0.08069445206923342,59.199999999999996,40
Muito Caro (>2.5),50,2.1891444167618466,0.9344891475810635,0.05802463580896938,62.0,40
