z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),7,0.06039252532710997,0.5254049922940318,0.03483476443615697,57.14285714285714,5
Barato (-2.5 a -1.5),41,1.6203005033456275,1.090258388345644,0.03917221615274629,60.97560975609756,5
Leve Desc (-1.5 a -0.5),133,2.3028098150319165,2.0961539252118966,0.04271377080526557,66.16541353383458,5
Neutro,240,-0.3486372894423195,0.3448065402276046,0.04628932185927461,52.244897959183675,5
Leve Premio (0.5 a 1.5),203,0.1314630920491732,-0.45576033365896107,0.047448045547843355,46.79802955665024,5
Caro (1.5 a 2.5),257,0.6832440540167694,0.6668289509914604,0.04592327933287535,55.6420233463035,5
Muito Caro (>2.5),38,1.9929745738713651,1.4790865711066137,0.0443758847687562,63.1578947368421,5
Muito Barato (<-2.5),7,1.8158039348417896,2.2539863909785796,0.04955359005001885,57.14285714285714,10
Barato (-2.5 a -1.5),41,4.0552995195854376,4.603091361690681,0.05016315582011764,80.48780487804879,10
Leve Desc (-1.5 a -0.5),133,4.498491422996818,4.229115139142126,0.051819083007169336,78.94736842105263,10
Neutro,236,-0.05462691326615384,0.13524321809400552,0.06398970067620845,48.57142857142857,10
Leve Premio (0.5 a 1.5),202,0.06180688434574554,-0.3110716755866716,0.06985827238061323,47.29064039408867,10
Caro (1.5 a 2.5),257,1.1804487858645878,1.6817508943352877,0.07138331781663994,56.42023346303502,10
Muito Caro (>2.5),38,1.92543805025401,1.299368379303123,0.07607262829339975,63.1578947368421,10
Muito Barato (<-2.5),7,1.3181378372069388,3.600874485637462,0.05433182257996583,57.14285714285714,20
Barato (-2.5 a -1.5),41,6.443975205136214,4.16805249764487,0.07698460232224755,80.48780487804879,20
Leve Desc (-1.5 a -0.5),133,7.631940161077591,7.599995930989589,0.0765130575505656,87.96992481203007,20
Neutro,232,1.6749944172883848,0.44260204726040975,0.09419737543150888,51.02040816326531,20
Leve Premio (0.5 a 1.5),196,0.02988557202333325,-0.4129165714292893,0.08896539645233772,45.812807881773395,20
Caro (1.5 a 2.5),257,2.328462677517636,2.8416095135838537,0.10423573221520491,62.2568093385214,20
Muito Caro (>2.5),38,1.343416392531572,-0.5352008830095067,0.08628539586645802,47.368421052631575,20
Muito Barato (<-2.5),7,-5.360526200259067,-6.592264244873769,0.049481523679392306,14.285714285714285,40
Barato (-2.5 a -1.5),41,7.393249232967769,5.758157846363066,0.15706663027762813,65.85365853658537,40
Leve Desc (-1.5 a -0.5),121,10.96946127131386,7.151808667115356,0.145321835536122,77.44360902255639,40
Neutro,229,4.596354138493042,3.020426326293024,0.11382337069679568,61.63265306122449,40
Leve Premio (0.5 a 1.5),191,1.3873814044907289,0.2647609987210142,0.12800214161892537,47.29064039408867,40
Caro (1.5 a 2.5),257,4.9797772738653014,6.335504513204704,0.12882978552683472,63.81322957198443,40
Muito Caro (>2.5),38,3.0570113778354364,4.311754867916207,0.0901432292972624,71.05263157894737,40
