Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,-10.978946802255164,-7.272390718467606,4.089210743988193,-10.948724135007248,-11.482310419428371,-14.545455978473754,
2023,37.268445922820995,55.31947370747593,47.50144699093831,6.551588226273161,-6.264361747970834,6.678460729169515,-2.7669908472910745
2024,3.741820279755781,3.1396005009376364,-10.504849401465119,-14.626644297599714,-23.830805101492793,,
2025,,-40.261911964964206,1.7501443613118148,-9.61513001587799,-13.242410035879281,22.666664123535153,
