Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,1.2596930341539114,0.30514072045157825,-3.2501979644847654,0.7842115714218433,-3.083946584154801,-8.54475163141094,
2023,10.826775570768454,4.73773683182714,4.0472215904140745,-0.3174701115984327,1.2426275946371157,-2.9592008298958326,-5.4493296598341265
2024,2.8609529218816485,-3.790820553835781,0.6009016292117489,-0.6341953252082968,-0.8252549610193933,-4.49059514691685,0.6495277089120763
2025,,,,13.105914274434378,5.767509658927527,5.452043042952541,6.414594682729066
