Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,,11.95625280719859,6.400739190586616,-2.230949260637168,-7.459120694068476,-8.451965532478404,-10.68186896645541
2023,,12.159848118229544,7.842552640406142,6.475149734076953,6.4929704079314785,7.116967322509213,6.735721467343953
2024,3.9072476141374914,-4.834893417305813,-5.339844905415453,-3.502478970177563,5.375025740022653,0.8054140323012142,-4.934842427316814
2025,,6.366557690425645,9.006978585265864,6.7526705011138235,1.96016507790711,2.001707076884028,2.2057642420192036
