z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),5,1.6570930511971182,1.696537273772969,0.03831508142741057,80.0,5
Barato (-2.5 a -1.5),135,0.5751410095795311,0.9345646389681495,0.04278411681103429,60.0,5
Leve Desc (-1.5 a -0.5),231,-0.84002528271256,-0.9229877594826741,0.04041718707587803,39.39393939393939,5
Neutro,138,1.2158393543251373,1.4378904504133039,0.0435881292976984,68.11594202898551,5
Leve Premio (0.5 a 1.5),186,0.5308956517553359,0.2721159852683841,0.03789948791584327,53.403141361256544,5
Caro (1.5 a 2.5),186,0.9419883853587456,0.5018182984778297,0.03728174432268377,58.602150537634415,5
Muito Caro (>2.5),38,-0.754383615875247,-1.34024960758794,0.03684665910784708,34.21052631578947,5
Muito Barato (<-2.5),5,-0.1737100622894694,2.986967243823946,0.05305825622475039,60.0,10
Barato (-2.5 a -1.5),135,0.20104177916569335,0.08200903941602,0.0532482880651982,50.37037037037037,10
Leve Desc (-1.5 a -0.5),231,-0.8871827478780536,-1.395968512148471,0.059081868228179825,38.52813852813853,10
Neutro,137,2.316669085291322,2.4804991204614657,0.06208923416075895,67.3913043478261,10
Leve Premio (0.5 a 1.5),182,0.9120639216901075,0.5322014919845963,0.04763355853213307,52.35602094240838,10
Caro (1.5 a 2.5),186,1.573164706748523,1.4313565663141126,0.05888828710039304,60.752688172043015,10
Muito Caro (>2.5),38,0.02584475949618759,0.023720984913955245,0.043593197859395166,50.0,10
Muito Barato (<-2.5),5,1.411544597148302,4.918048252713869,0.08019946196571205,60.0,20
Barato (-2.5 a -1.5),135,-0.13086246575354799,-1.1901287511285497,0.06487343681830264,44.44444444444444,20
Leve Desc (-1.5 a -0.5),231,-0.10391265795933664,-1.7896153678616522,0.09242685063964518,41.99134199134199,20
Neutro,127,2.1392282816874593,2.7253604617099914,0.08834721857180904,60.14492753623188,20
Leve Premio (0.5 a 1.5),182,2.1146140150411528,1.7190183049816898,0.07068811849515395,57.06806282722513,20
Caro (1.5 a 2.5),186,2.9511676348312346,1.4143333216105614,0.08042536098583258,62.365591397849464,20
Muito Caro (>2.5),38,0.8770674400619375,-1.854925051815387,0.07216258840486102,44.73684210526316,20
Muito Barato (<-2.5),5,6.913459030809355,6.318201705462556,0.10152099397758692,80.0,40
Barato (-2.5 a -1.5),135,-0.11157297421247006,-0.6179655869584799,0.07720316134513976,48.148148148148145,40
Leve Desc (-1.5 a -0.5),229,1.1229253726648272,-2.7572194914431525,0.1366136419044078,43.290043290043286,40
Neutro,111,4.8170737220774775,4.723848488185656,0.14812022939233016,47.10144927536232,40
Leve Premio (0.5 a 1.5),180,6.038345625367646,2.892694925087125,0.12502740601215093,60.73298429319372,40
Caro (1.5 a 2.5),186,3.781422074456838,2.9548197518924013,0.09883819967360226,66.66666666666666,40
Muito Caro (>2.5),38,1.3142264119010996,-0.819744699606284,0.10863874768418179,47.368421052631575,40
