Year,Muito Barato (<-2.5),Barato (-2.5 a -1.5),Leve Desc (-1.5 a -0.5),Neutro,Leve Premio (0.5 a 1.5),Caro (1.5 a 2.5),Muito Caro (>2.5)
2022,2.1935112550832803,6.329138155440045,0.6987642074023368,-0.38464276558862825,-3.7303461074487667,-7.419002488819558,-8.088896875705377
2023,-0.38183818776785783,0.8813471252574263,1.054523099467127,2.419299919471139,1.8740169404579317,-0.9384544855810315,-2.5373751535293088
2024,-3.003435768565392,5.270893031226845,5.376325224040739,1.647242062493379,-1.1632309034409236,1.8663376003551342,-5.858740439600024
2025,-7.467425322723888,-3.1122342062180417,-0.33059772666840453,-4.704018466725287,-8.604179852617992,-8.850470181228282,-0.0641001859111534
