z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Horizon_Days
Muito Barato (<-2.5),8,2.540485413816887,3.718864407146094,0.04254312410467683,87.5,5
Barato (-2.5 a -1.5),51,1.362705873713676,1.5379056783300316,0.04371248527134422,66.66666666666666,5
Leve Desc (-1.5 a -0.5),100,0.8407015896963774,0.05902453477124592,0.05927066662198029,51.0,5
Neutro,99,1.725386198177452,1.3684196631986945,0.051907943578807195,65.65656565656566,5
Leve Premio (0.5 a 1.5),302,0.6480855601985436,0.5217619616067815,0.036015595380016835,54.90196078431373,5
Caro (1.5 a 2.5),317,0.16378749450551372,0.13752884022404377,0.032059991786974044,51.886792452830186,5
Muito Caro (>2.5),42,0.4964991049661474,0.435849507323971,0.03347104536128122,57.14285714285714,5
Muito Barato (<-2.5),8,1.4888247273085908,2.443737783483646,0.041907819366028616,87.5,10
Barato (-2.5 a -1.5),51,2.6646468168612025,1.9912526746005188,0.06268434957411453,66.66666666666666,10
Leve Desc (-1.5 a -0.5),100,1.4749360750590812,1.0718199069707612,0.06753960899906575,56.99999999999999,10
Neutro,99,2.5449562762985374,3.490428692678682,0.06866075588059511,63.63636363636363,10
Leve Premio (0.5 a 1.5),302,1.7601815434487937,1.5278797849796577,0.04794145491256192,60.45751633986928,10
Caro (1.5 a 2.5),312,0.4608303849481717,0.33676554039694384,0.047796282185731405,51.886792452830186,10
Muito Caro (>2.5),42,0.8307321023866953,0.7315196789659861,0.04560883115301341,57.14285714285714,10
Muito Barato (<-2.5),8,-0.2205436358700824,0.9222151959981328,0.043506928604182885,62.5,20
Barato (-2.5 a -1.5),51,4.7240040720366,3.108293924804828,0.07697056529796549,64.70588235294117,20
Leve Desc (-1.5 a -0.5),100,3.163937380494322,4.110026413826118,0.07912348081989706,63.0,20
Neutro,99,5.048333580545211,6.9927457390353664,0.08662214608366145,69.6969696969697,20
Leve Premio (0.5 a 1.5),302,2.6867372845346202,2.746187206802908,0.06928889994089704,63.725490196078425,20
Caro (1.5 a 2.5),302,1.8083210060605253,0.9247695716496862,0.05982707212185021,54.71698113207547,20
Muito Caro (>2.5),42,3.877417972387911,4.563818820338216,0.049942408770494794,76.19047619047619,20
Muito Barato (<-2.5),8,0.8476487005492293,1.697377002379108,0.07158872316458177,50.0,40
Barato (-2.5 a -1.5),51,8.841916686759472,10.436285209037766,0.14017963772671643,70.58823529411765,40
Leve Desc (-1.5 a -0.5),100,7.73371884088208,8.866280630878009,0.12227765397307991,68.0,40
Neutro,99,8.898946495828975,7.51053363170584,0.12098184687163256,74.74747474747475,40
Leve Premio (0.5 a 1.5),302,5.700640031269893,5.167680363523219,0.09275515691717301,68.30065359477125,40
Caro (1.5 a 2.5),282,4.018121657345663,4.366381978105805,0.0850076801960638,58.17610062893082,40
Muito Caro (>2.5),42,5.091343987425206,7.679903947769951,0.09394217502778836,71.42857142857143,40
