Ticker,Preco,Entropy_Atual,Entropy_Media,Entropy_Z,Vol_Diaria_Atual,VolVol_Z,Hurst_Z,Estado
BPAC11.SA,52.0,2.3427376486136673,2.8059850393582013,-1.401230516227748,2.3636554156654546,0.9799485417836472,-1.0652031393899295,NORMAL
PETR4.SA,31.559999465942383,2.323219672335508,2.716165676441608,-1.3636898951222032,1.3411660304788373,0.021971608263735558,0.8212062980340463,NORMAL
ENEV3.SA,19.68000030517578,2.7232196723355075,2.924868218764124,-1.3464397235895043,1.9365074502987714,-0.15728733642502601,0.5832611565474698,NORMAL
RENT3.SA,45.380001068115234,2.5954618442383213,2.8463859739797193,-1.2419950303676017,2.961116834647186,-0.9191167138786832,0.46090164398314976,NORMAL
RAIZ4.SA,0.8299999833106995,2.4577174691301487,2.7236986177185805,-1.2024661417561535,2.6216516604860653,-1.1295941959640403,0.818971660591529,NORMAL
RDOR3.SA,44.16999816894531,2.528212945841001,2.8246141151798807,-1.0702725764688237,2.3466156897580728,-0.2595713418617701,0.2526880870327818,NORMAL
MGLU3.SA,10.520000457763672,2.6638651219508542,2.872448367599962,-1.0406360756901851,3.9832116206931203,-1.3105163658097634,2.010093057545567,NORMAL
SANB11.SA,33.130001068115234,2.546439344671015,2.7793698629367394,-0.9557206544161114,1.5052296557222837,-1.1419498817099627,1.4919782264087091,NORMAL
VALE3.SA,70.08000183105469,2.560964047443681,2.7450215042035713,-0.942716345109093,1.1489434607085973,1.0485301754664476,-1.5562393901293095,NORMAL
ELET3.SA,63.099998474121094,2.6037016960573487,2.8201457079499326,-0.9065308455375407,1.8215117313306328,0.0013879650071004523,-0.4030418190620867,NORMAL
CPLE6.SA,14.260000228881836,2.723219672335508,2.863057191019895,-0.8132343432740938,0.9986486121810276,0.4182758434918835,3.042153150661054,NORMAL
BBDC3.SA,15.550000190734863,2.5016094970590275,2.754528442806555,-0.7575166329553837,1.747032442292028,-1.2047470435832663,-0.6465512799822769,NORMAL
ASAI3.SA,8.420000076293945,2.7609640474436814,2.874887426642907,-0.7383621391914512,3.816677338640488,0.6303736640934139,1.333336299379763,NORMAL
MRVE3.SA,8.300000190734863,2.585475297227334,2.7221794148792435,-0.6696136938866617,3.0037480414839166,-0.34498532230944146,0.2895358583268517,NORMAL
BBDC4.SA,18.139999389648438,2.5016094970590275,2.741197849774172,-0.6591075832402054,1.9257034201392174,-1.8399138947459222,-1.2558504842957892,NORMAL
CVCB3.SA,1.909999966621399,2.7016094970590276,2.8253300841762625,-0.6480444791316318,5.051410982427586,-1.0347321753520988,-0.9735161222001356,NORMAL
ABEV3.SA,13.619999885559082,2.6464393446710153,2.7885655286324025,-0.540969228877528,1.2740388136417062,-0.6037124672467429,1.1962408395492055,NORMAL
