ticker,data_ref,preco_atual,n_obs,missing_ratio,BB_Lower_200_0.45,BB_Lower_200_1.0,BB_Lower_200_1.5,BB_Lower_200_2.0,BB_Middle_200,BB_Upper_200_0.45,BB_Upper_200_1.0,BB_Upper_200_1.5,BB_Upper_200_2.0,Beta_60,Entropy_20,Entropy_Z,HalfLife_60,Hilbert_Lead,Hilbert_Period,Hilbert_Sine,Hilbert_Status,Hurst_72_returns,Hurst_Z,IFR_120,R2_60,SigmaResid_60,VolVol_20,VolVol_Z,WWMA_200,close,obtr,obtr_bb_lower_band_0_45,obtr_bb_lower_band_1_5,obtr_bb_lower_band_2_0,obtr_bb_middle_band,obtr_bb_upper_band_0_45,obtr_bb_upper_band_1_5,obtr_bb_upper_band_2_0,stoch_d_20_3_3,stoch_k_20_3,t_Beta_60,wad,wad_bb_lower_band_0_45,wad_bb_lower_band_1_5,wad_bb_lower_band_2_0,wad_bb_middle_band,wad_bb_upper_band_0_45,wad_bb_upper_band_1_5,wad_bb_upper_band_2_0
BRAP4.SA,2025-12-08,20.209999084472656,501,0.0,15.896067540828984,15.051706532451766,14.284105615745203,13.516504699038641,16.58690836586489,17.277749190900796,18.122110199278016,18.889711115984575,19.657312032691138,0.01589012819759112,2.741446071165522,-0.44309009440153485,1000.0,0.9948669086848511,355.61135717673733,0.775030732820112,Caótico,0.48837605437944076,-2.410058215207342,59.95615295105697,0.011013788001325686,0.010330693709060592,0.000297503837558863,-0.28282121886539724,16.58690836586489,20.209999084472656,1.672620279017199,-6.849728592411567,-10.134880019224532,-11.69923784151642,-5.441806552348868,-4.033884512286169,-0.7487330854732042,0.815624736818684,89.76759290291466,82.85982994384572,0.8174267826734881,-3.418162828772557,-7.398286002578409,-9.97000674621312,-11.194635671753456,-6.296119969592105,-5.193953936605801,-2.622233192971092,-1.3976042674307543
BRKM5.SA,2025-12-08,7.940000057220459,501,0.0,9.791678989179184,7.266743749546732,4.9713480771535945,2.675952404760457,11.857535094333008,13.923391199486831,16.448326439119285,18.74372211151242,21.03911778390556,-0.09764027876832904,2.1609640474436813,-2.2967040419855507,6.7464809767998934,0.1138167387328465,31.18754111079295,-0.622031244864412,Caindo,0.4860202069873886,-2.0413461526439205,43.97059351293683,0.06511939282996615,0.03959249381141097,0.0006062723544474058,-0.7879399797690616,11.857535094333008,7.940000057220459,-11.36998701095581,-9.507228657199978,-17.187359237667874,-20.84456427598592,-6.215744122713736,-2.9242595882274944,4.755870992240401,8.413076030558447,64.02330110046623,64.91935972306528,-2.0443380923305634,-22.549989223480225,-17.419694364208983,-27.67329044857339,-32.55595525065168,-13.025296042338523,-8.630897720468063,1.6226983638963457,6.505363165974634
CMIG4.SA,2025-12-08,11.199999809265137,501,0.0,9.16781625055687,8.36198272783509,7.629406798088017,6.896830868340945,9.827134587329235,10.4864529241016,11.29228644682338,12.024862376570454,12.757438306317525,-0.11932492587974211,2.860964047443681,0.11426615980336628,5.454993917430522,0.8886434069501732,333.93294057415267,0.9526441281294227,Caótico,0.6222552897268014,0.4559944409951027,52.55916197296457,0.0649001652908836,0.014871091021314592,0.00043209288151724925,-0.2053969063373052,9.827134587329235,11.199999809265137,8.364974625387196,4.7046495315842085,2.2620407743792117,1.098893747138737,5.751481856100636,6.798314180617063,9.24092293782206,10.404069965062535,29.516523324262504,25.44527872781249,-2.040654759813518,4.399459944172935,2.459525327936578,1.0631333001159482,0.39818471543945755,3.0579790541454197,3.6564327803542613,5.052824808174892,5.717773392851382
CMIN3.SA,2025-12-08,5.480000019073486,501,0.0,5.004602853208697,4.744163004892724,4.507399506423658,4.270636007954591,5.2176900018308565,5.430777150453016,5.691216998768989,5.927980497238055,6.164743995707122,-0.12084229966982779,2.708694969562842,-0.213572464535044,5.3819540336184355,0.7310832229842947,231.5321323811155,0.999404586556119,Caótico,0.6174020733892521,-0.32797214784282736,50.35716140609676,0.09070610913736876,0.017730951510659163,0.0005568205511210288,-0.07584871233923136,5.2176900018308565,5.480000019073486,-3.3896495779940703,-2.8346716282247635,-3.9422857502914703,-4.469721046513712,-2.3599798616247463,-1.885288095024729,-0.7776739729580222,-0.2502386767357807,49.16819030684125,47.43591075974607,-2.4464804951189554,-2.523850265251108,-2.440776919528917,-3.37746390726898,-3.823505330002343,-2.0393396390688903,-1.6379023586088635,-0.7012153708688005,-0.25517394813543737
COGN3.SA,2025-12-08,3.7300000190734863,501,0.0,2.246465733294338,1.795895175009551,1.3862855765688356,0.9766759781281202,2.6151143718909817,2.9837630104876256,3.4343335687724124,3.843943167213128,4.253552765653843,-0.06537425221485572,2.3588718484453604,-1.9966572339284978,10.252276468039453,0.6147713855123763,163.58239481153046,-0.12298989223934852,Caótico,0.6412176362890659,0.5711993947831135,55.03030019531089,0.04526849040295211,0.026889622195520296,0.0002876353926952468,-1.7921228258236723,2.6151143718909817,3.7300000190734863,1.5016466351590474,-1.3777126100807198,-2.744128357710392,-3.3948025232483308,-0.7921058610965747,-0.20649911211242955,1.1599166355172423,1.8105908010551812,76.8937034404646,65.17413096935188,-1.686681195810677,0.35300693967807195,-1.8552593110788513,-3.029258296497461,-3.5883054324110844,-1.3521168887565902,-0.848974466434329,0.3250245189842804,0.884071654897904
CPFE3.SA,2025-12-08,49.099998474121094,501,0.0,36.345568525405845,34.0558812023381,31.974347272276507,29.892813342214914,38.21894906246128,40.09232959951671,42.382016922584455,44.46355085264605,46.54508478270764,0.006060370101613293,2.7841837197791888,-0.29840722434340233,1000.0,0.4850230592684494,144.79610151390804,-0.275402748921019,Caótico,0.5535284002872911,-0.6201188047832619,60.23858716712869,0.0025184685320187583,0.011111878652075169,0.0002340590975194161,-0.7940749663660829,38.21894906246128,49.099998474121094,33.19004440307617,8.202481189636458,-1.5012853244660356,-6.122126521657698,12.361238267108956,16.519995344581453,26.223761858683947,30.84460305587561,89.37602647525479,82.45779420719973,0.3892166925977154,21.66006088256836,2.7689440975145803,-4.317062720973935,-7.691351682158942,5.805804162581087,8.842664227647592,15.928671046136108,19.302960007321115
CPLE6.SA,2025-11-07,14.260000228881836,480,0.0,10.378715233761865,9.523696035945585,8.746405856112606,7.969115676279625,11.078276395611548,11.77783755746123,12.63285675527751,13.41014693511049,14.18743711494347,0.009157017957284578,2.723219672335508,-0.8132343432740938,1000.0,0.5305240314618033,72.37927974820379,-0.22425599121369355,Caótico,0.8671530766825927,3.042153150661054,58.836414957046294,0.001837853271512202,0.011001144342983452,0.00043206174110796923,0.4182758434918835,11.078276395611548,14.260000228881836,3.7366274016056114,-0.053802291612021214,-1.4414453337735782,-2.102227734802891,0.5409018693143604,1.135606030240742,2.523249072402299,3.1840314734316117,93.44858558615645,90.54078548227051,0.33237664135577794,5.276095516596897,1.2835373190748474,-0.45573425290670055,-1.283958810993152,2.0289394213526535,2.7743415236304596,4.5136130956120075,5.341837653698459
CSAN3.SA,2025-12-08,6.099999904632568,501,0.0,7.310507003333604,5.225684711379664,3.3303917186942646,1.4350987260088646,9.016270696750464,10.722034390167323,12.806856682121264,14.702149674806662,16.597442667492064,-0.16772207642625292,2.684183719779189,-0.6764742768544294,3.775540704624241,0.6291814390764546,55.01482012711901,0.9945031913693415,Topo Extremo,0.6382733489382962,0.4828622459713793,45.373899005632616,0.11340083093029729,0.03616660668411906,0.0008088792010563826,-0.14915396450582843,9.016270696750464,6.099999904632568,-12.518688311465217,-11.738461328564783,-16.398462088729403,-18.617510069760172,-9.74131814563709,-7.744174962709396,-3.0841742025447765,-0.8651262215140054,63.53989680342881,50.46684304480967,-2.770257144687718,-17.936477958538504,-16.315785139548684,-22.66655971032099,-25.69073807735542,-13.594024609217696,-10.872264078886708,-4.521489508114405,-1.4973111410799742
CSNA3.SA,2025-12-08,8.869999885559082,501,0.0,8.668029352516648,7.272014974543179,6.002910994567297,4.733807014591416,9.810222934494941,10.952416516473235,12.348430894446704,13.617534874422585,14.886638854398466,-0.14752341182177012,3.0414460711655216,1.1697816974128956,4.342768057905107,0.7621437420503807,358.4089974922313,0.9967034849179456,Caótico,0.5404445919286944,-1.5910216602460943,49.73118012959925,0.08056186096179285,0.024220422666582975,0.0006522458213388489,-0.3977793650717551,9.810222934494941,8.869999885559082,-9.447857678516701,-8.712091742010251,-12.292665048830838,-13.997699956840641,-7.177560324801429,-5.643028907592607,-2.0624556007720196,-0.3574206927622159,79.13535850361116,76.1067899529504,-2.292868314375732,-10.725714280897817,-9.980935529469392,-14.085450071302525,-16.03998080550878,-8.221857868683763,-6.462780207898135,-2.3582656660650008,-0.40373493185874665
CVCB3.SA,2025-12-08,1.9299999475479126,501,0.0,1.9793029860149398,1.685525811850101,1.4184556535184298,1.1513854951867584,2.219666128513444,2.4600292710119485,2.753806445176787,3.020876603508458,3.2879467618401295,-0.15024204591178164,2.8086949695628425,-0.08943375126310044,4.25756326830327,0.5104011535914638,94.96922649499602,0.9689749973671689,Caótico,0.5421860349695287,-0.9156612911208563,49.00007588762664,0.08032329080384049,0.032446338316538294,0.0005400176705125446,-1.0347321753520988,2.219666128513444,1.9299999475479126,-1.3299992084503174,-1.9833634268259432,-2.784272121289579,-3.1656572138913104,-1.6401168434843851,-1.296870260142827,-0.49596156567919136,-0.1145764730774601,66.10558666574583,60.526319642037386,-2.28917385765131,-3.2700003385543823,-2.941426020145699,-3.950902402333976,-4.431605441471251,-2.508793284922152,-2.0761605496986046,-1.0666841675103278,-0.5859811283730532
